"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNFAIP3orf_unt_24h1","fpool2_TNFAIP3orf_unt_24h2","fpool2_TNFAIP3orf_unt_24h3","fpool_TNFAIP3orf_unt_24h1","fpool_TNFAIP3orf_unt_24h2","fpool_TNFAIP3orf_unt_24h3"
"VDAC1",253.17531983413,245.609628162064,250.738391522215,260.908471583998,267.789739587919,258.439920734343,245.544141965333,252.277958057075,251.620338209127,257.174500805759,261.892773950131,260.450449679958
"VDAC2",127.311814927396,125.404834048599,124.970277290361,134.314745631832,136.088990362126,134.743042540569,124.718617148975,122.886216096278,127.532875507062,130.96838065015,129.048208694463,133.175484751552
"VDAC3",61.0972264271947,59.1630350039338,60.0009645318926,66.9953441182586,65.2884656869028,65.4272811310182,58.7804568785835,62.959845819923,59.7950077263982,58.1542880756435,68.0413170436414,68.3664965301124
"VDR",77.5435913284923,76.7928478162771,79.80182680715,71.7575788841832,66.6263440821262,71.7352602495271,83.5181781131997,81.3921691027294,80.0598212092175,72.9259994790783,82.0264246698422,81.6829702293435
"VEGFA",152.952266404305,163.985775502823,158.334367571014,115.970279166643,117.412207964807,115.790301627424,147.675641442215,139.223126553808,137.40884885268,169.041596405468,120.031861861603,129.843679386934
"VEGFB",25.5224410307807,26.5202036691861,27.8880276367636,19.2884597471916,18.2887976627041,19.500008507902,29.9925229929927,27.9225941600742,28.5101334398133,25.2287899306138,23.8528432466837,22.5273033685137
"VEGFC",63.3608813483779,65.4869545379523,63.2104449556294,62.5853456515888,63.2816480940676,64.0159068076988,60.4214913147542,59.305056008395,59.6109016986503,58.6640861964691,53.4281357216532,59.1879101385519
"VENTX",1.11573512702867,1.09033095414111,0.888500230300011,0.817188214271083,0.735833117372879,0.806499613325339,1.11730004164816,1.13298484157369,1.02573358316672,1.00716214114328,0.781602821424394,0.73084762836781
"VEZF1",38.7717956642461,36.0983417432565,37.8791220631984,44.1422530226086,45.0597443511247,45.6968441621661,37.237515450555,39.0087899217093,38.1756998965766,43.0841582600181,42.7369257000267,42.4751445192586
"VEZT",67.0406616230974,64.4133979061826,63.9538839238396,75.0826895491483,80.9817792628734,74.2555715411688,63.1972836057238,64.0197348652661,66.3965238642147,78.9316700244142,67.6086440532101,69.8496873053294
"VGF",1.673602690543,1.57678630291176,1.19675541224083,1.45121355292968,2.06033272864406,1.71381167831635,1.22204692055267,1.38882012838065,1.3544943470022,1.64130126704831,1.60507722256795,1.17150575723664
"VGLL1",4.52730984236632,4.66326161924968,5.00461354209802,9.49629062790879,8.34836118619412,10.9309501163202,4.80089861645692,5.06797520531888,5.2075704991541,9.17636617486101,9.08613279905858,8.95288344750568
"VGLL3",15.5344659993991,14.7781780092049,13.4906973743512,28.0239199687101,31.2394605284668,26.7441032490206,13.0409864236121,14.1196713052033,13.5317930394686,23.2517679498511,20.2379301975959,20.1305530578369
"VGLL4",31.176214222551,31.2673369002928,31.877212344233,34.2937260954451,33.1258690657318,35.2411527465555,31.2145699135454,30.3225728029776,29.6805217590677,32.5151728282677,32.4644314755918,31.7596285562776
"VHL",52.2142583004665,50.943617041947,50.6626457848619,48.5663409412486,51.8427878149074,47.7274949742888,49.3357799640264,49.0838271688215,49.1957607003421,50.6067890673229,53.791022745886,48.9990343783654
"VILL",3.73342138659592,3.38841311902315,3.64466421000617,4.77632421789478,4.84311979070877,5.50147950518357,3.71851420111027,3.28931083037523,3.56376667997667,5.35909731892289,5.08041833925856,5.24490650946311
"VIM",686.949535133649,711.80159550806,712.522786727325,365.02952164371,365.080256488566,370.860206120372,693.878241489807,697.614096591767,702.509150594219,345.493916713669,326.584364616239,368.336456938136
"VIM-AS1",1.2766584626578,1.72775520425438,1.66820451403267,0.845367118211465,0.882999740847455,0.691285382850291,1.37916723890944,1.6812033133029,1.36764477755562,0.534666321841495,0.516416149869689,0.849072980015544
"VIMP",28.6765384091118,28.3821534524117,29.6468954396024,23.1630590389941,22.2622964965177,21.6314717716904,27.4087666466813,26.8748877474362,28.0235675093368,19.1858170837541,19.6377708882879,20.3562560018917
"VIPAS39",10.470745038269,10.1652393570694,11.0971865498695,11.947855270722,12.7767386743836,12.4287351124959,10.1953628800394,10.5136120244957,10.4545922899684,13.7769833627994,12.1427581185575,12.2954365713643
"VIPR1",1.69505913529355,1.62710927002597,1.48687793642043,1.74709204430369,1.32449961127118,1.78582057236325,2.42663602795459,2.08323019257098,1.9594141524595,2.98418412190602,2.33085127103346,2.39675031067679
"VKORC1",22.8940265488382,22.1253312078789,21.867985260037,19.5843382385656,19.4661306505007,19.6008209595676,22.2237961409079,22.1480262578599,22.2768293574925,17.9548411334679,18.1164368251583,19.7758770028937
"VKORC1L1",56.8381221442103,54.784936864998,56.0480451399456,50.2570751776716,48.8860765614637,49.5565208830802,55.2539786221315,54.0177934143844,55.7841264076052,41.9153528122716,48.4175033485933,49.4396925072342
"VLDLR",6.53348742654286,6.25682224453284,6.07444035001028,5.77667530777834,7.19778576630199,4.96861368923647,6.59905337098442,5.29944522671565,5.75988858239771,5.2720586153673,5.37351939729271,6.55613313682889
"VMA21",68.0169298592475,64.0611371363832,61.9048935968212,69.1228513657574,75.5767505461708,66.2625843019623,60.3167444358497,67.2115846340006,67.566912183469,62.8170757661217,69.9813669039627,69.9679126569771
"VMAC",2.12418803030458,2.14711326353942,2.13965361582452,1.66255533248255,1.59207529031587,1.51218677498501,2.35680477535158,2.4243439083136,2.22242276352788,1.77807637263567,1.56320564284879,1.87011010788234
"VMP1",54.5637390006519,51.1616832327752,51.8775338548639,54.7938787120731,57.7562103217949,53.4305993828037,48.1835642960767,47.4635370190441,47.4730542978442,57.0973895324685,51.8928444652839,54.1579588139029
"VN1R2",1.07282223752756,1.12387959888391,1.06982680791226,1.04261944579414,1.00340879641756,1.18094586236925,1.0998422284974,1.01115851452276,1.05203444427355,1.11906904571476,0.725774048465509,1.02103712786679
"VOPP1",90.0312421733131,90.6484380950549,90.8083500682134,80.7889175970756,76.499886638875,80.8083808994371,86.9049938644457,89.5423503824369,86.8848946664422,63.9112766108206,71.1118995563801,72.9665374851333
"VPRBP",42.8377919444756,41.0132181980772,43.572776600223,46.3965653378392,45.1667746227426,44.8759427700314,41.2877281015295,42.103178628803,41.292351937737,42.1764689229384,43.9930730916016,45.6994722914695
"VPS11",16.3283544551695,15.0297928447759,15.7210142789818,16.6819111327062,17.312146434191,17.5845719262543,17.1435725140389,15.386665106533,16.1487287195991,22.0953966026125,18.9119968398224,18.9268040228781
"VPS13A",101.456799002982,95.49621726039,91.424860432095,105.572263612642,113.666148458182,103.001522044693,98.1827411598317,95.2803703865359,100.7585989003,112.404268591793,107.414559172895,103.715876672785
"VPS13B",53.8985892133848,52.7049208909442,49.7560128968006,64.4733322155944,68.7803282984359,64.7215939693585,52.3036081996543,50.4726472972022,51.2866791583358,70.5883885835853,61.2581211291369,61.6706425231543
"VPS13C",80.2041904775606,75.5012249936791,71.9322533387785,95.3855898381936,104.300999691618,91.6961256793292,79.7822060989387,76.7871339402041,79.073538917711,106.983000770331,90.1076395556408,88.3895719955422
"VPS13D",164.592387681479,166.317406312448,160.600949791167,169.059334190323,171.890616218305,165.836482990023,165.290574911324,162.674694511113,166.747459417358,196.048462708717,170.598772969114,175.500160641441
"VPS16",18.6349222658538,19.3240193718548,19.2568825424206,21.6413982262135,19.2119337554083,21.2282219650277,19.0115585211694,20.2962660866857,20.3437160661399,22.1451330046442,21.4382488162119,21.140842426463
"VPS18",28.4297892944804,28.8853831235538,29.1754463378106,27.4603418899024,24.9915684227734,28.3571024756713,28.840307325043,30.1520159451063,29.1413541063775,21.548296180263,25.5137492422106,26.0525683994643
"VPS25",27.9684757323436,26.9060130837284,27.7973643479575,32.0816821361251,31.1859453926579,30.2581372785096,26.9024900653095,26.8992530128464,26.8531791900825,27.4296257205195,29.4217633493325,30.0507348370058
"VPS26A",47.1076244498353,42.0364518627327,41.0523371714128,52.0041672219753,56.7661803093296,50.6078507361651,42.5796062746852,47.1102406705964,44.9876229232479,53.1930819729748,56.1637455966386,55.4154466450651
"VPS26B",54.0595125490139,55.6068786611967,57.8613109160681,51.2292473636148,50.7992426666332,54.91398260017,55.4809301930913,54.0787065779099,54.021968713447,55.3441813608487,56.9313912248233,54.0612289807366
"VPS28",24.0419463429927,24.6079309188463,25.0049350527289,25.4314608061949,23.4530082682665,24.4974257547572,24.7028056083147,24.5480049007633,23.5261202600674,24.1843254879467,21.9825793525611,22.7637540718091
"VPS29",35.9502731795486,32.9112204926902,32.9833044676678,35.8012974562555,36.9388224921186,33.4697339530016,33.4491699968417,33.1733088559695,33.5204474806661,33.1866142556965,33.804322026605,33.8984326451776
"VPS33A",18.7636609343571,19.4078909837118,19.2931478579431,22.8953594515605,22.0883723051386,22.8844265281065,19.1861366526769,19.5774907570852,18.6341600941953,21.0136298584215,21.4661632026914,22.2586093874961
"VPS33B",11.2217206045383,11.0542784427537,11.7680948870348,12.7368645810527,12.8302538101926,11.8094586236925,12.1506379529237,12.4019200937851,12.0326439563788,14.3116496846409,13.5384774425297,13.5421766432859
"VPS35",104.814732606443,101.585296281209,103.319883923458,118.520469973247,125.492993471957,116.049533645993,101.569556911078,103.174716379437,106.860398677086,122.301812596115,121.120522934302,122.481464307052
"VPS36",31.7555382308159,29.690550597381,29.1029157067657,30.7995420068377,33.192762985493,30.9206191037411,28.6831870066863,29.0433963689428,30.1539372589908,33.4601644668712,29.0867907115792,29.9540050038395
"VPS37A",28.0543015113458,27.056981985071,27.0901906952697,27.8548465450678,30.5705213308551,28.0402633418649,25.9423103420181,26.2779387448866,26.4455158429265,28.6854698718216,27.3979703295729,28.9437156352134
"VPS37B",73.8316263866469,77.2457545203049,75.5769175487846,58.2598838967401,55.9902108401,62.9789787334234,74.684524658919,74.3384247664803,73.7213136824693,51.4771761028788,56.6103757803097,59.3921175641253
"VPS37C",15.2877168847678,14.7781780092049,16.5551165359982,15.0475347041641,12.9774204336671,14.3153681365248,14.0884552126572,14.3998718574205,14.610128344849,14.8338819059745,14.1805083315569,13.5636721617673
"VPS37D",1.22301735078142,1.04000798702691,1.01542883462858,0.803098762300891,0.668939197611709,0.67688360404091,1.0998422284974,1.16953273968897,1.24929090257485,0.895255236571805,1.00491791325994,0.73084762836781
"VPS39",39.0936423355044,39.1177197701088,39.1302754487229,48.0168523144112,47.8826677650461,46.5321473331102,41.2702702883788,40.9458285218191,41.2529006460768,54.9089878430707,48.1941882567577,50.8369012085256
"VPS41",35.5211442845376,34.0686487363169,34.7059069549841,40.3240115386869,44.564729344892,40.02254331127,34.060193457118,33.2220393867899,31.7319889254011,40.3983925503027,37.1959199838573,38.6704377480497
"VPS45",14.7834904331298,14.2078510485773,14.5967894977859,16.9073423642293,16.7903738600539,16.706063418882,14.5074427282753,13.8272881202811,13.4528904561481,16.9228107913087,17.4325343564119,17.5403430808274
"VPS4A",83.9483400865318,86.4884061469473,87.4356757246256,81.2679589640621,78.7207647749459,82.0901392134721,87.0795719959532,87.8124165383136,83.807693916942,85.9196345098774,85.4598942068136,85.283469574979
"VPS4B",67.3517800719804,62.886934570385,64.0445472126457,79.9999082867449,81.4366579172494,76.7470792751917,65.9730758966935,67.1628541031802,66.3307717114476,80.038304969621,77.4205509007342,77.6633082733205
"VPS50",13.2600828558407,12.5136444890657,12.5115338552451,16.5128377090639,16.7101011563405,16.7348669765008,12.9536973578583,12.4628332573106,12.3614047202143,16.9103766908008,16.0926438053987,14.7351779190039
"VPS51",55.4970943473008,56.4288204573954,57.5530557341272,47.340558619842,44.8323050239367,47.9003163200014,59.5660584703673,55.2238740521886,55.1134544493808,56.6621960146905,51.58578621401,51.4065324482829
"VPS52",29.2665906397519,29.7073249197524,30.9524467984106,30.4332162556127,30.5036274110939,31.9287436203978,28.6831870066863,29.6768932696077,29.4043627174459,32.3908318231882,29.6450784411681,30.0292393185244
"VPS53",85.782866112704,86.438083179833,85.2960221088011,84.6071590809974,79.7643099232201,82.7238174810848,84.8275140995061,84.4134620135926,84.0049503752433,84.738394961623,80.3515614810756,81.5002583222515
"VPS54",28.9876568579948,26.6376239257859,26.546210962433,29.9964432445368,33.2195205533975,31.064636891835,28.6133557540833,27.5814804443316,28.9572480786296,30.6376236515685,29.7288216006064,30.770834706133
"VPS72",22.8403854369618,23.2659851291342,23.3729958542187,26.840406003214,24.2022201695916,26.9745317099707,23.4982165009128,23.1713674050878,21.5667061076079,24.5697826036929,24.9275471261423,26.1170549549085
"VPS8",27.0780332751957,26.4698807020719,27.035792721986,31.1235994021521,31.8950209421263,29.6532625685156,26.9548635047618,25.814998702093,25.45923355142,30.3765075409017,27.6352426146482,27.3637950268301
"VPS9D1",4.25910428298443,4.54584136264987,4.31557254717148,4.46635627455057,4.48189262399845,4.99741724685523,4.59140485864789,4.11772985432159,4.30019079096815,5.94350004279615,4.41047306375194,4.58929319578022
"VPS9D1-AS1",18.956768937112,18.3846573190563,19.5832703821227,15.0616241561343,13.2985112485208,15.078662413422,18.8718960159634,20.722658231364,19.7256458301291,11.2901632612111,14.8923251867826,14.8856465483738
"VRK1",31.1976706673015,29.019577702525,28.9397217869146,31.3067622777646,31.8950209421263,32.57682366682,31.5637261765604,30.9926176017578,29.8383269257087,26.3478589763285,32.9808476254615,31.781124074759
"VRK2",22.1323227601936,22.4272690105641,21.0701483185431,27.8125781891572,27.3328556144144,26.3984605575955,20.9668335940537,22.5378705044229,22.3162806491528,26.5343704839477,25.5137492422106,27.041362249609
"VRK3",12.8202257384544,11.6246054033814,13.4181667433063,13.7653945748767,13.0710719213328,13.9265201086715,12.2553848318282,12.1948153377986,12.9137228034579,13.3790921465453,14.2782086842349,13.6926452726557
"VSIG1",19.8686678390105,21.6053272143654,20.8888217409309,16.0197068901073,15.0511319462634,15.8707602479379,22.3809164592646,19.1267333469967,19.7256458301291,15.5550597354351,13.9013644667624,13.1337617921392
"VSIG10",16.618016459302,15.7678630291176,16.2287286962961,16.6819111327062,16.9241616995762,15.6403317869878,16.9689943825314,17.0191378890156,17.3585683305137,16.3259739669275,16.9161182065422,16.2506119719431
"VSIG10L",3.01463048745245,2.39872809911045,2.35724550895921,4.14229887923618,4.08052910543142,5.60229195684923,3.09003292768318,2.74109235864603,2.55118352736337,7.19934419409827,5.959721513361,5.72855567529475
"VSNL1",6.25455364478569,4.8477791653351,5.22220543523272,6.25571667476484,6.71614954402156,6.59601469469653,5.53412676878852,5.36035839024112,5.58893298520326,10.5565513312425,9.9514787799213,8.63045067028458
"VSTM2L",0.901170679523153,0.838716118570086,0.689040994926539,3.39555792481605,2.88981733368258,2.80834686782931,1.04746878904515,0.95024535099729,0.710123249884649,4.00378036355724,2.63790952230733,3.45003071626569
"VSTM4",14.1719817577391,15.2310847132328,15.24956517719,10.4121050059712,9.76651228513095,10.5132985308482,15.2232130674561,14.2780455303695,13.9000050949643,9.52452098908337,8.97447525314081,8.6734417072474
"VTA1",33.6437053688644,31.6363719924636,31.7865490554269,38.6614562062043,39.7751246899922,37.833472932244,30.0274386192942,34.1601021050821,32.8366250918883,33.2239165572203,36.2747452300357,35.8330293085041
"VTI1A",22.3468872076991,21.9072650170506,22.8652814369044,22.9517172594413,23.2255689410785,21.4442486471684,23.6727946324203,22.3673136465516,23.7496775794755,22.2819081102316,21.3405484635339,21.4525274444434
"VTI1B",30.2857717654031,30.6970099396651,30.3178037767677,34.2373682875643,33.7011567756779,34.8523047187022,29.8354026746359,30.2251117413369,29.9961320923497,33.7834510800777,33.4135206158928,33.9736669598625
"VWA1",21.4028036386749,23.0311446159346,22.919679410188,17.6118149627388,17.3522827860477,19.7736423052802,22.3285430198124,22.2454873195007,20.4489195105672,20.2054133254053,21.0195330190203,20.560463427465
"VWA2",3.80851894322285,3.70712524407978,3.84412344537964,2.97287436571032,2.59548408673343,2.72193619497302,4.22479078248209,3.65478981152804,3.45856323554931,2.82254081530278,2.88913900062231,2.84815619878632
"VWA5A",17.9161313667103,18.5859491875131,16.7908410868941,27.2771790142899,29.9015821332434,25.9952107509328,17.562560029657,16.9825899909003,17.6084265110286,40.1621446406518,30.2173233639967,29.4918513564893
"VWA8",41.0890916973057,40.8957979414774,40.2726328876801,44.7480994573269,47.3073800551,43.767005801709,39.7339827311126,40.9092806237038,40.8978390211344,47.4112252367819,41.3272491828148,43.6466502764953
"VWA9",28.8589181894915,27.7615035246698,28.1962828187044,32.1239504920357,33.2195205533975,31.3094671315944,28.9625120170983,29.6647106369026,28.5101334398133,32.5649092302994,33.2599914902559,31.9100971856475
"VWDE",3.59395449571734,3.33809015190894,2.99188853060208,6.12891160703312,6.51546778473804,6.35118445493705,3.49156263015049,3.44768505554145,3.32705893001512,6.75171657581236,5.70849203504602,6.04024069327514
"WAC",83.7659603061521,82.9322498042101,80.7447250107337,88.2985954971875,88.7949890909782,87.0443511238991,81.4756139745617,80.4541063844372,84.3205607085254,93.5914745232775,88.1117609223607,89.9587448446849
"WAC-AS1",94.1079666759179,93.0974891612795,92.2952280046338,99.1474735142346,95.8054718819489,98.1481225859319,94.5340582113245,94.9270740380882,97.9312563313145,86.9889671535604,97.2258081078987,95.5905706868133
"WAPL",89.0871586042889,87.5955114234598,85.1872261622337,96.9495190068848,99.2839557095298,94.8645170173931,89.0173892556867,90.3829520390884,92.0135625822758,83.9177443280988,89.7168381449286,92.3017563591581
"WARS",100.845290327591,104.134993281662,101.760475355993,93.7371239576812,91.1095187147147,90.9760367388602,101.744135042585,96.7422863111472,99.483007136618,87.5360675759099,82.835941877746,89.2171494570764
"WARS2",8.4967521212183,9.20910298189954,8.37728788568582,9.83443747519337,10.2882848592681,9.67799535990407,8.15279874140139,7.96744178913112,8.2584703875474,9.95971450686134,8.80698893426415,9.08185655839411
"WARS2-IT1",2.0705469184282,2.41550242148185,2.82869461075106,2.09932834355847,2.34128719164098,2.56351662806983,2.28697352274857,2.48525707183907,2.48543137459627,2.39978139803276,2.38668004399235,1.99908321877077
"WASF1",25.0503992462686,25.2453551689596,21.9949138643656,24.1774995808479,24.1888413856394,23.4028905652442,24.1965290269429,24.7063791259295,24.7491103015354,26.1986497702332,23.741185700766,23.9245120698051
"WASF2",179.783550564869,182.97430842725,191.644059878384,204.607021511115,202.180183086163,201.365671312766,184.948072519071,185.273478179061,184.474239803368,241.868123080483,208.464638228478,212.289740522367
"WASF3",13.9037761983572,13.6710727326924,13.4362994010675,15.4420393593294,14.9307228906933,14.5601983762843,13.4948895655316,13.0841475252704,14.0841111227122,14.0629676744821,15.1575118583374,15.1758360478728
"WASH1",6.85533409780113,6.92779513938891,6.99920589583274,8.15779269074063,7.70617955648688,7.57533565373444,7.17516120495926,7.34612752117136,6.57521527670972,8.64169985301951,7.56479873592895,8.3402611707856
"WASH2P",9.47302035736838,11.8929945613238,11.5323703361389,11.9760341746624,10.9572240568798,11.6366372779799,10.3524831983962,10.8669083729434,9.63926559565645,12.4714028094656,11.5984275822084,11.1024352956463
"WASH3P",13.5926577494742,13.234940351036,14.7418507598757,15.188429223866,14.0209655819414,14.3585734729529,14.8042255518381,13.8029228548709,14.044659831052,17.507213515182,15.2691694042551,15.8314493615557
"WASH5P",17.0900582438141,15.9859292199458,16.2287286962961,15.5688444270611,16.7101011563405,16.3172153910287,17.9640897321243,15.5328566989942,16.6747459417358,20.7276455467389,16.4974024093506,16.3688373235908
"WASH7P",15.0946088820128,14.4091429170341,14.7781160753981,18.3162875612484,18.1416310392295,19.7304369688521,15.6422005830742,15.2404735140719,16.2276313029196,23.4507135579781,20.4612452894315,19.6146606142831
"WASL",57.8465750474862,50.692002206376,48.740584062172,56.1605555531816,61.8902545630353,52.7825193363816,50.7498628292374,54.0177934143844,51.9573511165602,54.3991897222451,54.7261546929473,55.6626451076013
"WBP1",15.9314102272843,17.327875009658,16.700177798088,16.4564799011832,18.1951461750385,17.2101256772104,17.5800178428077,17.7744611167314,18.5684079414282,19.3598944908653,16.7905034673847,16.4548193975164
"WBP11",72.1687519184792,71.0224809205149,74.3438968210213,73.4060447646955,73.6234480891447,72.8585989966588,70.7914323263012,71.1831228958611,70.7756172385034,66.0623759986945,70.8746272713049,72.0314824311921
"WBP1L",32.6030677984626,30.5628153606939,31.8228143709494,37.4638527887381,36.6578680291216,38.1071067296223,33.4666278099924,32.3570724647282,33.5335979112196,40.2491833442074,38.3404098295145,38.7779153404568
"WBP2",44.9834364195307,47.2029431531244,44.134888990821,48.3127308057852,46.2905924747302,47.3962540616731,47.7296611541572,43.406720328248,46.2106129647159,54.9960265466263,48.9060051119835,50.7724146530814
"WBP4",13.3459086348429,14.3252713051771,12.4027379086777,15.0757136081045,14.97085924255,14.6034037127124,13.1806489288181,14.2902281630746,13.4660408867015,12.3967982064179,13.4547342830914,13.4132035323975
"WBP5",15.6632046679024,15.8014116738604,14.6511874710696,21.3877880907501,26.6371588488982,20.6089454762243,15.7644052751295,17.4455300336938,15.7147645113362,22.3067763112475,22.5129526956705,21.9684198879971
"WBSCR16",42.3121090480871,42.5396815338747,43.7178378623128,37.1679742973641,35.1594442264714,36.5373128393998,41.3750171672833,44.4178788427707,40.069361896269,34.6662722161416,37.8798224526037,36.2092008819287
"WBSCR22",35.7893498439195,34.4041351837449,34.7421722705066,37.1538848453939,34.4905050288597,36.0476523598808,34.5664700384898,35.7072964586289,36.5318960773992,31.8685996018547,35.1302553843786,35.4676054943202
"WBSCR27",5.51430630089168,5.80391554050499,6.03817503448783,1.66255533248255,1.5653177224114,1.85782946641016,5.70870490029605,6.45679533369953,5.64153470741694,3.34477303663633,2.31689407779374,2.17104736662202
"WDFY1",48.8348682522547,47.9745619822089,46.8185223394822,61.7258890814071,66.4256623228427,60.1994354232128,46.123542344288,47.3417106919932,48.7091947698656,63.811803806757,58.3689821285146,61.4019485421368
"WDFY2",55.0143243404134,55.8752678191391,54.0171874706884,59.9647075851332,59.7362703467256,58.730453984656,56.8077239925485,54.1274371087302,54.5085346439235,68.3129481906319,57.8665231718846,57.7692059187791
"WDFY3",102.540349462884,103.598214965777,101.035169045544,108.855105921696,110.027119223174,102.727888247315,101.063280329706,99.6539355276645,102.152544538962,118.894869056939,108.126376028121,108.83181007136
"WDHD1",40.9818094735529,41.3990276126194,40.1457042833515,44.1986108304894,44.2436385300384,41.952381671727,39.1927905234392,40.1052268651677,40.6216799795126,38.5581456751273,44.523446434711,42.4536490007772
"WDPCP",3.50812871671513,3.80777117830819,3.28201105478167,4.38181956272942,4.02701396962249,4.34933720043308,3.33444231179372,4.17864301784706,3.36651022167537,4.41410568031932,3.55908427612894,4.01966195602296
"WDR1",434.600288422416,447.186660099198,442.563777978212,378.442679919332,366.284347044267,374.374240149861,442.887261821439,438.964621629927,445.576038441511,353.88693455653,343.05385263911,355.073722035108
"WDR11",43.2240079499855,43.6300124880159,42.6480110544005,52.426850781081,52.8595753952772,49.772547565221,43.4001234927706,44.0767651270281,44.9087203399274,52.2605244348791,48.5849896674699,49.0312776560875
"WDR11-AS1",5.66450141414553,6.24004792216144,6.455226162996,4.50862463046114,3.98687761776578,4.78139056471451,6.30227054742163,5.54309788081752,5.82564073516481,4.11568726812872,3.47534111669061,3.34255312385866
"WDR12",29.7171759795135,28.851834478811,30.8073855363208,33.0538543220683,33.2195205533975,32.5048147727731,28.0372479201084,29.7865369639535,30.0750346756702,29.5682910078855,32.8412756930643,33.5545043494751
"WDR13",27.8075523967144,28.4660250642687,28.7946605248248,26.0232177889429,26.1822801945223,26.340853442358,28.0023322938069,27.7154894040876,27.6027537316274,30.6376236515685,26.6861534743472,26.5469653245366
"WDR17",3.30429249158489,3.20389557293773,3.3001437125429,2.22613341129019,1.95330245702619,2.46270417640416,3.54393606960275,3.28931083037523,3.28760763835486,1.88998327720714,2.13545056567736,2.30002047751046
"WDR18",51.5491085131994,53.1242789502292,54.1803813905395,55.2024728192086,54.5453021732587,57.7079276891899,53.59548637281,55.138595623253,52.7726778108722,58.4029700858024,58.0619238772407,58.2636028438515
"WDR19",10.9320586004059,11.2891189559534,12.185146015543,12.4268966377085,12.7366023225269,11.9102710753581,11.2777472953861,11.4029442119675,11.5592284564557,14.510595292768,11.7938282875645,13.3164736992311
"WDR20",19.2571591636198,20.0620895561965,20.7800257943635,17.8231567422917,17.084707107003,17.5845719262543,18.7671491370589,19.0049070199458,19.1338764552253,16.0524237557528,17.1254761051381,17.2609013405692
"WDR24",16.5536471250503,15.0297928447759,16.8271064024165,15.1743397718958,15.6799347920185,15.4243051048471,15.869152154034,14.5826113479969,15.6490123585691,15.157168519181,15.0179399259401,14.6384480858376
"WDR25",5.77178363789829,6.44133979061826,6.25576692762253,6.60795297401962,6.50208900078581,6.09195243636819,5.77853615289906,6.24969057771294,5.86509202682507,5.68238393212938,5.72244922828574,5.48135721275858
"WDR26",75.6232395233179,73.9747616578816,76.9912648541601,89.4680200107133,94.5478661904389,87.5628151610369,77.4603169498886,76.3972896936411,76.2724972098327,95.2700780918496,90.2611686812778,90.6358536768492
"WDR27",7.88524344582759,8.60522737652908,8.03276738822255,6.93201036933401,7.86672496391369,7.93538012396897,9.09552065154202,8.5643907916807,8.41627555418844,8.85307956165452,8.37431594383279,8.13605374521224
"WDR3",53.4050909841221,49.7358658312061,53.2193505291945,63.9942908486079,61.1410426617102,60.055417635119,48.4803471196395,51.1670573613925,48.9590529503805,47.8339846540519,59.1645421431787,56.4364837729319
"WDR31",1.98472113942599,1.79485249373998,1.52314325194288,2.47974354675363,2.36804475954545,2.16026682140716,1.62357662301998,1.69338594600799,1.34134391644878,3.23286613206485,2.65186671554705,2.70843532865718
"WDR33",72.5764243687397,72.112811874656,72.4037024405703,74.7727216058041,73.6368268730969,74.6732231266408,71.786527675894,73.9973110507377,73.6818623908091,66.0872441997104,73.0519494167014,70.9029677109183
"WDR34",54.7890316705327,57.0997933522514,57.6437190229334,40.0563119512532,37.6612768255392,41.5203283074456,55.8999177087093,55.9548320144943,54.4953842133701,39.6647806203342,44.8584190724643,42.0774774273526
"WDR35",20.3407096235226,19.5924085297972,19.2387498846594,22.6558387680673,22.5700085274191,20.0760796602772,18.5227397529483,19.0658201834713,18.6473105247488,20.3297543304847,19.4423701829318,18.7118488380641
"WDR36",80.257831589437,72.4986212891982,74.235100874454,77.3933596722596,82.5470969852849,76.0845974499602,70.9660104578087,74.7404516457484,72.143262016059,62.8916803691693,73.3171360882561,72.9557897258926
"WDR37",25.3293330280258,27.2918224982706,26.0022312295962,21.528682610452,22.0482359532819,22.0203197995436,26.3612978576362,26.2657561121815,26.9978339261701,18.9744373751191,21.4242916229722,20.3670037611324
"WDR4",45.0478057537824,45.4416393041272,47.4712980188863,39.5772705842667,37.594382905778,40.440194896742,43.8016531952379,42.8219539584035,41.3186527988439,32.0799793104897,40.6014751343493,38.5199691186799
"WDR41",25.8121030349132,26.1679428993867,24.2796287422799,26.0091283369727,27.8011130527426,26.4848712304518,24.5980587294102,25.3642412920046,25.5249857041871,27.5664008261068,26.295352063635,25.6011625113548
"WDR43",105.104394610575,104.051121669805,101.941801933605,110.996702621165,113.826693865608,110.677670150093,107.225888371922,109.314763262804,105.91356767724,90.6197245018794,106.144454588081,105.403274873575
"WDR44",25.4258870294032,24.5576079517321,23.6631183783983,25.4737291621055,27.0519011514175,25.5775591654608,24.1616134006414,25.023127576262,25.9852507735568,25.8380608555029,24.6065316816287,25.6226580298362
"WDR45",15.0838806596375,15.6336684501464,15.9930041454002,15.3856815514487,16.1214346624422,16.3172153910287,16.5325490537626,15.4841261681738,15.5569593446952,18.352732349722,16.3857448634328,16.9277208041074
