"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3"
"ABHD16B",6.47984631466648,6.8103748827891,7.56131828643071,4.60725079425248,4.45513505609398,4.88220301638018,7.16212173761943,5.95111163064209,6.66786472714346,5.0282703386477,4.66582774897506,4.50240211094183
"ABHD17A",55.9262232423119,58.8443228788772,58.822341777413,45.3821247959855,42.3706087767256,48.7788248273737,60.2937925934718,56.3043769565762,56.8770241735632,47.0346281366673,43.8227744525921,42.682167662452
"ABHD17B",15.2126193281408,14.0568821472346,13.8533505295757,14.1176308741315,14.3554351807473,14.8338321736625,14.9153590889004,16.0336967492237,15.3650795886349,14.0385560075909,14.7326136639663,14.7763398137621
"ABHD17C",29.0949390817475,27.6273089456986,28.7583952093024,28.9256448948023,27.9482796762172,29.8980928082751,29.6657556809649,27.4735529414605,29.0597417197453,28.4050426894415,28.535062310452,28.4799596614945
"ABHD18",3.66905205234427,4.42842110605005,4.7688889912021,4.40999846666981,5.09731668580122,4.8678012375708,4.55021553771983,4.68333095744766,4.70754010756919,4.95019160668112,4.8758650109868,5.16718631524197
"ABHD2",79.6141382469205,80.3657784813856,80.6721943796888,69.1510302696978,67.6163740945915,68.782895593604,84.1446202609761,81.8986314883602,80.6079961527757,69.9273123492683,70.722546651667,74.0327863879698
"ABHD3",16.1674311195404,14.8452752986905,15.5034223858471,9.24268049244535,9.63272444560861,8.4394423822973,15.0115872120545,15.4221790127417,15.1165877354494,8.90097544419003,8.70154371191491,8.77817324314499
"ABHD4",14.5689259856243,13.6878470550638,13.5269626898736,16.9496107201399,16.6432072365793,18.4486786548171,14.3242434752389,13.8411819379345,12.949186571554,17.6926406636268,18.5732950264666,17.7980861969446
"ABHD5",21.9821276469398,20.1124125233107,20.58056655899,27.8971149009783,27.025143583513,25.8655947416484,20.4690964823711,20.3888962383151,20.6938493291678,25.6254398314313,29.0001448191923,27.014412665651
"ABHD6",7.40247343894019,6.62585733670368,7.14426715792254,6.32616393461579,5.41840750065484,6.37998801255581,7.75323735128092,6.78635536827607,7.27528925715238,6.16821982535976,6.37613116821351,6.78382063024458
"ABHD8",16.424908456547,16.1368981212884,16.3737899583859,12.7650434849931,12.1880721804853,13.4368596291525,18.4345590213967,16.5557240852449,16.5937337516075,15.3034314654495,14.0574938932143,14.6705786903507
"ABI1",43.1059975038575,40.7448290401348,41.1792657757413,50.9615477761811,54.103802302835,48.8220301638018,42.9864773004529,44.6407947631874,41.69141092334,51.0166434669628,51.0990653151417,53.7870856206474
"ABI2",33.0321966934737,33.2467069401182,34.4883150618494,37.5483895005592,37.3268072267333,35.6155989955994,30.6692775367158,31.9779030979866,34.2504604307307,34.6825727395545,32.750810212259,34.6594310151026
"ABI3BP",1.86671069329796,1.34194578971214,1.21488807000206,3.56463134845834,3.87984734614791,3.21159667449198,1.402181223104,1.87929840967645,1.54617153093182,2.95137606833669,3.25557756118196,3.14261623850974
"ABL1",80.9337095990794,81.3051405341841,80.2732759089418,81.2679589640621,76.045007984499,82.0469338770439,84.3783171314934,82.3311684239207,83.3137963319063,85.4962115034042,79.6191249640214,81.7986745927486
"ABL2",140.925929121621,144.007557558484,138.896158450981,151.038925120448,148.236926190755,139.553236662902,129.96295375711,134.727797893709,133.012166969,153.049930400889,150.701735493423,150.407426222906
"ABLIM1",86.2441796748408,78.4870543757886,80.7265923529724,109.024179345339,103.270833327296,107.466073475601,90.3169670175809,82.62946975879,76.8392030461294,109.68500266665,107.494070165294,113.995382305558
"ABLIM3",9.84850814050303,9.7626556201558,9.2476554582246,12.0887497904239,11.9740116372496,11.5358248263142,10.6125872964342,9.81411391719924,9.80162309787133,11.5868838238404,12.0471372425305,12.3740514391321
"ABR",50.755220057429,52.3358857987734,51.4967480418782,41.8315828994973,40.9524576777888,42.2692208055334,51.7019958832758,49.5180215883001,50.7199482557455,39.5859171070557,39.6220292123574,40.2345530920742
"ABRACL",23.9883052311163,22.2595257868501,24.0801695069064,19.4998015267445,23.0382659657472,19.7592405264708,24.6343995274741,26.8769502717219,25.8707629371984,19.4103727668916,21.5738273409201,20.9558111673702
"ABT1",24.3959776813768,25.2285808465882,24.6966798707881,22.5572126042759,21.8743117619029,22.034721578353,25.7341495063792,25.176632662967,26.2573058199314,24.5323375838992,23.5841839916039,22.9803812441025
"ABTB1",6.8660623201764,7.56521938950217,7.34372639329601,5.6921385959572,5.71274074760399,5.05502436209275,6.08986550818696,6.54771430038065,5.99141468236079,3.48231144570943,4.09572660922891,4.13979254495994
"ABTB2",5.86833763927577,7.12908700784573,5.65738922150211,7.19970995676764,6.26127088964559,7.58973743254382,6.8321967439479,6.47313896666333,7.60661172806634,8.21388260288413,7.86139466386795,7.62990961753566
"ACAA1",35.5104160621623,37.0880267631692,36.4829074155841,44.5931154856548,42.7853510792449,44.861540991222,38.0925898943252,36.0348012522088,35.7828268587077,46.6910817160144,47.0333440290573,45.6585878498867
"ACAA2",5.77178363789829,5.35100883647715,5.34913403956129,9.04542816486267,9.03067916775807,9.46196867776336,5.27879989874446,5.30976376067315,4.66612479870494,7.35501655125176,8.35648249575276,8.74795577931316
"ACACA",225.045920766157,232.206944587314,228.797875631133,248.664737821902,242.303156158913,244.153356155437,233.66937676786,227.260871970159,228.308792665628,242.215842306722,237.342106073265,240.787860543893
"ACACB",5.79324008264884,6.32391953401845,6.63655274060825,4.94539764153707,5.51205898832048,5.96233642708376,5.43001552084391,5.22027336021236,5.31496463757812,4.48171921488165,4.27575854809612,5.01609899608285
"ACAD10",13.2064417439643,13.5201038313498,13.4544320588287,12.5255228014999,12.0141479891063,12.2127084303551,12.4821622605728,12.6479765984574,12.893966159735,11.1340271784342,11.6420653800793,11.8603545539911
"ACAD11",19.6111905020039,19.5253112403116,17.9694638413737,21.4723248025712,23.6001748917411,20.220097448371,17.8434434077352,17.8682499586697,18.6921094007293,18.3016547729662,20.8837049085958,21.4241818567635
"ACAD8",9.17263013086067,8.89039085684291,9.26578811598583,9.89079528307414,9.25811849494605,9.67799535990407,8.37184671441504,9.81411391719924,8.61438424376297,9.49437380713603,10.0967912381357,10.0473067240816
"ACAD9",41.5718617041931,42.0196775403613,42.1040313215638,36.5339489587055,35.4537774734206,37.300607116297,40.6357617205433,42.1947238172593,41.3876986583356,39.0393659832896,36.9215501293493,38.4668314579125
"ACADM",21.1882391911694,20.9008056747665,20.5080359279452,21.1764463111972,20.911039317342,19.4135978350457,22.132468325465,22.730561717039,21.8534779773666,19.7539191875445,22.0839178343771,20.7291801886315
"ACADS",3.95871405647671,4.51229271790706,4.38810317821638,4.18456723514675,3.85308977824344,4.23412296995803,4.55021553771983,3.43046535099669,4.39002273960998,3.56039017767601,3.5556307926273,3.26348609383703
"ACADSB",21.1560545240435,21.4879069577656,21.4690667892901,22.8671805476201,24.3092504412095,24.2093901785696,20.0017027413364,21.5522714443053,22.0191392128236,22.3773645816216,23.7792185920433,23.1314685632616
"ACADVL",77.3182986586115,78.8560894679595,79.4754389674479,73.5046709284869,72.8340998359628,77.0063112937605,82.82492028629,78.7515524054893,81.4639125359701,74.5027260425099,72.6728926560617,80.877041945878
"ACAP2",53.5016449854996,50.85974543009,50.1186660520251,51.8773621542435,60.2580429208627,51.0831094368746,47.2617553434465,52.3369692028148,47.8622919441125,48.8148232255053,51.2490919308644,52.6992569227017
"ACAP3",26.8741970500655,26.6879468929001,26.5824762779554,26.7417798394227,24.6972351758243,27.968254447818,27.6174713452542,26.3101777354703,29.3634539847498,25.8440602809377,24.9194208715356,26.0776712868645
"ACAT1",28.0972144008469,30.3279748474943,30.1183445413943,32.0394137802145,32.6308540594991,33.0376805887202,29.9819337999002,29.5765773522889,30.3298111915821,33.4176972816959,33.4709379677279,33.556493585241
"ACAT2",130.00459874359,132.148111641903,131.226044217983,133.765257004994,138.216217010531,132.726793507256,131.708806848621,130.670899739487,129.036297318033,142.196986657534,143.170399384145,143.940888962896
"ACBD3",53.1261572023649,50.5410333050334,49.6109516347108,52.8636237921569,58.0773011366485,50.1181902566461,49.8186740444008,53.2617033409096,49.2842175484516,53.1872322156337,54.9997573239311,54.0439340632179
"ACBD4",3.90507294460033,3.84131982305099,3.227613081498,3.53645244451796,3.97349883381355,3.96048917257979,4.00034054826728,3.99723788724832,3.54791145937033,3.90393659832896,4.09572660922891,3.88294410238943
"ACBD5",18.9996818266131,17.8478790031714,18.2958516810757,25.2764768345228,24.6437200400153,23.4172923440536,18.4620527708693,19.0465402314034,18.9406012539147,23.5641613075136,22.8790588977073,22.9652725121865
"ACBD6",36.7012487458179,36.6854430262556,36.7367646242413,38.788261273936,38.7583371096224,39.9505344172231,35.3157211975899,36.6910641889212,36.3488360798524,38.5552778450968,39.4720025966347,36.5933487003393
"ACBD7",5.39629585476364,5.8710128299906,5.87498111463681,4.56498243834191,4.17418059309706,5.01181902566461,4.56396241245614,5.57823496205549,5.68770241735632,4.95019160668112,4.08072394765665,4.20022747262359
"ACCS",1.26593024028252,1.17420256599812,1.23302072776328,1.43712410095949,1.45828745079352,1.51218677498501,1.14099060311404,1.43184640737253,1.32528988365584,0.999407769172214,1.2752262336427,1.29935094476845
"ACD",25.533169253156,24.6582538859605,27.0901906952697,22.1627079491106,21.6334936507627,22.2363464816844,26.5177213663491,23.4763150542122,25.622271084013,22.4554433135882,20.3136037688496,21.5450517120908
"ACER2",6.09363030915656,4.74713323110669,5.83871579911436,5.83303311565911,5.52543777227271,5.77511330256181,6.0211311345054,5.50365962833818,6.11566060895352,5.35620101290733,5.22092622714894,5.06142519183059
"ACER3",62.2666026660998,62.4004792216144,61.0526586820436,49.2144557318774,46.6651984253928,47.3386469464356,64.1704112691123,64.4629184652509,66.6096217566608,50.5950183143433,50.8140147452686,48.7860953564805
"ACIN1",146.526061201515,150.314702770131,153.964397050559,151.813844978809,147.434199153621,153.623774559668,150.968178354197,151.000135710828,150.489427309712,156.391700129058,154.437398224917,153.323411482677
"ACKR3",2.87516359657387,3.20389557293773,3.26387839702045,1.38076629307873,1.21746933965331,1.54099033260377,2.57066557569066,2.46098601267154,3.25800429732061,1.49911165375832,1.26022357207043,1.25402474902071
"ACKR4",1.56632046679024,1.30839714496933,1.50501059418165,1.95843382385656,2.0737115125963,1.51218677498501,1.49840934625819,1.38710120714214,1.6566123545698,1.88950531359122,1.99535398911152,1.66196051075034
"ACLY",616.851330133598,634.522292343013,649.131015194084,694.849502813913,671.494545346585,670.489214249545,675.975071408753,655.651418975929,658.641461971044,709.220353945225,685.98169773034,716.5920460398
"ACO1",31.5409737833104,32.6931543018619,33.9987333022963,27.728041477336,25.8879469475731,27.3489779590146,34.53214933762,33.051787903516,33.7258665184502,29.123367023534,30.6354349305694,28.6159382487377
"ACO2",82.1138140603597,83.9219348241228,85.6405426062643,82.0428788224227,75.8978413610245,81.4420591670499,92.7089232216995,90.5792003330562,90.6166957949682,83.1070023052269,81.674489599422,85.001725758922
"ACOT1",5.25682896388506,5.25036290224874,5.83871579911436,1.71891314036331,1.40477231498459,1.52658855379439,4.8251530324461,5.0412925592908,4.91461665189042,1.35856993621848,1.0501863100587,1.37489460434801
"ACOT11",3.93725761172616,4.09293465862202,3.98918470746944,4.66360860213325,5.01704398208781,5.1702385925678,3.9178592998494,3.98232282050486,4.21055640119825,3.77901062718243,3.81067603935584,3.82250917472579
"ACOT13",20.0295911746396,18.9214356349411,19.1118212803309,23.5012058862787,22.4897358237056,23.2156674407223,19.9192214929185,18.7034936963037,18.816355327322,22.299285849655,22.1589311422385,23.2674471505048
"ACOT2",9.36573813361563,9.62846104118458,9.30205343150828,6.62204242598981,6.26127088964559,6.81204137683724,9.07293732596703,7.41278817150155,8.06218012557304,6.96462289141886,6.27111253720764,6.73849443449684
"ACOT4",1.33029957453418,1.19097688836952,1.4687452786592,0.732651502449936,0.682317981563943,0.892910286181626,1.19597810205929,1.10371493901633,1.11821333933462,0.718324334092529,0.61510912446295,1.01228503836612
"ACOT7",93.0566008831408,93.0471661941653,94.3079530161297,86.1147304418079,86.5072170351462,88.3837165531716,99.7610699614284,93.8157698163879,94.4545144163882,89.2596063841933,87.9456021366296,85.7420536228017
"ACOT8",5.86833763927577,6.10585334319022,5.78431782583068,5.81894366368892,5.63246804389059,6.04874709994005,6.36480300291324,5.95111163064209,6.01902488827028,5.87152064388676,5.68600873588922,5.46936095356022
"ACOT9",36.744161635319,37.0880267631692,37.443938276929,37.7174629242015,38.1295342638674,37.4446249043908,37.556461779609,37.2578367251728,38.074473949196,43.161923031125,41.0472820617227,41.5490127687585
"ACOX1",43.3742030632394,41.8854829613901,41.3243270378311,50.6374903808667,51.6287272716717,50.3918240540243,51.0009052717238,47.3851670439848,47.0615959727371,57.5440254593689,55.7048824178277,58.8334020805621
"ACOX3",11.5864801652977,11.8762202389524,12.6384624595736,12.2719126660364,11.19804216802,11.982279969405,12.5234028847818,10.7686781887809,10.7679803047037,11.3838791207272,11.8070946573742,11.0293742986159
"ACP1",36.9265414156987,36.7189916709984,37.6071321967801,41.366630984481,40.109594288798,40.929855376261,37.5427149048727,36.7358093891516,37.8812025078295,43.6772426621044,42.0074524023478,39.58487761969
"ACP2",13.9788737549841,14.4091429170341,14.5605241822634,14.1880781339824,12.5492993471957,14.8338321736625,15.5752090762434,14.9896420771812,14.1502305286171,14.7568803416835,14.6726030176772,14.9123184010053
"ACP5",4.61313562136852,4.34454949419304,4.5512970980674,3.70552586816025,3.96012004986132,3.93168561496103,4.63269678613771,4.44468988955224,4.37621763665523,3.32615398177627,3.57063345419957,3.14261623850974
"ACP6",4.99935162687845,5.21681425750593,5.54859327493476,5.48079681640433,5.2444833092758,5.4726759475648,5.04510302822712,4.90705695859962,5.17691360803063,4.76280264996133,4.89086767255907,5.28805617056927
"ACP7",3.75487783134647,3.12002396108072,2.91935789955718,4.79041366986497,4.3079684326194,5.27105104423347,5.47125614505285,5.10095282626465,3.54791145937033,8.38565581321061,8.92658363549891,9.85089320917475
"ACRC",1.04063757040174,1.17420256599812,0.906632888061236,0.859456570181656,1.31112082731895,1.02252629546606,0.728584361024625,1.13354507250326,1.13201844228937,1.23364396507195,1.00517832534189,0.815871523459259
"ACSF2",11.0286126017834,11.6413797257528,10.7889313679287,15.1743397718958,14.9307228906933,14.9202428465188,10.6675747953794,10.6642727215767,10.5470986574277,12.9142222672722,13.0523155678724,14.2022080009575
"ACSF3",15.3091733295183,16.6065791476877,16.5913818515206,16.2451381216303,16.0946770945377,17.4837594745886,16.0288559425418,15.496754346459,15.7930377802321,17.5833304388736,16.3078931290543,16.9973234054012
"ACSL1",55.1001501194157,53.6946059108569,51.6780746194904,55.0474888475365,51.3210152407703,54.4099203418417,55.3724114378715,54.0522018783131,52.1418738600845,51.9692039969551,52.5393208260793,54.0590427951338
"ACSL3",145.260130961232,137.582992090237,141.634189772926,155.843428242284,164.933648563143,149.951320963276,129.784244385538,131.356992809686,130.403002510553,140.885263960496,145.615833220424,146.448938460937
"ACSL4",124.597574666451,115.306691981015,118.025469367812,116.012547522553,130.376249614522,112.809133413882,112.394447844101,119.216128480507,116.197551570117,105.905992039468,113.585150763634,113.496794152332
"ACSL6",3.77633427609702,4.10970898099342,4.33370520493271,3.19830559723337,2.91657490158705,2.93796287711374,3.47795930828736,3.5945310851748,3.89303903323904,2.88891308276343,2.74548706772488,2.52315822995734
"ACSS1",11.7688599456774,12.1613837192662,12.9467176415144,6.77702639766191,6.39505872916793,6.79763959802786,11.0937279122051,10.738848055294,11.1269129815272,5.98083086863997,5.9260513210455,5.78664432379437
"ACSS2",100.501987211582,107.892441492856,104.08145554943,114.082292602637,120.556222193582,115.40145359957,101.946823044502,100.378399183512,94.2198276661575,95.4590577023397,100.487827211045,111.306028024525
"ACTA2",3.11118448882993,2.9019577702525,3.3001437125429,7.2560677646484,6.10072548221878,6.39438979136519,2.35071557990964,2.29692027849344,2.65057976731168,5.10634907061428,4.66582774897506,5.0765339237465
"ACTB",6151.18722219991,6256.13449731561,6134.42318188441,6211.84212132966,6011.79670528828,6022.21902337317,6141.7049728176,5788.6268935388,5759.76505478011,6181.60252001883,5907.16297012601,6087.50450243593
"ACTG1",2405.17090253542,2429.62640091857,2364.48043940594,2212.64980575472,2122.54407402195,2135.27973517288,2723.31087276269,2566.45044961458,2576.66724609196,2615.01289102467,2467.56276209863,2494.96533620224
"ACTG1P17",4.23764783823388,4.74713323110669,5.18594011971027,3.42373682875643,3.55875653129429,3.47082869306084,3.64292180512313,4.53418029001302,4.23816660710775,3.7477791343958,3.37559885376009,3.62609565981893
"ACTG1P20",5.11736207300648,4.99874806667771,4.89581759553067,4.66360860213325,4.01363518567025,4.1045069606736,4.33026554193881,4.6684158907042,4.43143804847422,4.26309876537522,4.75584371840866,4.26066240028724
"ACTL10",2.4674911463134,2.39872809911045,2.77429663746738,2.21204395932,1.75262069774268,2.50590951283231,2.35071557990964,2.66979694708004,2.41589301708096,2.09251001670432,1.84532737338885,2.02457007673223
"ACTL6A",38.0637329874779,36.2996336117133,36.8636932285698,40.9580368773455,41.594639307496,39.532882831751,37.3502586585643,38.1527407297806,36.7905993744044,41.5066539134335,41.9924497407756,38.708571168567
"ACTN1",1156.45945916521,1210.13316451766,1198.71373927904,1136.27203304,1093.35436092843,1112.7102343704,1197.60023327818,1160.6010035759,1155.59755813608,1165.40315333316,1110.69204417965,1147.23623183904
"ACTN4",875.937900496505,892.511370415171,888.808485481952,860.203311136076,832.18711939687,852.268466381553,891.374851652052,843.223298341731,840.42705767917,856.476842434194,823.151032485578,841.601693912057
"ACTR10",24.3101519023746,24.3730904056467,24.1527001379513,29.1792550302657,30.2628092999537,28.5011202637651,25.0468057695635,24.2369834581288,24.3798118180856,28.9828253059942,28.98514215762,29.1447438657946
"ACTR1A",117.227285894637,114.786687987502,121.797062182146,120.22529366164,116.208117409106,121.334986469035,122.127235157411,117.366660204317,120.270056941768,125.722374212586,118.896092960217,118.951046373977
"ACTR1B",34.1908447100034,37.1383497302834,34.4883150618494,36.2662493712718,36.0424439673189,35.111536737271,33.7760712271227,32.7982317688771,33.408349150491,34.4483365436547,33.2909060288607,34.8407357980935
"ACTR2",287.527087879762,272.314349377335,263.54004790164,286.058143350789,319.35157293983,270.263781136845,277.315704055656,286.861478677041,274.818184520176,274.103196441873,295.177366434355,292.882768189958
"ACTR3",157.447391579545,151.086321599215,145.786568400247,155.040329479983,164.050648822295,150.167347645416,157.580425102364,161.42576736451,156.508452197982,165.433217290788,167.099644591911,167.918446513448
"ACTR3B",4.84915651362459,5.04907103379192,4.60569507135108,4.71996641001401,4.3079684326194,5.4006670535179,4.71517803455559,4.26570908863067,4.77656562234293,4.21625152619528,5.34094751972708,4.53261957477366
"ACTR5",10.4063757040174,10.2658852912979,10.2812169506144,9.67945350352127,9.48555782213403,10.4124860791825,10.475118549071,9.90360431766002,10.478073142654,10.7592492649946,11.2820015023448,10.0019805283339
"ACTR6",8.21781833946113,8.92393950158571,9.17512482717971,9.52446953184917,10.9438452729276,9.51957579300088,8.56430296072343,9.292086581178,8.78004547921995,9.1664431328764,10.0367805918467,10.1832853113248
"ACTR8",16.9720477976861,16.5730305029449,16.2105960385349,20.9791939836145,21.4863270272881,20.9257846100307,17.1148590467105,17.2418171554443,16.731784781155,21.5653457691692,21.3937954020529,21.862335082325
"ACTRT3",1.85598247092268,2.01291868456821,2.06712298477962,2.35293847902191,1.92654488912172,2.07385614855087,2.37820932938227,2.40132574569769,2.52633384071895,1.99881553834443,2.4604364978518,2.26630978738683
"ACVR1",22.9691241054651,22.1756541749931,22.5570262549635,18.1190352336657,19.8006002493066,18.2902590879139,22.3661651959824,20.9407537078233,21.1080024178102,18.0674185770664,17.583119362697,19.7017864183495
"ACVR1B",27.1745872765732,26.5202036691861,27.8154970057187,30.306411187881,30.9852636333743,29.2356109830436,27.2463057273737,26.3847530691876,25.5946608781035,27.7960285801022,28.3550303715848,29.4922446998606
"ACVR2A",9.61248724824697,8.8400678897287,9.13885951165726,9.25676994441554,10.5424817543605,9.41876334133521,9.41660919437488,9.18768111397376,8.18642605216577,8.99466992254992,9.04660492807705,8.73284704739725
"ACVR2B",12.7773128489533,12.4129985548373,12.0582174112144,11.9619447226922,13.8336626066101,12.1118959786895,13.7743684857863,12.9164477998397,12.5764487917758,10.9310224753211,12.8422783058606,13.2352491583391
"ACY1",25.9515699257918,27.1576279192994,27.4709765082554,28.9115554428321,28.1623402194529,30.2437354997002,28.1398525852341,26.4891585363919,28.3280712631436,27.0620884996164,26.0446204894557,28.0871326316808
"ACYP1",2.26365492118316,2.36517945436764,2.62923537537758,2.45156464281325,2.48845381511556,2.01624903331335,2.52942495148172,2.65488188033657,2.34686750230722,2.06127852391769,2.43043117470727,2.14543993205953
"ACYP2",1.01918112565119,1.25807417785513,1.08795946567348,1.36667684110853,1.48504501869799,1.35376720808182,0.989774981014585,0.984394405068617,1.06299292751562,1.06187075474548,1.02018098691416,1.40511206817983
"ADA",8.00325389195562,8.03490041590142,7.67011423299805,8.12961378680025,8.65607321709551,8.64106728562864,8.633037334405,8.12871137518782,7.52378111033785,7.94841491419776,7.96641329487382,8.43067240907901
"ADAL",6.32965120141262,6.27359656690424,6.32829755866743,7.24197831267821,7.57239171696454,6.95605916493105,5.77368738925175,6.2792430989983,6.3365422562295,6.71477094912581,6.69118706123112,6.82914682599231
"ADAM10",143.489974269312,137.482346156008,134.109136802018,140.795893538119,152.197046240616,136.197622200317,132.822303702263,135.428806030652,132.805090424679,125.566216748653,133.493682670032,136.582936519846
"ADAM12",1.21228912840615,0.855490440941488,0.96103086134491,1.40894519701911,1.43152988288906,1.25295475641615,0.948534356805644,0.865073871120906,0.84211128023965,0.890097544419003,1.11019695634776,1.49576445967531
"ADAM15",183.034201944578,185.658200006674,185.714680790464,172.342176499377,163.30143692097,173.066175952332,196.04418061457,184.066838681088,183.24893662133,165.198981094888,162.568840797086,165.908985168632
"ADAM17",35.8108062886701,33.8673568678601,36.3559788112556,38.9009768896976,39.6948519862788,38.6399725455694,37.8451461490716,40.5391514087349,37.964033125558,40.6946351009811,43.7177558215863,42.3951017560496
"ADAM19",14.0217866444853,14.1239794367202,14.4517282356961,13.3568004677411,12.8971477299537,13.6384845324839,9.9389904343548,9.73953858348192,10.4642680396993,9.55683679270929,9.81174066826267,11.2560052773546
"ADAM1A",2.80006603994694,2.9355064149953,2.77429663746738,3.62098915633911,3.94674126590908,3.64365003877341,2.9143374440985,2.98301334869278,2.84385120867816,3.27930674259633,3.67565208520544,3.30881228958477
"ADAM23",1.13719157177922,1.40904307919774,1.57754122522655,0.563578078807643,0.575287709946069,0.648080046422148,1.05850935469615,1.26778067319443,1.03538272160613,0.671477094912581,0.435077185595745,0.574131812804664
"ADAM8",171.211700887024,190.136944079838,180.891393825978,136.273179455688,136.396702393027,136.312836430792,207.000439779412,193.955527932004,200.988493918181,156.719630803318,150.386679600405,166.755074155923
"ADAM9",176.768920077417,170.259372069727,164.390675263263,165.19882435049,185.737657608867,159.38448608342,187.301168282274,192.747407525784,188.329214508677,178.11320336216,190.623817937226,189.221758514884
"ADAMTS1",136.548814392508,134.077158714614,132.114544448283,156.759242620346,154.163727481594,151.809150429686,137.674950484182,129.298713599088,136.642909046099,175.161827293824,163.333976537272,166.845726547418
"ADAMTS13",1.33029957453418,1.15742824362672,1.72260248731635,2.00070217976713,1.81951461750385,1.55539211141315,0.989774981014585,1.31252587342482,1.20104395706311,1.38980142900511,1.41025018779311,1.55619938733896
"ADAMTS15",4.97789518212789,5.04907103379192,5.09527683090414,2.80380094206802,2.46169624721109,2.70753441616364,4.72892490929191,4.01215295399179,4.48665846029322,2.59221390129043,2.16038326640646,1.9792438809845
"ADAMTS4",3.84070361034868,4.9316507771921,4.93208291105312,2.66290642236611,2.52859016697226,2.59232018568859,4.55021553771983,4.75790629116498,5.23213401984963,2.79521860440354,2.5054444825686,2.44761457037778
"ADAMTS6",32.2383082377033,34.5383297627161,30.263405803484,28.4184246238754,33.2328993373497,26.6000854609268,29.7482369293828,30.3969060231794,30.8544051038626,25.609824085038,26.9147748606471,30.6858345212177
"ADAMTS7",1.79161313667103,1.72775520425438,2.10338830030207,2.49383299872382,2.63562043859013,2.98116821354188,1.44342184731294,1.50642174108985,1.35290008956534,1.88950531359122,2.04036197382832,2.5987018895369
"ADAMTS9",1.16937623890504,1.27484850022653,1.03356149238981,2.76153258615745,3.02360517320492,3.02437354997002,2.36446245464595,2.3118353452369,1.82227359002678,4.99703884586107,4.89086767255907,5.43914348972839
"ADAMTSL1",2.72496848332001,3.12002396108072,2.90122524179595,6.88974201342344,6.8499373835439,6.39438979136519,2.08952495991968,1.99861894362416,2.139790957986,3.88832085193564,4.72583839526413,4.53261957477366
"ADAMTSL2",2.1134598079293,2.49937403333886,2.06712298477962,1.29622958125758,1.63221164217257,1.51218677498501,1.67711871783027,2.17759974454573,2.45730832594521,1.43664866818506,1.63529011137711,1.82815656182538
"ADAMTSL4",5.9863480854038,5.8542385076192,5.13154214642659,11.5392611635865,12.228208532342,11.6366372779799,7.28584361024625,6.26432803225483,5.70150752031107,11.5556523310537,9.97676994555761,13.4014452094141
"ADAMTSL4-AS1",1.26593024028252,1.62710927002597,1.72260248731635,1.36667684110853,1.41815109893682,1.28175831403491,1.33344684942243,1.56608200806371,1.6842225604793,1.32733844343185,1.0951942947755,1.57130811925487
"ADAMTSL5",6.69441076217199,6.12262766556163,6.58215476732457,5.56533352822548,5.29799844508473,5.68870262970552,6.07611863345065,5.42908429462086,4.58329418097645,4.98142309946775,4.71083573369186,5.52979588122386
"ADAP1",6.10435853153183,6.52521140247527,6.54588945180212,8.11552433483006,8.12092185900614,9.08752242871945,6.44728425133112,6.15992256505059,5.97760957940604,8.16703536370418,7.56134143242261,8.52132480057448
"ADAP2",1.55559224441497,1.29162282259793,1.16049009671838,1.76118149627388,1.51180258660246,1.72821345712573,1.77334684098447,1.9837038768807,1.04918782456088,2.03004703113106,2.11537528168966,2.49294076612551
"ADAR",383.662688584607,386.346192858124,396.615623211268,434.856845607977,425.258026705715,437.295611768047,385.462367606236,381.97485930011,379.309008784666,420.157272458556,420.359574593351,419.554376572966
"ADARB1",48.4164675796189,48.5952119099508,46.9998489170945,51.8210043463628,50.4112579320184,49.1964764128457,43.5500991646418,43.4475894237103,44.3696008965612,45.0670440911095,44.3928755923383,48.8314215522282
"ADAT1",27.0351203856946,27.6776319128128,27.1445886685534,27.8266676411274,30.5036274110939,29.9268963658938,25.6516682579613,26.8620352049785,27.5273752917682,28.0614962687886,27.0648014763698,27.1503912528942
"ADAT2",18.2379780379686,17.0594858517155,16.7183104558492,19.6829644023569,21.8609329779506,20.8105703795556,16.8949090509295,18.1516362267956,17.8638032234444,19.3166782885317,19.1283935046405,21.001137363118
"ADAT3",6.7802365411742,6.57553436958947,7.14426715792254,4.67769805410344,3.83971099429121,4.83899767995204,7.47829985655465,5.84670616343784,6.86113616850993,4.41925622930838,4.75584371840866,3.52033453640754
"ADCK1",5.57867563514333,5.75359257339079,5.54859327493476,5.32581284473223,4.91001371046994,4.07570340305484,5.95239676082383,5.69755549600321,5.31496463757812,4.68472391799475,4.47079314853559,4.63838069818504
"ADCK2",13.9896019773594,14.4762402065197,15.2858304927124,10.8347885650769,10.395315130886,11.4062088170298,15.6301965751887,14.9747270104377,15.0613673236305,11.9616617372799,11.236993517628,12.902857056189
