"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNFAIP3orf_IL17_24h1","fpool2_TNFAIP3orf_IL17_24h2","fpool2_TNFAIP3orf_IL17_24h3","fpool_TNFAIP3orf_IL17_24h1","fpool_TNFAIP3orf_IL17_24h2","fpool_TNFAIP3orf_IL17_24h3"
"SNAPC2",16.826174677248,16.2126775501452,16.0967500452366,14.6007228777503,13.8924646159193,13.8849246307233,16.9363596570788,15.9999076804848,16.0006433261482,13.4514632203061,13.7082389369428,14.1728155561925
"SNAPC3",20.7440339770974,20.5977071727236,21.7292320507739,20.6908639711435,22.8490535745628,20.7745063843793,20.2672875348409,19.1836456554848,20.5136452899336,21.2501328125811,21.2270663347889,20.7365097820295
"SNAPC4",32.0714587598198,33.7080508402284,35.93468299121,29.2170615018939,26.3746790440455,27.3921309635488,36.209340362737,36.4505511015308,37.8599837471014,21.0613752046152,22.4257199779238,23.1978951167184
"SNAPC5",2.07577808518337,1.83455320944606,1.89129910480052,2.34236195899738,2.2353965742678,1.96413514906859,2.03832899982455,1.34821557104593,1.88725536667389,2.25515668464512,2.07040174723301,2.13055397249952
"SNAPIN",13.9118372331495,13.7218614039868,13.3771447631512,14.1166347395575,14.5225764019545,13.6582936519846,12.8099863159706,13.4983992715562,13.3092530641089,13.5309401078707,13.3377459927011,13.4846863228386
"SNCA",15.423993454144,15.5862447469198,15.2684438679517,14.0697875003776,14.4475630940932,15.1993843074077,14.3511619012038,15.4313830420919,14.9995774359994,14.6038780899926,14.5255027845347,14.2522150831179
"SNCB",1.05850935469615,1.16337520599018,1.10440823637987,0.312314927866317,0.46508250874028,0.498588153225103,1.50803202426044,1.21826708227041,1.14876413623628,0.74509582091799,0.751882739784619,0.701362487841457
"SND1",274.662557231548,268.336965781659,267.97085345462,255.145680320387,248.594102252466,251.983430893584,265.794787221024,260.303066578445,268.515411387115,233.840872436902,234.140643909451,227.267912569607
"SND1-IT1",6.50227175027637,6.18975269853751,6.54361880055072,5.79344191192018,6.99124029267646,6.23990628127174,6.41327904822847,8.13802410956637,7.38491230437609,5.65279362803115,5.86250600005978,5.34623481298016
"SNED1",1.27845935047717,1.67048747526796,1.98793482548376,1.67088486408479,1.44025551093764,1.64685177883443,2.0051854388518,1.34821557104593,1.87084445044194,2.03659524384251,1.79798046470235,1.89235539172318
"SNF8",35.8793430617787,37.0191956572774,36.9424555069066,34.3546420652948,33.0658661052766,33.3600800703341,35.3973231189044,34.7449771863522,36.8425069407207,32.6848700109358,31.2303758293147,31.6274782253034
"SNHG1",31.8102681398299,29.4870869518281,30.5644979418129,35.0417349066007,34.9712041249546,34.6896484789344,33.756716850753,32.7957498547196,34.7911424117273,29.8336366695563,31.0451293571939,31.3363466265768
"SNHG10",6.0211311345054,5.59315002879896,5.41160035826136,4.90334436750117,4.89086767255907,5.10675138757832,5.81669495071885,5.9776304836735,6.40025733045927,5.20573613548035,5.53560046102299,5.71676593863225
"SNHG11",3.87661867564046,3.26639961681859,3.13375837072788,3.41984846013617,3.31558820747102,3.3390297534166,3.49664568262586,3.84972397997451,4.10272905798672,3.61619838418864,3.47609556509121,3.9170433283221
"SNHG12",15.0940684604724,15.1984530115897,15.7930377802321,14.0854032467709,12.8422783058606,11.4675275241774,16.4723498034602,16.5197016355868,17.5432694519512,9.87500327989976,10.7551922343104,10.2425389733828
"SNHG15",9.88400293540954,10.3361412532205,10.14675067174,10.977869714501,11.7020760263683,10.7725258560454,10.0756425357181,10.103495002296,11.7009832733781,10.1432377754302,10.6789142752018,10.0837399195319
"SNHG16",169.815143617683,167.645350196534,170.327360255685,188.997378598302,191.208921738544,185.142400897588,171.899078985204,168.364510769771,168.622164283254,179.617765895963,177.912891195123,174.149629056482
"SNHG17",22.7785714380718,22.8946274512171,21.4255197857694,17.7551036492001,16.6379516836442,16.8009098904944,22.4050472175837,21.8800767975767,22.548598902695,16.1934158412843,17.6746928105892,16.8194664537074
"SNHG18",4.5227217882472,4.11655842119603,4.08631047460551,3.27930674259633,3.54062813105503,3.08218131084609,4.09322978013548,3.70353193010206,4.82480937219238,3.5963291622975,3.58506407810347,3.53327894818243
"SNHG19",5.15507802611763,5.0412925592908,5.0250574755284,4.29433025816186,5.10090493457081,4.41174971944636,4.92181880445441,4.97052969566329,5.43201327277441,5.26534380115379,5.29586973239601,5.10803623220382
"SNHG20",7.07964048920155,7.3531279045277,7.38573008079037,6.24629855732634,6.1060832599127,5.98305783870123,7.65616258470686,6.20504033903065,6.89258481741768,5.95083195639834,6.7778415093628,6.9474586059767
"SNHG21",1.12724372837772,1.34235600691175,1.04918782456088,1.186796725892,1.63529011137711,1.81304782990946,1.22631175599201,1.33197200994899,1.49339337710716,1.76836074831203,1.65632139778641,1.90558864621075
"SNHG3",54.9325114463095,54.3654182799259,58.478416116314,61.6353510144176,60.9258086449766,59.6945997997691,56.9240659707101,58.4768199489799,56.6504828326806,50.2194583298725,52.9695941752613,53.7534797285283
"SNHG4",7.79447797548986,9.14293591374337,8.57296893489873,8.10457237813092,8.49150644990317,6.75360316641275,8.76647187729422,8.28421615943882,8.30392361336511,6.38795483800356,7.20281871011062,7.07979115085244
"SNHG5",46.4231959845313,46.3709425054292,43.5274896163216,25.9377547592976,27.4548706772488,24.9747338570029,42.6391911914518,41.5835164081635,40.4036757630532,22.4720899588866,21.2488600373914,19.5455168781478
"SNHG6",18.3383308982425,16.6452144857057,16.3728521043315,21.752734725889,23.6141893147484,21.5903779078385,16.4557780229738,14.879101964796,15.2949739281745,24.836527363933,23.0686342046962,22.8802970090166
"SNHG7",37.9551211469621,40.6435568759391,41.0425710844669,39.0862132224695,38.0767550704139,34.2061690576252,37.56822636262,38.3348041887757,38.4671876476834,35.6453840727166,34.2161130858508,34.7240597753959
"SNHG8",38.6424648837778,36.2286971198738,36.3902513887167,38.1024211996906,37.5666645769568,37.8926996451078,36.5904913139237,38.5134833608421,36.2681248726026,46.0667909546229,40.4273183275498,38.6146365947428
"SNHG9",2.25448745675544,2.53556134638886,2.69199507617593,2.10812576309764,1.87533269653339,1.58641685117078,2.0051854388518,1.9654708927296,2.52728109971982,1.75842613736646,1.88515527511216,1.85265562826045
"SNIP1",18.7644840150682,17.2567322221877,17.6429215761684,18.8482058967322,19.32342810508,19.0823284097971,18.2786738764755,18.338980478444,18.7904990855792,17.2067461577328,17.9144235392161,18.2354246838779
"SNN",17.5822527877452,17.5699486238005,16.7455898841098,18.2391917873929,19.7134973059589,18.9765672863857,19.8032776812223,18.7288259447705,18.4622807609402,21.5879095847306,22.338545167514,22.6156319192651
"SNORA10",2.99681869251638,2.96809828194931,3.21658898845637,2.92014457555006,3.49562014633823,2.7195717448642,3.38064321922121,2.66394401989797,2.67497934580734,2.65254112246804,3.37802390338017,3.63914498408303
"SNORA16A",2.50193120200909,2.25217507826305,2.04315523730276,1.54595889293827,1.78531672709978,1.58641685117078,1.9223265364199,1.54313830420919,2.57651384841566,1.35110708859795,1.39479696655697,1.78648935582258
"SNORA17B",13.7193809868411,15.5265844799459,16.1243602511461,12.9923009992388,13.9974832469252,11.5128537199251,14.450592584122,12.0364787728317,12.8005146609185,13.7196977158366,12.7493160224348,14.0272497568291
"SNORA21",2.41944995359121,2.01353401036763,2.4849185318547,1.54595889293827,1.69530075766618,1.37489460434801,1.5411755852332,1.90049664834185,2.44522651856008,1.57960314034614,1.83067101860603,1.65415681094683
"SNORA23",3.39547805986948,3.10233388264049,3.7411829007368,2.92014457555006,4.17073991709025,2.81022413635967,3.0823511704664,2.16039362589287,2.52728109971982,3.32809466676702,3.67223888851328,3.7582442744712
"SNORA24",1.33344684942243,1.04405467204247,1.27006947183685,1.12433374031874,1.65029277294938,1.14826362560933,1.14345285356011,1.0883185934949,1.23081871739601,1.16234948063206,1.29672530484594,1.8261891192853
"SNORA2C",5.25130614927183,5.27993362718622,5.37018504939711,5.3249695201207,6.0160672904791,5.01609899608285,5.2366826336956,4.12586451862247,5.38278052407857,6.1892626190921,6.97398483278487,7.05332464187729
"SNORA37",2.81810932094431,3.7585968193529,3.49269104755133,2.04566277752438,2.26540189741233,2.08500500439588,4.50752429229495,3.16749441390308,4.05349630929087,2.27502590653626,2.63703801489678,2.31581953532557
"SNORA3A",0.989774981014585,1.34235600691175,0.966357206832385,1.35856993621848,1.12519961792003,1.16337235752524,1.06059395112822,0.942126543622454,1.46057154464327,0.953722650775027,1.08968513012264,0.979260832080525
"SNORA40",1.0035218557509,1.16337520599018,1.42192560433908,1.01502351556553,1.12519961792003,0.89141518303882,1.16002463404649,0.958370104719393,1.00106589014876,0.705357377135697,1.10058198142386,1.01896059554325
"SNORA48",44.52612727092,44.8794358310828,42.4644966888059,49.8923097266441,48.4585968784227,41.0957508112812,47.5278664349335,37.8962280391584,42.6355603705979,55.9219250126315,57.2520567366433,52.0066901361684
"SNORA49",5.49874989452548,6.57754443386758,6.00521978531553,5.69974743356028,5.67100607431696,4.91033787267146,5.68412070682782,5.42534940637758,5.51406785393414,5.73227051559573,6.33107060601251,6.77542629763822
"SNORA50C",2.33696870517333,2.83386268125814,2.70580017913068,1.79581083523132,1.08019163320323,1.29935094476845,2.98292048754813,1.81927884285715,2.74062301073513,1.57960314034614,1.87425842381093,1.37625846670776
"SNORA52",2.77686869673536,3.23656948333166,2.9404869293614,3.37300122095622,3.18056425332062,2.79511540444376,4.04351443867635,2.38780348125001,2.65856842957539,4.22220965186861,3.803001104128,3.16274782253034
"SNORA53",14.5854340952288,17.2269020887008,16.2624112806936,13.6169308549714,15.0176642338393,15.2598192350713,15.1797509255227,14.1643852765307,15.3277957606384,20.2467371070782,20.4642867437031,15.866672130602
"SNORA54",4.89388740612767,4.8324816248823,5.4254054612161,3.81024211996907,4.09572660922891,3.20305116617339,5.93269741412349,4.27205656849492,6.43307916292317,5.41436296533739,5.86250600005978,3.9170433283221
"SNORA57",18.187115276143,14.6018503418511,15.0061469118115,21.2686465876962,20.7936889391622,18.1002608352628,15.1963227060091,12.0527223339286,15.0980429333911,21.7965364145876,23.7551358366735,20.3395121474022
"SNORA61",2.52942495148172,2.38641067895422,2.56774914958319,3.0606862930899,3.25557756118196,2.5987018895369,2.71777199976607,2.09541938150511,3.03601950291017,2.43397968166543,3.48699241639244,3.0833482956049
"SNORA63",14.5166997215473,16.0933570161975,17.3806246200282,16.3184549810151,18.6633109959003,12.8877483242731,16.157485974219,14.4242822540817,14.4580172003452,16.0046582333184,16.6176982343702,18.1560251569524
"SNORA64",1.71835934203921,1.13354507250326,1.17343375115361,1.71773210326474,1.96534866596699,1.3597858724321,1.64060626815147,1.25075420446429,0.869778560293183,1.86770685776776,1.8197741673048,1.74678959235985
"SNORA67",2.41944995359121,2.26709014500651,2.5125287377642,1.76457934244469,2.17538592797873,1.70728670649808,2.05490078031093,1.6730867929847,1.75596803681831,2.14587596424381,2.05950489593178,2.35551929878829
"SNORA68",15.1078153352087,17.8085896916959,16.566123545698,11.7742727805601,11.7770893342297,10.5610036092226,16.9860749985379,13.5796170770409,16.6242581429622,12.3785252381842,14.0678350298832,12.0157950747178
"SNORA70",10.7912966680062,13.9754175386257,12.1899059090428,9.4631423143494,9.18162888222745,8.64219465590178,11.4676720965739,9.27507338635209,11.4548195298989,10.4710799366341,10.733398531708,10.4410377906964
"SNORA71A",6.90093111762947,6.63720470084143,5.54965138780884,10.134619409262,10.3968444695811,9.15589154104279,6.21441768239193,5.57154145625003,5.36636960784662,10.7393144321646,11.7359088514208,10.6924696259603
"SNORA71C",1.77334684098447,1.35727107365521,1.64280725161505,1.95196829916448,1.84532737338885,1.55619938733896,1.32574243891028,1.34821557104593,1.46057154464327,2.00679141100579,2.38641043496857,1.83942237377288
"SNORA71D",1.63587809362133,1.31252587342482,1.78085828116254,1.40541717539843,1.74030874238298,1.42022080009575,1.64060626815147,1.20202352117348,1.47698246087522,1.3709763104891,1.79798046470235,1.52182426607109
"SNORA73B",163.340365616879,176.251343707513,175.559494275535,179.096995384939,199.775441496308,159.548209032033,173.208249643628,142.748414919899,149.240872213325,204.205927986257,207.868335422194,205.684474500373
"SNORA74A",7.57452797970884,7.20397723709306,7.79988316943282,5.34058526651402,6.43614181450258,5.75642685996255,6.03212809704177,5.16545242882656,6.31820274929954,6.3382817832757,6.97398483278487,5.46533410336833
"SNORA7A",3.10679369040689,2.69962708056696,2.98190223822564,3.0606862930899,3.42060683847689,2.5987018895369,2.55205419490229,2.01420157602042,2.44522651856008,3.48704844189619,4.0100412788513,3.46711267574456
"SNORA7B",1.15473747785035,1.19320533947711,0.911136795013392,1.15556523310537,1.47026083408217,1.26913348093662,1.17659641453287,1.07207503239797,0.902600392757077,1.74849152642088,1.95053638291952,1.83942237377288
"SNORA8",1.64962496835764,1.11863000575979,1.49095111911282,0.765171573272476,1.3652422030763,0.725219131963786,1.20973997550563,1.10456215459184,1.0502986388446,0.735161209972417,0.871748104098109,1.40272497568291
"SNORA80A",3.72540305354101,3.16199414961434,3.52030125346083,2.21743598785085,2.25039923584006,2.11522246822771,3.66236348748964,2.97257168073981,2.6257465971115,3.22874855731129,3.0184278104397,2.8186832058534
"SNORA80B",2.69438744831748,2.32675041198037,2.20881647275974,1.03063926195885,1.00517832534189,0.815871523459259,2.50233885344315,1.86800952614797,1.90366628290584,1.53986469656385,1.89605212641339,1.58799053850896
"SNORA84",1.97954996202917,1.65557240852449,1.6566123545698,1.70211635687143,1.95034600439472,1.52598192350713,1.74003695106974,1.41318981543368,1.96930994783362,2.09620290951594,2.57165690708942,2.27611977186284
"SNORD10",21.2801620918136,21.6566769115096,22.985496419656,13.351463166285,16.067850543898,12.4193776348798,20.8970151933233,16.2273175358419,20.1854269652946,16.084135120883,16.5087297213579,17.5075956870613
"SNORD133",13.3482153689606,17.9129951589001,16.3176316925126,14.9755007911899,16.8929969303727,17.6318901458695,15.1300355840635,15.4801137253827,16.3452725670191,21.9554901897168,15.8113312380794,18.9367871717193
"SNORD134",2.99681869251638,2.71454214731043,2.73341038504017,2.23305173424417,2.11537528168966,2.23609232355501,2.73434378025245,2.50150840892859,2.75703392696707,2.93071022894409,2.96394355393357,2.64665089751493
"SNORD15B",3.83537805143152,4.04198308747871,4.169141092334,3.60723741685596,4.51580113325239,2.91598525977105,4.07665799964911,3.52485275803573,4.1683727229145,3.5565907185152,3.74851684762187,4.61840581616356
"SNORD17",99.5548668403837,98.737741841731,103.427831336975,88.7442867532139,88.0056127829187,81.5116086863463,96.0500396990496,86.9030518686229,94.9699722342765,99.9719899453031,103.60726217206,90.8727585661752
"SNORD22",2.54317182621803,2.17759974454573,2.38828281117147,1.483495907365,1.59028212666031,1.34467714051619,2.48576707295677,1.91674020943879,2.47804835102398,1.31136864481566,1.91784582901584,1.50859101158351
"SNORD33",0.976028106278272,1.08879987227286,1.10440823637987,2.67029263325701,3.01553497602568,2.26630978738683,1.65717804863785,1.03958791020409,1.28005146609185,2.68234495530476,3.29084909297036,3.07011504111732
"SNORD94",1.3059530999498,1.19320533947711,1.00777251569663,1.54595889293827,1.1402022794923,1.04250250219794,1.34231421939666,0.763447371556127,1.14876413623628,1.50012625278155,1.76528991079867,1.33655870324504
"SNORD97",1.66337184309396,1.59591214155064,1.90510420775527,1.56157463933158,2.58045779042994,1.72239543841399,1.80632407301525,1.77054815956634,1.72314620435442,1.80809919209432,1.87425842381093,2.28935302635042
"SNPH",11.5198810290309,11.6635821933888,11.7481426144909,7.97964640698439,8.22145854160236,8.2946938218358,11.8488230477606,11.6466333065052,12.4394745038157,8.32520397239034,8.21622588112468,8.83981399769987
"SNRK",33.6523493544959,35.1846424478313,34.1124094011832,32.1528218238373,31.6106079327667,31.9549680021543,34.4361598506945,35.9145135853318,33.7572546891147,31.4331090317936,30.6419458590485,31.9186098240301
"SNRK-AS1",1.85582808940235,1.34235600691175,1.51856132502232,1.59280613211822,1.33523687993177,1.45043826392757,1.75660873155612,1.42943337653062,1.14876413623628,1.6690146388563,1.29672530484594,1.03219385003082
"SNRNP200",260.352060631045,254.719509844876,260.502292756101,270.46472753223,262.32153759109,267.092162809496,254.774553197583,252.376208763139,254.237914265321,245.504105687005,254.866455084383,248.560219040115
"SNRNP25",20.4003621086895,21.6417618447661,21.4255197857694,21.7995819650689,21.0937421706075,19.1729808012926,19.8032776812223,18.2252755507654,19.4797575673209,17.6637382612291,18.4701629555787,17.5869952139867
"SNRNP27",14.1867747278757,15.5265844799459,14.2468662493003,14.8974220592233,16.3829064369157,16.0756907585306,13.6717189012622,13.9044882989797,14.1133879594743,15.3589085218562,14.6126775949445,14.8874112985215
"SNRNP35",7.40956548287308,7.32329777104077,8.29686687580376,9.01028566894324,10.0217779302744,8.24936762608806,8.0041699749208,7.17965400484698,8.1234035348137,8.4146154709005,8.32519439413694,8.7207147073117
"SNRNP40",37.77641177539,35.8856505847741,39.0408311560284,39.4297596431225,40.9122581075723,38.8596584877262,36.5407759724645,35.5896423633931,36.4158231186901,36.3706106717435,38.03001104128,37.4104104363736
"SNRNP48",13.5544184900053,14.7062558090554,14.0950101167981,15.5220519149559,15.9928372360367,16.4685177883443,13.3899986329938,14.3268208875001,13.3256639803408,15.478123853203,14.4710185280286,14.7286122446706
"SNRNP70",149.071109640586,151.104541178033,148.819009852187,134.904433091856,131.483326019349,127.668784689458,147.853425499469,145.932152894899,152.473822711018,123.288521834563,127.133564131408,125.702684377472
"SNRPA",69.724148662583,65.7903594054192,66.1816635650636,67.0383992665049,61.0758352606993,65.1790694852452,65.1270973114674,66.2737292755106,66.5298544043126,67.9626734786662,66.8412858817225,65.2267113692555
"SNRPA1",35.3294680723262,34.9907465801663,34.6093931075541,38.2741944100171,37.0265687603552,37.5451988110418,34.4858751921536,32.7307756103318,33.658789191723,35.5559725742065,35.959609294047,35.2401567004113
"SNRPB",163.491581238979,152.088935583101,152.22887028201,148.661905664367,146.18593436017,141.009794971209,156.40446423044,153.94022851569,154.032859753053,150.807394153801,151.226502358419,144.599771785728
"SNRPB2",28.3598025810151,27.3542324075128,28.6179784251933,31.5594234608913,32.0906931030793,30.8520305722927,27.0285739732833,26.8506064932399,26.5036297145942,29.7839636148284,28.113876357164,27.7104348969813
"SNRPC",40.3883179752896,39.867973405279,40.0624087746797,53.4214684115335,54.0545896448783,49.7832716629307,38.6951074356937,40.0078909817604,39.205678878121,48.5107052472339,50.4197309707744,47.2162520116664
"SNRPD1",50.176092787545,50.5173310601122,51.3687880946186,53.9524037889062,55.6298691099663,52.4424084801312,49.3341905079487,48.7306832908166,51.579509717009,50.1101776094712,51.0081609410406,48.6983765142747
"SNRPD2",101.534416802413,98.0367337047881,98.0024258757586,114.088643149566,116.750712355382,113.87451245023,96.9780594062868,91.3862747313781,95.9218053757294,118.917293018511,117.653303499341,110.974072132801
"SNRPD3",85.6567764819706,89.833446995883,87.2896659828739,100.362402069841,98.4174599140721,94.9432713595922,84.5989393829621,87.6989863623729,88.9963987258478,92.4713586813953,93.3315313950038,92.5136821226344
"SNRPE",37.7901586501263,40.0767843396875,37.411829007368,41.6940428701533,46.0431683652877,42.667058930536,36.9716422651104,35.7683215354594,36.6291650297054,41.5167391415504,40.2202781528265,39.2365995556589
"SNRPF",38.8349211300862,37.2727517919163,37.7017361694178,43.5835481837445,47.5584371840866,43.3318431348362,37.435652118729,36.0769491963012,36.0711938778192,41.735300582353,41.3317569855516,40.0570613338885
"SNRPG",46.5744116066308,47.0122903753982,47.0615959727371,56.3728444798702,57.6702310837947,55.4943723271455,46.4507007033189,44.0038070116074,44.2274192450968,53.746245215551,53.6887863611423,50.868630250237
"SNRPN",12.5921372584633,11.8574780610538,11.9690242617668,15.4439731829894,14.49257107881,15.5317764095577,11.8156794867879,12.0364787728317,12.6856382472949,15.2496278014549,14.6017807436433,14.7418454991582
"SNTA1",4.42649366509301,4.72807615767805,4.30719212188149,3.0606862930899,3.54062813105503,3.61098692790301,5.36925687758663,4.97052969566329,4.79198753972848,4.39109803794335,5.49201305581809,4.67133883411385
"SNTB2",60.3212863429445,60.4955107114895,60.7010376920285,49.1427538997649,52.3592888872121,52.0042552545698,60.3212809704177,60.7996491858422,60.211651655013,55.8126442922302,52.4356484615012,54.0181448182798
"SNU13",72.528511108791,70.83165196471,69.232591318063,83.7472479073528,81.6294816147052,80.8014982862984,71.1923689694819,68.3366615348218,68.0232477814197,77.4005538769608,80.9527083168106,77.6924370965508
"SNUPN",9.91149668488217,10.0975001853251,10.4090476278803,10.9934854608944,11.7620866726574,11.2408965454387,11.0202340234417,9.71364953596944,10.2075898962709,13.034209560592,11.8557742157343,11.261499568926
"SNURF",14.0493059805126,13.3937299356306,13.1424580129204,16.3496864738017,15.5877653735855,16.2569955415215,13.1579937061845,12.9623617553572,13.5225949751242,16.4715849477604,15.9420934536942,15.8269723671393
"SNW1",54.9737520705184,55.2454072177903,53.0530106550979,63.6185508063687,63.026181265094,60.4651451274806,53.5599945319752,52.7753300039544,53.8606270732496,59.0314582385959,59.0936246065505,58.0675206914776
"SNX1",69.3667299194389,70.3841999624061,71.7727302617367,79.3904546636177,78.8989972085526,82.1310666948987,72.1866757986647,71.3579638988524,73.3732064730344,88.1299336981798,85.7473228893502,84.6266624480399
"SNX10",3.34049056092423,3.56470095168787,3.27180940027536,2.95137606833669,2.70047908300807,2.7195717448642,3.41378678019397,3.34617358596941,3.29859416262132,2.66247573341362,2.6043474609931,2.48785184366404
"SNX11",12.0560091437471,11.6486671266453,11.7481426144909,13.101611223992,13.4723900918958,12.5402474902071,12.6442685111068,11.5654155010205,11.9307361006254,11.2360449794433,11.1910662863595,10.9306682067367
"SNX12",41.7355116994484,39.8828884720224,40.0900189805892,45.1607385694694,42.187484341215,44.2534757817068,41.6780279232419,38.9845466326533,40.5513740091407,40.1457628310613,39.9151663163922,39.1175002652707
"SNX13",27.3562807252642,28.8904842820896,28.3142661601889,32.8867619043232,35.3762759874058,36.0041081556188,28.8514698267849,30.0993187126277,27.4554628560471,36.8077335533487,34.466740665779,35.1475239189983
"SNX14",37.5702086543453,37.8693544616548,37.9502280226032,42.7246821321121,44.8729607626508,46.0211974158685,35.5630409237682,37.2627291563778,36.0219611291234,46.7721483317586,46.0282998963801,44.2387697519621
"SNX15",11.0937279122051,9.85885911742963,11.0854976726629,11.1496429248275,9.66171405254,10.3645900943158,10.3242192430138,10.5908018352041,10.502986388446,10.6002298789266,10.352008736165,10.4278045362088
"SNX16",4.68768428508297,4.75790629116498,4.61090438688595,5.01265459225438,4.98088364199267,4.75925055351234,4.19266046305375,4.28830012959186,4.03708539305893,5.4839052419564,4.91447993685309,4.94923717835292
"SNX17",79.0720234832763,77.5285169325253,77.1015000022696,68.771747116163,65.9817055948306,66.1007021321159,78.1359449932745,77.3518379436229,77.7220992745003,70.5456723245153,71.2980980639241,66.5897365814757
"SNX18",25.899112003215,28.099985744686,26.6024333938001,27.0308570068297,28.5800702951688,28.6461557125695,24.9902449734587,25.8110185830359,26.2738768873469,28.3931180824482,27.4491684277892,28.1074325316086
"SNX19",72.1298517414379,70.5333506298407,71.0824751139993,75.1742031374225,70.9025785905342,75.7400730944678,72.4021089449876,71.9589756594392,72.8152353211482,67.3765314328774,69.2276963166911,68.8923228623137
"SNX2",39.3710492448024,39.6144172706401,39.7448914067205,45.8634471571686,47.1233599984909,46.7615252797482,40.5180032891954,38.8221110216839,40.4036757630532,49.4544932870634,47.1397787291052,46.4222567424119
"SNX21",11.5748685279761,11.3652808585195,10.9474466431154,10.8373279969612,10.726903024171,11.0293742986159,11.9482537306789,11.8740431618623,12.357419922656,12.2295060740006,11.3763127584803,11.7114302215036
"SNX22",14.4342184731294,13.8710120714214,14.2054509404361,5.04388608504102,5.23592888872121,4.97077280033511,13.7545778036941,11.9227738451531,12.8661583258463,5.05671697129676,5.29586973239601,4.86983765142747
"SNX24",11.5061341542946,11.3652808585195,12.0242446735858,12.3052081579329,13.2323475067396,12.8273133966095,11.7659641453287,11.8253124785715,11.7830378545378,11.2360449794433,11.4961781227938,11.3673656048266
"SNX25",11.5336279037672,11.8873081945407,10.8370058194775,8.72920223386356,8.85157032763758,9.15589154104279,10.4236499259321,11.7278511119899,11.0773684565641,9.56703034058699,9.87254727891108,9.8190748297804
"SNX27",56.8708207841297,57.3782617621056,57.4016180858437,55.8262933561041,57.5352071296443,58.3952488550006,56.0291898244456,53.9611099640309,55.2391440367331,58.0181279221475,57.6116528295838,57.9748879100646
"SNX29",55.5098801852347,54.6040593478213,54.530156671256,39.008134490503,39.5170105813515,39.2524855175399,55.1840290196403,57.5184498442605,56.8474138274639,41.5664121962783,41.593281416781,41.4465530550838
"SNX29P1",0.879799983124076,1.20812040622058,0.952552103877637,0.999407769172214,1.26022357207043,1.22380728518889,0.861732585291681,0.877152299234699,1.23081871739601,1.31136864481566,1.58004343867782,1.25715917631959
"SNX3",59.0703207419399,57.8853740313834,57.3187874681152,62.790916247523,66.4167827804264,63.0185208212698,54.9851676538038,52.9215220538268,53.9426816544093,63.0947141153354,59.1263151604542,58.0278209280149
"SNX30",31.4116087724768,31.6050264294,30.3160060886274,26.3281484191305,25.7445672580103,25.3524521549007,32.7126946801111,32.2921994607145,31.7387119925852,26.6545611669729,26.8716353088242,28.2132985675092
"SNX33",47.8253772076353,45.9234905031253,45.2255172797556,42.3967514578525,41.5723752167521,44.6765202753524,48.1410223129295,47.9347487970666,46.4100711039457,45.6197334620721,47.6628275915641,46.8986539039646
"SNX4",14.8603715899551,14.6018503418511,14.7714601615807,15.8499825892156,17.9581859020037,15.833951047876,15.0140331206589,14.4567693762756,13.9328678809229,14.7528972541762,14.3620500150163,14.0404830113167
"SNX5",78.618376616978,75.1868514538015,79.8487154902645,97.4110260015042,98.357449267783,92.3747869338872,82.8920459928651,78.7975148812504,83.2197562122025,93.107173781912,92.089290346664,87.29977985453
"SNX6",61.4072894471132,64.3883431315336,61.1428009865805,73.175387599078,77.2487044356032,75.1357238178314,60.1224196045811,63.0737477394136,61.9183869431355,72.7610905653781,71.1564389970081,69.6069186046427
"SNX7",19.7954996202917,18.8824744972253,19.6170512986974,19.0199791070587,20.0435558605488,19.5053729034426,19.2895524861445,18.7450695058675,18.5607462583319,21.6872556941863,20.1809686098712,20.4850779467656
"SNX8",25.3217432642898,24.5054546595112,25.1114822746873,25.4380508747115,25.9696071815943,23.9322313548049,25.437683046591,24.186662473342,26.4543969658983,18.6174609120042,20.7367080262338,20.0880803121383
"SNX9",68.2669799405338,68.355750885295,68.8184382294206,61.4479620576978,64.9165166231997,63.6530875617381,66.7511317991325,68.0930081183677,68.9094372579449,65.5088245751097,65.6099416846839,62.3286286364766
"SOAT1",96.4618200247131,101.213642921146,101.453701614446,89.9935464646792,92.3563846388762,89.5041278698639,98.1546558208197,97.5913150704087,98.1044572345783,69.4627997314478,70.5462153241395,73.6562944778405
"SOCS1",4.94887490507293,3.90774748678754,3.81020841551055,3.09191778587654,3.12055360703155,2.87065906402332,4.772672780077,4.38576149617349,4.59505654494512,3.12940244785556,3.4325081598863,3.54651220267001
"SOCS2",9.58157169121064,10.2168207192728,9.37366490627413,11.6805783022002,11.2069881944835,11.527962451841,10.3076474625274,9.55121392500005,9.74808424177643,10.4810145475797,10.3084213309601,10.7983356618609
"SOCS3",7.16212173761943,7.78566484008815,6.98538209510267,7.15201184813865,6.39113382978578,6.58740711533772,6.24756124336469,6.61112936645412,6.71206473886626,4.93750163994988,5.07793270637148,5.42563433990561
"SOCS4",35.5081774438983,38.4808721981368,38.9441954353451,36.0255269293796,39.3969892887734,38.6481362409034,36.3253428261416,38.3348041887757,35.7922083018761,34.5525768687036,35.0987580412501,37.675075526125
