"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNIP1orf_unt_24h1","fpool2_TNIP1orf_unt_24h2","fpool2_TNIP1orf_unt_24h3","fpool_TNIP1orf_unt_24h1","fpool_TNIP1orf_unt_24h2","fpool_TNIP1orf_unt_24h3"
"S1PR5",17.8410338100834,17.4620695886292,18.0601271301798,14.822103472641,13.2182385448074,14.776225058425,17.0284912832983,17.5102546613127,18.2227537344788,13.5740107877875,14.4945151182655,13.8796808598358
"SAA1",2.09200336317875,2.70066590179568,2.46604145552656,3.19830559723337,3.53199896338982,3.08198066520755,0.899019726136869,1.22544550506854,0.764257037356911,1.18568166519831,1.20787625985546,1.38525190577618
"SAAL1",15.5237377770238,15.365279292204,16.2468613540573,17.1891314036331,15.8672377673497,16.2020011605537,15.9179375039528,14.691729999655,15.9658071710342,15.3593475480287,15.6673804720382,15.876073312278
"SAC3D1",15.1911628833903,16.6233534700591,16.5913818515206,11.5674400675269,10.8368150013097,11.7230479508362,16.1294715571615,15.358916996859,16.3598772059214,11.5978746791237,11.9737298803063,12.7796278758371
"SACM1L",33.9440955953721,31.23378825555,30.2815384612453,33.2792855535913,33.9821112386748,33.4409303953828,31.8358750079056,29.9825666906769,29.9134981027978,33.294486299764,34.7308188341048,32.3089635670739
"SACS",147.12684165453,137.851381248179,133.238769229479,144.459151050369,144.624654523651,138.833147722433,114.836549135659,102.651485141241,119.439045119435,119.794733759691,132.586301335438,130.648267976146
"SAE1",89.6557543901785,92.7452283914801,93.1474629194114,89.2848571351009,87.8317166464173,92.7042501959859,90.7745505831726,90.5059585798954,90.803289250968,84.6195110254747,85.2865672176202,84.3781381430138
"SAFB",124.683400445453,128.843570134737,127.200594194991,119.281300379638,115.552556995447,123.279226608302,117.560050070721,112.291656447781,117.791115882634,119.004279316226,116.306230006952,114.093149612017
"SAFB2",57.1277841483427,57.5359257339079,58.7316784886069,55.2870095310298,49.876106573929,57.3766867765742,52.2621320208683,48.6365704900536,53.7009983905317,51.3795388252601,49.1553121402048,48.5653021083884
"SALL2",4.74187428987183,4.9148764548207,4.67822570239598,5.08629216123898,4.92339249442218,4.91100657399894,6.61043916277109,6.80803058371411,6.38871117165543,6.11920767441426,5.12909774112536,5.54100762310472
"SAMD1",23.4626223347278,26.0672969651583,25.8027719942228,18.6685238605032,17.2452525144299,19.4568031714738,24.5247292938808,25.0807846704028,24.9458273599779,20.0611886341599,19.0984492681494,18.415701806201
"SAMD10",3.4330311600882,3.25421854005193,3.4452049746327,3.4800946366372,3.45172625967642,4.14771229710175,3.66218329617519,3.60825620936848,3.65410395986273,4.40201353860981,4.20130872993203,4.11501301421748
"SAMD12",12.1872606183131,11.523959469153,11.8768908336022,17.5554571548581,18.7838126689368,16.4900367367413,12.216091572801,12.3769996011923,11.5952122386494,16.4360010141283,16.7702240136454,16.2835003433886
"SAMD3",1.36248424166001,1.50968901342615,1.23302072776328,0.958082733972993,0.96327244456086,0.748892498087815,2.48552512520193,2.36919464313251,2.34053717690554,0.967625267000919,1.06783263552439,0.964243973628518
"SAMD4A",53.5338296526254,53.2584735292005,52.6209728230741,53.7794381702193,53.6623024324113,49.9309671321241,50.7417310134309,48.1327762268588,50.8111514680259,52.4153067166977,53.2690936049299,52.2593071904583
"SAMD4B",71.9327310262231,75.5515479607933,76.5379484101295,68.8410623263536,63.41543593359,69.0421276121728,75.6498657787524,73.9896763838049,72.2222900302281,70.2823028439963,69.9167794472856,70.1589347572524
"SAMD5",8.08907967095783,8.8065192449859,7.7063795485205,7.34060447646955,7.19778576630199,6.43759512779333,7.08639078249061,6.90334301188611,7.88140069774314,7.34577491427458,7.29977391825691,7.17071574754729
"SAMD8",41.9258930425772,38.6480387437096,35.6488051585678,44.9876201408201,48.1101070922341,41.3187034041143,40.3897832845314,38.5334531038219,37.6874251546627,46.037157069424,48.1224904107631,48.7418538218697
"SAMD9",52.0640631872126,47.9074646927233,46.5646651308251,66.7558234347653,67.2283893599767,66.2769860807716,42.0556139535497,37.4169360880927,41.9386049249605,64.1903522193567,65.5929325460638,65.3241339880728
"SAMD9L",11.2217206045383,10.8865352190397,10.9158599722573,20.2465424811646,21.2053725642912,20.5513383609868,9.22817307122845,8.89128794233063,9.81592632355282,19.134448941821,18.2406820691216,17.1119353066469
"SAMHD1",55.4863661249256,56.2778515560528,56.7370861348721,60.8664325112255,60.846709414761,62.3885058022388,53.3726858002138,49.793935689285,58.8716749088995,51.8292801465422,51.6410864720812,52.2728880914953
"SAMM50",39.3403914501357,40.1409534347643,39.0396121599168,42.0992824869309,40.4306851036517,42.3556314783897,37.2564351213779,36.6272045403819,39.9085471694812,38.6641251053748,39.5623238735266,36.7634991072169
"SAP130",37.8062556504713,37.2389956645118,38.3687038227515,38.6896351101447,38.1964281836286,38.6543743243788,37.8249328893762,37.1309988035768,38.833810710698,38.6913821551494,37.6367240389745,38.0401038046969
"SAP18",43.4814852869921,39.084171125366,39.8737144169331,49.848481070536,48.2305161478042,48.5339945876142,41.3152447673193,41.6923792946652,40.7205702716729,47.5635518568057,49.943057527067,46.0935781196505
"SAP30",8.50748034359358,9.29297459375655,9.48338000912053,7.77737748754547,7.34495238977656,7.25849651992806,9.42648624611158,8.22410094512665,9.33826567520475,7.04594736675317,7.45732299562936,6.9262595288809
"SAP30BP",42.2262832690849,44.4351799618431,44.7513993547026,45.1566935644624,43.935926499137,46.07129041121,40.0328195697417,37.5258645774322,40.8399854337599,42.8208251960125,43.7986435095414,43.0921989904688
"SAP30L",23.0334934397168,22.4440433329355,23.3729958542187,23.2335062988451,24.282492873305,23.4028905652442,23.1365370696988,23.2698485351348,24.0263306119079,23.0049500098247,22.0743762851846,23.2776643774546
"SAP30L-AS1",3.11118448882993,3.64002795459417,3.42707231687147,3.73370477210064,4.09390788938366,3.94608739377041,3.35810309468772,3.55379196469877,3.24809240876687,3.62518762003161,4.16629782384927,3.92488039969918
"SAPCD2",15.1589782162645,15.449150904061,14.687452786592,14.4275988174757,14.2350261251772,14.4305823669998,14.0273519034003,13.8883823907768,14.9388367770859,16.585914787889,16.0174895328659,16.2020149371665
"SAR1A",90.4067299564478,86.1361453771478,87.4356757246256,100.373255835641,100.969682487511,97.4856407607004,86.4381024923948,79.9671272363059,86.7789982886355,91.7199724917773,101.041474954865,94.4008431083356
"SAR1B",51.8173140725813,50.0378036338913,49.5746863191884,49.3412607996092,48.1101070922341,47.9867269928577,47.1192103522324,44.8513054855086,46.4047319870149,46.7594688884529,48.9277412506668,49.2443471602395
"SARAF",70.3878670041834,71.6263565258853,69.4662118832519,71.7857577881235,74.6803720213712,69.4453774188355,71.0357792431382,70.5856610919479,70.025051047827,69.2192779027841,71.4922702210101,70.9466270173997
"SARM1",2.5533169253156,3.08647531633792,2.84682726851228,2.63472751842573,2.04695394469183,1.77141879355387,3.02758113654916,3.15892619084335,3.00926208459284,1.78533676024113,3.06345428224211,2.37665768147874
"SARNP",29.9424686493943,29.774422209238,30.49913035438,34.5755151348489,35.2798532820415,33.8009748656174,29.2578037344249,29.0022102866221,30.546398461859,31.9725193856923,33.417909856001,30.1631812032245
"SARS",138.651545978062,145.567569539024,139.095617686355,148.305571438231,155.474848308913,145.42916241713,150.982430477692,159.498540515254,145.949211102753,140.251149615584,142.721958646399,141.132723576726
"SARS2",18.0877829247147,19.9111206548538,17.5342800551043,17.5131887989475,17.3522827860477,19.1831693740956,18.8133098572465,20.9959663201743,19.536320517436,18.5620508965528,17.6980130248387,17.6687522491648
"SART1",66.2038602778259,73.1192712169401,71.4608042369866,64.4874216675646,58.8265130379737,66.4354056476748,70.7449199199762,67.630975818616,68.6517766838263,62.459529558665,58.3981913460552,58.1398373394885
"SART3",59.2090592891462,60.3036889251892,60.7262708423416,60.7678063474341,59.0673311491139,61.5099972948665,57.2860657845743,57.3100014537054,57.4984005448988,57.6214032236604,56.9627441966618,56.1977684911945
"SASH1",32.9892838039726,32.944769137433,32.7294472590106,36.9989008737218,36.2297469426501,34.4634566908489,33.9512155399923,34.6937238546071,34.4154497134784,36.1973621007668,38.1268767241332,38.0536847057339
"SASS6",14.9122291016331,13.1678430615503,12.9285849837532,14.4839566253564,16.0812983105855,14.0273325603372,13.5381794053552,11.192402279626,12.729656278476,14.0101235841823,15.2122386929622,14.1784606826503
"SAT1",55.5078225696761,57.0997933522514,54.7968917544211,109.85545701158,116.087708353536,103.505584303022,60.7367150275408,61.0408022135807,56.1728922457329,90.902260998537,92.761395666291,93.7082171554475
"SAT2",7.74577655494901,8.42070983044366,8.50421649001439,7.87600365133681,8.13430064295838,8.29542459420349,8.42169949337037,8.18325276162436,7.46344763043858,8.4224283803742,7.92997022774671,9.05846099169326
"SATB1",16.7252986830547,16.4891588910879,17.4617494240594,11.8069607510201,12.8302538101926,13.0192080436805,19.2760405986405,20.0836902219566,19.4646714201838,12.5927569958993,12.3588498472167,13.4043493235401
"SATB2",4.21619139348332,4.54584136264987,4.38810317821638,6.05846434718216,5.47192263646378,5.81831863898995,4.56120302231205,4.86093383677187,4.56165919172406,6.11920767441426,5.60174497324271,6.02992006043749
"SAV1",34.7272558287672,32.6931543018619,33.1827637030412,33.6033429489057,35.4537774734206,31.4966902561164,33.065416692181,33.2095731873574,34.2124439379305,31.2229505168888,30.5995319163383,31.1953296820381
"SAXO2",0.643693342516538,0.603875605370462,0.670908337165315,2.15568615143923,2.26101448792758,2.39069528235726,0.621381281300483,0.626338813701698,0.764257037356911,1.55365183715641,2.1181598180074,1.80625983792384
"SAYSD1",7.08062676768192,6.74327759330349,6.0925730077715,6.21344831885427,6.74290711192602,6.43759512779333,7.32436659235037,7.06673574589525,7.29626640351676,7.25037524006322,7.29977391825691,6.58673700295537
"SBDS",60.0244041896672,60.8069185963312,60.037229847415,68.0661424679931,67.6029953106393,64.0735139229363,55.2632714007663,51.5367915187158,54.0592438767927,64.6400935406389,68.4113104857266,64.9981923631843
"SBDSP1",23.859566562613,23.7356661555334,21.8861179177982,25.6991603936285,26.6104012809938,27.2193619497302,20.2015020814285,17.8778883128333,19.6676771957318,23.5909765799802,23.9299543075712,23.5900251013061
"SBF1",200.177901300268,204.344795128416,207.12934960647,172.55351827893,159.127256327873,179.676592425838,208.823773151939,214.248722469483,207.113657123723,196.904927572243,184.244893260561,193.636486985851
"SBF2",42.4301194942151,42.2880666983037,41.958970059474,47.8055105348583,50.7591063147765,45.4376121435972,44.9774280634945,46.9890270887948,45.0672821716403,44.8787324540004,46.0043305927557,46.8541085777237
"SBF2-AS1",2.25292669880788,2.41550242148185,2.44790879776534,2.18386505537962,2.83630219787364,2.88035576187621,2.96147674492145,2.53258737714165,2.7704317604188,2.82110465167874,3.02844337615934,3.30015895199619
"SBNO1",104.932743052571,99.505280307155,98.8229847986747,107.840665379843,112.140967087627,106.645172083467,102.884875129369,98.1854170783249,102.47015058687,108.374029904103,110.33687051984,109.570709566688
"SBNO2",83.2080927426378,87.5116398116027,86.8735633340276,65.0509997463722,59.6158612911555,64.8656117574523,80.4226028542731,78.4557444467214,78.6826502991357,65.7440040565131,62.9145982307322,64.83522155074
"SBSN",53.4265474288727,45.9448689752693,38.2055099029005,115.350343279954,100.086682746664,122.443923437358,19.8577592449644,21.3091357270252,17.4704382133306,185.266167318458,169.942938125751,181.10131532868
"SC5D",70.2698565580554,65.9566355643515,64.7517208653335,72.335246414961,74.787402292989,66.7378430026718,64.9806169700398,61.9666943729658,65.9529940206597,64.9262925632729,67.3609833032436,66.6414813886639
"SCAF1",153.038092183307,162.543183778883,161.97903178102,134.540176863355,123.633342502596,137.378568062686,149.065403120488,146.263729060514,151.478133107381,131.378979913928,129.172737992369,129.439567783851
"SCAF11",109.824812455697,107.590503690171,103.501210501071,124.677560484221,132.63726410245,120.830924210707,106.877580383683,96.7965788392472,104.333027115427,118.159310773211,122.048018604526,119.674899938232
"SCAF4",64.4122471411549,62.5849967676998,65.0781087050355,76.8438710454221,71.9243425272109,78.4032838382705,59.9699040846594,60.3599991552093,61.0927969237181,73.9756330884646,74.4681972380453,73.7442926310261
"SCAF8",62.5133517807311,62.5346738005856,62.213148778762,70.7008699864188,71.6701456321185,69.9350378983544,61.106899620656,60.795713112567,59.1582712979084,67.9927106629237,69.2340667786716,68.4069985234767
"SCAI",38.1281023217296,39.587400796508,38.6225610314086,33.1383910338894,33.8750809670569,32.6200290032481,38.1157922125381,36.0144817878476,37.6038345412018,33.9350269694689,37.024033182526,36.3017484719581
"SCAMP1",33.9119109282463,27.6776319128128,29.0847830490044,33.1806593898,40.7517759185053,32.0727614084916,32.0209673044632,29.5332366721518,29.6388432299977,31.3864928155369,36.2712987017465,33.667053670776
"SCAMP1-AS1",1.77015669192048,1.42581740156915,1.41434730537553,1.78936040021427,2.20749935211864,1.64180278426944,1.67905154734386,1.74285582943081,1.91064259339228,2.1805639819739,2.03063255280048,1.86058344207193
"SCAMP2",31.5624302280609,30.5963640054367,31.2607019803514,30.7431841989569,28.0419311638828,32.2167791965854,28.8611773846586,29.315379693473,30.7852287860331,32.7766023540452,30.9846518832487,31.2632341872232
"SCAMP3",33.3540433647319,32.777025913719,33.2734269918474,29.6864753011926,28.1890977873574,29.2500127618529,30.4212410270726,30.5952894432112,32.2659767959121,30.4733816480853,28.4988775513723,27.338353787524
"SCAMP4",61.4405295432035,63.7424250113265,63.3011082444355,53.6667225544578,48.4445766910399,56.7718120665801,63.9229467039965,64.1724962820892,63.7438135220498,57.8803451965198,51.2909774112536,54.4594131584557
"SCAMP5",3.76560605372175,3.32131582953754,3.95291939194699,0.436773011075923,0.361227166710323,0.504062258328337,3.08046464985133,3.04999770150392,3.34362453843648,0.545140995493475,0.490152685158737,0.475331536295748
"SCAND1",18.4418142630988,18.7369180888557,18.7854334406288,15.1320714159852,15.4391166808782,15.6403317869878,20.0825141764986,21.4861445222017,20.3364021034191,17.3491121815799,16.9452785440592,15.862492411241
"SCAND2P",7.05917032293137,7.46457345527376,7.10800184240009,8.10143488285987,7.71955834043912,7.3017018563562,7.09961166081615,7.08035180706267,7.26044185489065,7.12771851607719,6.94966485742924,7.29294385688048
"SCAP",81.3199256045893,81.674175626355,79.8380921226724,77.3229124124086,67.870570989684,77.6111860037545,82.564385143011,82.2001612677642,83.1129528125641,77.791620056919,73.9255281937624,76.216016619764
"SCAPER",13.7857657522292,11.8929945613238,11.7862275447961,12.5396122534701,13.8871777424191,12.2415119879739,12.5862761659162,13.1394990265682,13.1117847971545,12.620014045674,11.9912353333477,13.0648267976146
"SCARA3",54.8855856719101,54.5165477070556,57.0816066323354,48.2141046419939,47.6150920860014,51.1695201097309,60.6706106359131,61.5037482932733,61.8092878962402,47.6998371056791,47.2297123056526,48.4973976032033
"SCARB1",115.360575201339,115.340240625758,117.916673421244,80.0280871906853,71.5764941444528,80.6931666689621,113.14427670999,110.045006355155,113.587702177171,79.7813846904701,75.5360298735697,78.117342764947
"SCARB2",73.327399935009,71.8444227167136,70.2096508514621,84.0858493581003,85.1693386399227,77.6543913401827,77.2892546911196,77.012441962974,74.3120553667509,78.5684459754972,76.9889824760045,73.6628072248039
"SCARNA10",54.531554333526,58.1062526945355,59.6564440344293,64.670584543177,68.4726162675345,66.478610984103,63.0371478561851,62.3343280244864,59.5642828490042,67.3657985181062,65.4878998278156,58.7645587871915
"SCARNA12",48.6846731390008,46.766810771468,47.1630428369455,55.3715462428509,52.4180755248535,59.2777215794125,53.280139651935,54.7093337707266,55.9221204053502,58.9706271875067,56.1399879037168,53.0334185495685
"SCARNA13",31.3156811134296,29.5731303407812,29.3567729154228,36.0126392358084,33.192762985493,38.2943298541442,33.4091595286451,38.7649261436681,37.794898800541,38.9366956031215,34.468237038484,34.943658368256
"SCARNA16",1.59850513391607,1.42581740156915,1.55940856746533,1.29622958125758,1.11043906803544,1.38257076570058,2.04923614045904,1.87901644110509,1.93452562580968,1.58090888693108,1.24288716593823,1.12721478607277
"SCARNA17",25.8979288139154,27.9124724260125,27.1989866418371,19.1757441314301,19.7337063295454,20.7385614855087,27.2217884722914,27.695068414549,25.5906692352478,23.5228339555435,22.6695616885916,21.7158607581972
"SCARNA2",183.634982397593,185.138196013161,185.297629661955,181.458051924091,165.830027087943,189.959462495736,189.693162214879,210.150288058087,195.73339217683,187.991872295925,175.142057679042,171.187257571654
"SCARNA22",2.22074203168206,1.79485249373998,2.04899032701839,2.76153258615745,2.6623780064946,3.06757888639817,2.59129215180627,2.20580190912337,2.18529746619242,2.72570497746738,3.25601426569732,2.81124651466342
"SCARNA26A",2.5533169253156,2.29808216488204,2.82869461075106,3.53645244451796,3.09049909296609,4.30613186400494,2.68383830008506,3.45847953652677,3.64216244365403,3.66607319469362,3.34354153090424,3.177930842663
"SCARNA28",11.6615777219246,12.5136444890657,9.88229847986747,12.9622958125758,14.5159805881741,15.3522962108002,14.093456295028,13.7522217791025,13.7446851562157,14.5825216294505,12.8840134384582,12.8339514799852
"SCARNA5",20.1261451760171,18.7536924112271,18.0963924457023,18.358555917159,21.5799785149537,20.9689899464588,20.7699998494268,20.2334668947983,21.9723898240112,22.8005221365146,20.2187982627979,18.1440837854606
"SCARNA6",7.77796122207483,8.00135177115862,7.65198157523683,9.12996487668382,10.1009818839368,9.89402204204479,8.92409286974097,8.63258278014949,9.20690899690904,11.9249592764198,11.0109299630302,8.17570242428687
"SCARNA7",42.1297292677074,37.7422253356539,35.6125398430453,54.9911310396558,57.6893164020338,57.0598476427678,46.4713873142808,42.958672983236,41.0907572741427,57.8530881467451,58.7658058599243,55.287848121714
"SCARNA9",7.30591943756271,7.26328158681694,6.65468539836947,7.55194625602242,9.48555782213403,9.01551353467254,8.22338631848724,8.74151126948892,8.72924834856097,8.64048477857159,9.12034103456079,8.23002602843495
"SCARNA9L",6.53348742654286,6.8606978499033,6.58215476732457,10.3416577461203,11.8803601495839,10.0812451665667,7.03350726918844,6.73995027787697,6.35288662302932,10.0851084166293,10.3982391065818,9.7239251425073
"SCART1",1.12646334940394,1.50968901342615,1.41434730537553,0.958082733972993,1.03016636432203,0.763294276897196,1.57328452073952,2.11048948095137,1.52851407471382,1.55365183715641,1.40043624331068,1.71119353066469
"SCCPDH",9.53738969162004,9.44394349509917,9.03006356508991,10.2571210342991,9.90030012465329,9.56278112942903,10.1139719190398,9.29976977735347,10.0069905828921,9.86705201843191,10.3282172944162,9.73750604354433
"SCD",2194.28623530463,2188.37809657307,2237.51556976185,2266.8237485801,2226.39019505919,2228.04159248411,2296.13604318854,2377.96338652433,2344.57340938408,2081.08937882123,2065.7484916015,2106.58788345653
"SCD5",50.8517740588065,50.5578076274048,52.9473606627762,66.2063348079279,65.2750869029505,65.7873256012527,44.8981027935413,45.341483687536,44.6970951691706,65.1988630610197,64.9452307835327,65.5414284046652
"SCEL",10.2132677012624,9.27620027138515,8.35915522792459,34.6741412986402,36.4438074858859,32.7352432337232,7.90608523867423,8.56450247431235,6.84248878758609,36.1428480012174,40.0699820117268,38.9907668772884
"SCFD1",33.8153569268688,31.23378825555,30.4265997233351,39.0277819574293,40.0560791529891,37.9342853839097,31.7829914946034,29.3289957546404,30.1403869107632,38.146241159656,37.9168112876366,37.0894407321054
"SCFD2",17.905403144335,18.3175600295707,19.1118212803309,20.5283315205684,18.5965096936055,19.2407764893331,18.2712538458993,17.169853132127,17.4226721484958,18.3031089236934,18.0831329917491,18.8638715404227
"SCG5",1.41612535353638,1.35872011208354,1.613806540749,0.746740954420127,0.829484605038519,0.892910286181626,1.29564607590313,1.32075793324054,1.25385920191368,0.885854117676898,1.03282172944162,0.882758567406389
"SCHIP1",2.63914270431781,2.78453751365269,3.42707231687147,2.76153258615745,3.73268072267333,2.64992730092612,1.77159769562265,3.24062255784792,1.87481804476617,2.90287580100276,1.43544714939344,1.45315641096129
"SCHLAP1",3.07899982170411,3.08647531633792,2.95562321507963,2.53610135463439,2.20749935211864,2.86595398306683,2.80282620501494,3.30870286368506,2.7704317604188,2.98464695032678,2.57330159708337,2.9198937229596
"SCLT1",17.283166246569,16.6401277924305,16.5551165359982,16.667821680736,17.5128281934745,17.4837594745886,17.240025336507,16.9247640311133,17.1719003081131,15.5501468964514,17.9080784613353,16.2427576402776
"SCLY",18.8709431581098,19.0053072467981,21.4690667892901,18.2458403013974,16.4291466933436,18.1318395210108,20.042851541522,20.287931139468,20.5513493951757,17.7579679282,17.2603766988041,17.1119353066469
"SCMH1",27.710998395337,27.5098886890988,26.8182008288514,22.6417493160971,22.2890540644221,21.7178824445466,28.4248883999157,29.9144863848398,29.9970887162588,24.4904592225444,25.155336020468,24.8394679967121
"SCML1",12.26235817494,10.0310447780982,10.9158599722573,12.2014654061855,13.0576931373806,10.7005216553701,12.3747421127075,10.1848137532363,11.5832707224407,11.6660173035604,11.5185881012303,12.2771345374673
"SCML2",3.58322627334206,3.25421854005193,3.39080700134902,2.43747519084306,2.68913557439907,2.44830239759478,3.43742836464097,2.95468527333192,2.90178843871452,2.94376137566477,2.62581795620752,2.32233407733066
"SCN11A",6.09363030915656,7.7832855803304,6.69095071389192,4.45226682258038,4.52202897585515,4.78139056471451,5.84362821988965,5.90937054666385,6.46036026890764,4.48378468793384,5.23413045937366,5.22864689925323
"SCN2A",1.09427868227811,1.14065392125532,0.924765545822461,1.91616546794599,1.53856015450693,1.80022235117263,1.40141310250747,1.21182944390111,1.31356678295719,1.78533676024113,1.68052349197281,1.86058344207193
"SCN2B",1.15864801652977,0.9729106975413,1.14235743895716,1.84571820809503,1.20409055570108,1.52658855379439,1.22954168427542,1.23906156623597,1.15832707224407,1.294709864297,1.19037080681408,1.16795748918384
"SCN4B",10.0201596985074,10.1652393570694,10.2268189773307,10.2148526783885,9.73975471722648,9.64919180228531,13.5514002836807,15.1410600181802,12.9565450864414,11.407075330701,10.1181518579196,11.6659939908014
"SCN8A",5.53576274564223,6.17295063267583,6.03817503448783,6.08664325112255,6.47533143288134,5.65989907208676,7.24504132239712,7.80200304893637,6.99772849829921,7.86365885999338,7.80743205645703,7.70037088799112
"SCN9A",1.06209401515229,1.29162282259793,0.924765545822461,1.67664478445274,2.20749935211864,1.64180278426944,1.11055377934554,1.33437399440797,1.07473645878316,1.44462363805771,1.40043624331068,1.43957550992427
"SCNM1",31.7018971189395,32.0557300517487,27.9061602945248,27.9393832568889,25.767537892003,26.8017103642582,27.4994269171277,30.2276557916906,30.5225154294416,27.2570497746738,28.621415722662,28.5470539798189
"SCNN1A",4.54876628711687,4.14325762573622,4.7688889912021,23.444848078398,24.0015384103081,23.7629350354788,5.47344362677446,6.08637934184041,5.37368229391578,25.3217992406719,24.6826887883507,25.4641894444151
"SCO1",29.9746533165201,30.9150761304934,31.4238959002024,30.7995420068377,29.2326429356317,29.5236465592312,29.3503498827037,27.9537735767301,28.3013934146231,27.2979353493358,29.8643028886002,28.3297595632266
"SCO2",7.79941766682539,7.51489642238797,6.87227729150417,6.36843229052637,6.40843751312017,8.19461214253782,6.94096112090965,7.43436939741581,6.14988084748139,7.07320441652784,6.8796430452637,6.91267862784388
"SCOC",31.0152908869219,28.5666709984971,26.5824762779554,30.4191268036425,36.8853073563096,27.0033352675895,28.6099806964733,25.1488649762399,26.9400605668311,26.9708507520397,31.3872773032006,28.3433404642636
"SCP2",39.8231614570231,37.8260969475109,38.8582855823046,40.8030529056734,44.4041839374652,40.4545966755514,39.5436470716967,39.7861307312253,39.8966056532725,40.0133490692211,43.4310289956724,41.3945863608412
"SCPEP1",13.4210061914698,14.2413996933201,14.5423915245022,13.3708899197113,13.6062232794222,13.3360471774869,14.6090705497241,15.1819082016825,15.0463104229642,14.160037357943,12.7439698141272,14.585887713761
"SCRIB",175.427892280507,180.189770913597,184.644853982551,160.957899307463,147.648259696856,168.169571157143,179.565969417514,179.173748902188,176.459785015985,171.174272584951,157.934197339362,163.799247407515
"SCRN1",165.257537468746,161.905759528769,166.820451403267,149.066401844622,154.698878839684,149.317642695663,168.777732703872,167.654561154544,170.011366263287,152.176108892004,151.474685167091,151.902378099084
"SCRN2",10.7389505976509,12.5807417785513,11.5142376783777,12.0464814345134,13.2717536806163,13.5520738596276,12.1367663028477,13.4799005557539,11.2011422037622,13.4922396384635,13.2166170462445,13.8660999587988
"SCRN3",7.19863721380995,6.8606978499033,6.12883832329395,8.97498090501172,9.68623958141754,8.02179079682525,6.50467213616676,6.64463784970497,7.36791550076897,9.13111167451572,8.7877374267745,8.96339468443411
"SCUBE2",1.36248424166001,1.27484850022653,1.3236840165694,0.563578078807643,0.454878654375962,0.633678267612767,1.40141310250747,1.70200764592853,1.62404620438344,0.626912144817497,0.647701762531188,0.638302348740005
"SCUBE3",3.95871405647671,4.51229271790706,4.71449101791843,3.32511066496509,3.45172625967642,3.41322157782331,3.9794843759882,4.19374683956789,3.79740215436715,2.93013285077743,3.43106879611116,3.12360723851492
"SCX",1.05136579277701,1.50968901342615,1.19675541224083,0.676293694569172,0.695696765516177,0.720088940469053,0.872577969485784,1.04843670989197,1.15832707224407,1.0357678914376,0.892778105110557,1.15437658814682
"SCYL1",57.8894879369873,62.0482184518149,61.7960976502538,54.7234314522221,51.4548030802926,55.1300092823107,64.0287137306008,61.748837394287,61.5465745396487,56.272179259814,54.5119807708681,56.2385111943055
"SCYL2",50.4119169414202,46.1126121989833,46.6734610773924,53.4412913229348,58.3181192477888,53.6466260649445,46.7093631241405,43.2854584512543,46.0106619521278,51.134225377288,54.5294862239095,53.34577927342
"SCYL3",7.04844210055609,6.67618030381788,6.69095071389192,7.96054036315796,8.37511875409859,8.07939791206278,6.82197321597977,6.87611088955125,7.43956459802118,8.46331395503621,8.80524287981588,8.82758567406389
"SDAD1",37.9028096518488,37.0880267631692,38.1329792718556,47.8759577947093,47.4946830304313,45.9128708443068,37.4415274179355,36.1506423995219,37.7471327357062,41.3080589335181,43.3785126365482,43.5267878236535
"SDC1",1394.43288789358,1434.7581153931,1433.7673818378,1037.42043801714,979.460773143064,1059.52446522736,1472.02581364419,1455.89734032726,1473.49950954033,1133.14370175763,1093.60066240131,1101.37033139932
"SDC2",2.00617758417654,2.01291868456821,2.48417411328779,2.26840176720076,2.42155989535439,2.28988283069159,1.96991087050579,1.98794493044452,1.86287652855747,2.79384760190406,3.15098154744902,2.82482741570045
"SDC3",53.5016449854996,56.0430110428531,58.7135458308456,95.047442990909,94.8288206534358,97.0391856176096,63.1164731261384,67.8352167361274,65.4753333723116,94.8545332158647,91.7635848429321,94.7946892384092
"SDC4",149.218845017709,154.25666852741,152.695111007273,163.029048747081,165.09419397057,157.886701087245,145.059476987849,144.561721414585,137.458793078366,154.874556819696,152.034859664415,150.992457729604
"SDCBP",67.1264874020996,63.1217750835847,62.7571285115987,67.0376124741692,73.2488421384821,64.4479601719803,66.4877970991516,64.5128978112749,64.9857312077548,62.541300707989,67.3434778502022,65.8402082274796
"SDCBP2",3.3901182705871,3.30454150716614,3.28201105478167,4.63542969819286,4.74946830304313,4.60856921900194,3.56963714789639,2.83214072282507,2.56742598487087,9.03571200030436,9.22537375280909,9.53379252798901
"SDCBP2-AS1",7.08062676768192,6.8606978499033,6.72721602941437,5.91756982748025,6.00707399455314,6.33678267612767,6.14770842137712,6.57655754386783,6.48424330132504,6.56894899569638,6.91465395134647,6.39660438843707
"SDCCAG3",43.6638650673718,44.8377636987568,45.7305628738087,43.6773011075923,41.9023513383974,44.746326760747,44.7130104969837,43.244610267752,46.3330828897627,47.1001820106363,47.3172395708595,46.6639759632054
"SDCCAG8",16.618016459302,14.7949523315763,16.3193919851022,19.4293542668935,19.1316610516949,20.1912938907522,17.1474791882282,19.0488695732321,17.6734439888786,19.134448941821,20.0437437323841,20.2762852482729
