"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNIP1orf_IL17_1h1","fpool_TNIP1orf_IL17_1h2","fpool_TNIP1orf_IL17_1h3","fpool2_TNIP1orf_IL17_1h1","fpool2_TNIP1orf_IL17_1h2","fpool2_TNIP1orf_IL17_1h3"
"ABR",44.1816249011919,42.3345946180596,43.3684993199443,57.2823573464505,55.9404332155582,59.0390225181652,47.3336332723577,45.2384364338541,47.2954621147556,53.8335807685638,53.8883994223858,55.9918390740147
"ABRACL",18.4675626515544,19.1151612750191,20.3851482163792,25.9113619495285,23.141982864093,22.4557700928574,18.6410885164061,18.9785340802462,17.0376393858681,25.2805311480371,22.4330790485087,22.0561722406021
"ABT1",23.1657273692696,24.4084146663671,24.282452547158,26.8164348739627,26.1884516227719,27.1273434981147,22.0746750334098,21.9732903862256,22.020828649855,26.2453373909225,25.5852942276189,25.2472780115828
"ABTB1",4.68767774289883,5.15606323865646,4.62011265277785,7.63472805611458,8.02143608936557,8.07054577942723,6.28924263015526,6.02474503908805,6.41793784384955,8.68325618596839,8.98882561675596,8.13866051674496
"ABTB2",11.4203155749817,10.5750742699717,9.72860930690642,8.40841942700191,7.78386742469795,8.50548537233049,9.96080048992157,9.34833733160641,9.33867602428407,6.47984733397341,7.0172988086199,5.88611526664092
"ACAA1",45.0625307857635,43.2377631232788,44.0815399619163,36.7284431915569,37.3541788621501,36.7926677848539,41.293693953668,39.4250859575411,40.7750422294873,33.4813842125628,35.6434225199741,34.3647230715277
"ACAA2",9.55363405767524,8.89449489950051,9.40627586601494,7.15299569310926,8.45464953670065,7.94167478893737,9.56418158531719,9.88856788092034,8.92874785860905,7.19693305503686,7.32917875566967,7.21350800330937
"ACACA",257.088187622293,260.078231964958,257.671399112642,234.413887428466,235.067206374945,239.248993844418,255.25259503468,261.354144444182,263.737533591167,239.754351357016,235.547330009341,234.653538226612
"ACACB",5.21202648371525,4.84738539510053,5.30385025466886,5.92676786000482,5.78549571602325,5.75086795060982,5.54133269575842,5.6137000559144,4.88070722256822,5.7497236907088,6.38240034498286,6.2347234601094
"ACAD10",11.6929769202062,10.6551018590417,10.5783974692567,12.4228557853796,12.2417735440492,11.9205666203117,11.9665589503495,11.9085603696594,11.7726245079795,13.233491034171,13.6893019615775,13.5689035303886
"ACAD11",18.2683101300442,18.1891277443513,18.4804506111114,16.7730450028215,16.4481363713994,16.2377448017218,19.9442649172491,21.0924797079964,19.4843981247408,18.4486599146325,18.7239353925239,17.4840417031885
"ACAD8",8.0644836337566,8.97452248857056,8.87882114455616,9.05072924434233,8.95773612070267,8.7632273533102,9.50752174180227,9.58322017913421,9.46677857605752,8.82667333018108,8.18684861005655,8.96995697809288
"ACAD9",36.683437907517,36.5611756922913,38.2990733859238,42.8449844066851,40.1910282108282,41.7703097925246,36.9988778152377,35.7256811089783,38.161750173309,39.3354112808808,40.9008273416703,40.3178783753741
"ACADM",18.645841223432,19.2523514277106,18.3632384507872,20.3933367005585,20.3470573974151,21.0220803236577,19.7516214492984,19.0137665073753,18.1649418414744,21.6038370873117,21.0964507040097,21.0907957048432
"ACADS",3.68092816053129,3.57837648270393,3.41868800945507,4.52536462217117,4.36008372801752,4.33328705522141,4.13616857658859,3.99300840797259,4.04804063604083,4.5371969260015,4.84527774880898,4.39782644067932
"ACADSB",21.9177773661265,22.8764579613117,21.4107546192157,21.1086362698694,20.0675648507473,20.2005277592849,20.9868060379235,20.599225728188,21.5212286979386,20.7042204554321,19.5370509687608,20.6885554816103
"ACADVL",77.802866162341,76.4034825364549,72.0171048391777,78.1428284596202,75.812353283638,82.5901960301864,77.9979405826282,74.0820501102679,79.039274444215,74.4856495351913,81.3561119018408,80.4078206242496
"ACAP2",52.5292568549893,52.429503353611,53.0189671866346,48.494391209202,50.3086584002022,43.3489794260253,59.3115241914101,61.7741888998112,55.494025428256,54.2899080456042,46.781992057466,52.5459811616532
"ACAP3",30.1605395717607,27.4723280764778,26.0406349520206,30.7724794307639,31.107520444125,32.2660742438977,31.2988975576375,30.3938404700972,33.0632686127259,28.3444428653082,30.9875004533025,29.6987364820265
"ACAT1",29.4579122590667,29.8045606722337,31.2077376863113,28.320023764555,27.5160412194439,26.8373837695125,31.1175860583898,31.0280241584223,29.5788792044882,31.212785749562,29.4726549962036,29.2160482141471
"ACAT2",147.488813816844,147.650901834253,152.160919460832,148.242186252091,145.028682465916,143.030690569929,140.550407823091,136.091121857607,135.199433141693,150.822684022946,141.682604516897,142.795279247667
"ACBD3",57.5525177920107,56.0650423999364,57.7660596797636,52.2606624108799,54.319376444885,52.2571866436366,61.1586350899963,63.0308121340849,58.0945072292569,52.6862436148622,50.156978627326,53.4175016453244
"ACBD4",3.26144916787816,3.14394099918077,2.88146560796927,3.51810604497823,3.3259613053467,3.28621025749133,3.86420132771701,3.2766157230128,3.71497400142988,2.85530496205267,3.38612513939754,3.52630595700811
"ACBD5",20.9844366074733,20.1326549074812,21.8698355804854,16.6270654988805,17.2726393840694,16.0283294421758,22.6412734685589,22.2081732337534,20.9191467046034,17.2100573055229,17.2202285049625,16.9477214055447
"ACBD6",38.7808328707827,39.6479541278506,38.8753665075176,37.5751243144148,36.8371176508147,39.0156923708039,35.8430170075335,35.326380268181,35.5484581171307,35.3849208539312,36.6904480564983,38.1860051922399
"ACBD7",5.15959160963361,5.13319821320788,4.66895105291292,6.16033506631043,5.74357183402308,6.41133177687033,4.53278748119298,4.0987056893601,5.52121998143544,5.03263796964534,5.44676050383354,5.36320297643819
"ACCS",1.44720252465333,1.32617147601807,1.39677824386307,1.53278479138056,1.48131049733929,1.53034301206704,1.66579939933842,1.38580880041401,1.40912806950789,1.53847481973614,1.69306256969877,1.58214487804927
"ACD",21.550733247555,20.9672283363547,21.6451789398641,25.3128459833703,23.4913485474277,25.6614359812926,18.9810475774956,19.4835322024309,20.3554954768003,24.3939524383586,26.1199455654185,24.9791178627609
"ACER2",5.12813068518462,5.04173811141353,4.90337537356127,4.40858101901836,4.77932254801921,5.15483961959424,5.28069741558982,5.09695779135324,5.31625589859793,5.14997926945573,5.24626625215868,5.37661098387929
"ACER3",48.5127455003355,49.628537736159,48.9165415752885,57.0341921897508,59.2384452662381,55.4467436582605,46.9143504303473,48.5737728687489,49.2938619224213,59.2182426376403,59.4910998997442,59.8801612319324
"ACIN1",153.969764253335,148.954208284823,151.399040418724,152.431798015198,147.865531814594,152.228857516142,148.33547032204,148.927469475001,143.884786151932,145.55536345368,146.784069365068,148.21211425387
"ACKR3",2.75807437669439,2.49228777389603,2.67634432740197,7.73691370887328,6.31653155469205,6.95903348645222,2.22106586578456,2.34882847527799,2.80544588383843,4.99352420304188,4.63364492759663,4.41123444812041
"ACKR4",1.44720252465333,1.22327886149943,1.38701056383606,0.948866775616535,1.22976720533828,0.950423554862687,1.14452883900123,1.2918556614029,1.34507679362116,1.52543689753499,1.13613409282417,1.12627262505202
"ACLY",700.813066050783,701.830523631667,716.195602620782,651.389742485554,634.154613761882,647.335094104357,700.225010094691,692.08231024066,688.884282416873,648.584477818594,652.374879241363,639.521730917931
"ACO1",28.0107097344134,27.0836226438518,29.1467572006112,33.3563166505197,33.3015369354672,32.5721428463111,24.8510073656405,24.6744431327953,25.4924078029154,32.6991088804936,31.7337846123144,29.7925925341142
"ACO2",78.9144854928718,75.8890194638617,77.5163086943869,82.8725643873087,81.9192654283292,86.1985837639024,76.2528174023689,77.640525250314,78.1041258162689,81.5522033682166,88.8412306310354,81.9765574948578
"ACOT1",1.6569420209799,1.49765916688248,1.47491968407919,5.66400475291101,5.29638375935462,5.57367033868627,1.85844286728912,1.83208621071683,2.04964082837511,6.75364370019763,7.563088715957,6.32857951219707
"ACOT11",4.84498236514376,4.5387075515446,4.05358721121101,4.23340561428916,3.95481953534923,4.55881128857865,4.68010307433175,5.07346950660046,5.0472405398737,4.04175588235766,4.66706063620911,4.59894655229575
"ACOT13",21.8548555172285,22.4648875032371,22.4754317421603,18.8313560083897,19.7601230494128,18.4607693876719,24.1597572747586,23.0537514848535,24.621310450856,20.7694100664379,20.0160094588729,20.6081074369638
"ACOT2",6.78507270616452,6.57369481646888,7.22808321999071,9.31349235143614,9.51672121403825,9.84252189866275,7.2977878447207,6.72939358167145,6.44355835420424,9.413379829233,10.25862254403,9.27834114923808
"ACOT4",0.807497060857293,0.743113327079091,0.595828481647883,1.24082578349855,1.34156422400539,1.2564921572761,0.815901746614736,0.810345823970907,0.947958883123486,1.42113351992576,1.08044124513671,1.12627262505202
"ACOT7",84.9340090374443,84.3719439052876,82.8885327092448,81.2375939431695,80.3960310489898,82.9445912540335,89.3752371604226,87.4938607041052,88.8134991445288,88.6187572012419,95.2013538369432,91.831442964063
"ACOT8",5.09666976073564,5.23609082772652,5.79223425601958,5.2990559930585,5.63177481535597,5.84752119347721,5.39401710261965,5.8485829034422,5.58527125732216,6.24516473435264,6.42695462313282,6.18109143034502
"ACOT9",42.4407870816813,41.6943739054992,42.9484890787827,41.677148375157,40.3866729934957,39.7244828184981,42.6875261041349,40.987056893601,41.4796062642412,42.4645126091577,41.7807743351321,42.5838316329193
"ACOX1",53.2318841676833,56.2936926544222,53.6831694284716,47.6623080367383,48.7714493935294,45.1853910405057,56.8864828889719,56.137000559144,56.2242099733646,43.4162809298419,42.8612155802688,41.5245990450727
"ACOX3",11.6195680964919,12.0384358986813,11.3305088313368,11.5907726129158,12.1719004073823,13.3864741371338,13.6096944122819,13.7289024379999,13.9375576329507,12.9205809013434,12.9875720807156,11.3833983174901
"ACP1",40.4692358162116,41.5228862146348,43.0363981990258,37.7211038183558,38.7376669681557,36.3094015705169,41.2030382040442,40.7521740460732,38.981606504659,40.626165578795,39.6310304143962,39.8485981149358
"ACP2",14.2622857502067,14.3020734180914,14.9250150812781,15.7803843760227,15.3441408120617,15.5450632278389,13.2017435389746,13.0594863225456,14.7061729435914,14.4851315654818,15.5939973524887,14.6683601405585
"ACP5",3.77531093387825,3.55551145725534,3.80939521053565,4.32099331665376,4.06661655401634,3.83391196707321,4.77075882395561,4.42754167589901,4.71417390526274,4.78491744782342,4.5333978017592,4.38441843323822
"ACP6",4.54086009547023,3.96708191532992,4.10242561134608,4.01443635837765,3.91289565334906,4.33328705522141,4.43079976286614,4.50975067253374,4.77822518114947,5.05871381404765,4.51112066268422,4.77325064902999
"ACP7",2.873431099674,3.17823853735365,2.52982912699675,3.32833268985492,3.49365683334737,2.43243994549603,6.50455003551193,5.82509461868942,7.98078897548557,2.58150859582844,2.50617814593568,2.72182551054238
"ACSF2",12.7207004522064,12.7586842003118,13.2352064366046,10.9484627955754,10.690589910043,10.1969171225099,14.6862314390653,13.6584375837415,14.7317934539461,12.3208364800903,11.8625765574289,11.8794945928106
"ACSF3",16.5274723105337,15.5482173050394,15.9701568441687,15.3570438145938,15.3161915573949,15.3195389944816,17.417235896484,15.5375003639639,17.2169829583509,14.6285487096945,15.7387987564761,14.9231122819393
"ACSL1",66.5293682347878,68.9380517274911,65.2383349004297,61.8807117205922,61.2927154842463,61.1976116088703,66.0427136009817,66.1782422909574,63.3723323623228,56.1804067647714,55.2361663364223,53.8867819057628
"ACSL3",157.755562162029,160.512478649084,163.628175812547,152.037653354557,154.391682779287,145.978614477384,155.655922104167,156.631626873913,146.895196118608,152.048248709855,145.068729656294,144.377424125716
"ACSL4",115.65035827447,117.686285983879,120.699222093818,130.6516560272,129.894161063855,120.591029350883,120.594810937139,125.251278444199,112.948019898646,136.898183112114,120.285412435375,127.027462496939
"ACSL6",3.28242311751081,3.16680602462936,2.89123328799629,4.61295232453577,3.95481953534923,4.05943620043046,2.50436508335912,2.37231676003077,3.49719966341502,3.42897353890343,4.04330074210956,4.25033835882727
"ACSS1",6.03001051938887,5.4533085694881,5.70432513577645,10.7148955892698,11.0539302207111,12.1460908536689,5.41668104002561,5.66067662541996,5.93114814711046,11.0822338709807,11.004906703042,11.8258625630462
"ACSS2",108.015840608183,110.438072916677,110.35524894521,103.251303137473,99.6111436324003,105.223163734967,108.922883173067,113.025626230377,103.430000301879,113.312581850227,112.711185149881,105.976890814419
"ACTA2",4.98131303775603,5.09890067503499,5.30385025466886,3.05097163236701,2.83684934867807,3.01235940270038,7.43377146915649,7.1286944224687,7.16093264413553,3.29859431689189,3.9876078944221,3.94195418768207
"ACTB",7372.21745218112,7005.27217181097,7311.06942950023,6919.5744663076,6741.93318534776,6979.74949817346,6659.78667477408,6613.07959557568,6862.49212926893,6575.01112811963,6916.76207997449,6829.51607820384
"ACTG1",2706.31066900099,2585.46275259902,2644.22819547314,2987.71871330937,2881.17686657958,2893.2020631187,2164.9726207048,2143.09458912839,2270.00283793578,2567.74054998402,2611.87203227694,2632.23320482098
"ACTG1P17",3.89066765685786,3.62410653360111,3.75078913037356,5.57641705054641,4.87714493935293,4.88098876480329,2.87832005055754,2.74812931607525,4.15052267745959,3.95049042694958,4.72275348389656,4.47827448532589
"ACTG1P20",5.14910463481728,5.64766128580109,4.71778945304799,6.10194326473402,5.8553688526902,5.46090822200765,4.21549235750947,4.49800653015735,4.91913798810025,5.05871381404765,4.86755488788396,5.40342699876148
"ACTL10",1.47866344910231,1.44049660326101,1.64097024453843,2.8028064756673,2.34773739200944,2.4163310716848,2.02842239783386,1.93778349210434,2.57486129064623,2.24252261859844,2.45048529824822,2.15868919801637
"ACTL6A",39.2212858130685,38.2531875754868,40.9656500332987,36.2759067293398,37.8293161914854,36.2127483276495,38.4833657153284,37.4990466078131,37.0344477177027,41.1607203890423,37.6038107585726,38.6016534229139
"ACTN1",1319.54458021416,1257.07336911244,1297.31395814798,1349.46373033144,1302.53308986323,1354.12804144597,1248.02370916557,1245.3958341619,1285.53472755687,1303.44019621594,1341.47362224784,1333.76154020297
"ACTN4",967.454887730751,922.523749261432,943.32346628895,988.120664226271,955.752712585175,990.148037681186,893.582392073681,866.001314692619,906.902015280097,913.110881357802,968.94416406642,942.958347317363
"ACTR10",28.3882408278012,28.2497389417298,27.9551002373154,25.123072628247,25.2102277094347,24.0988752216031,29.2818071285066,29.4308207952332,28.0800793487389,26.6103992125548,23.5023817241079,24.4696135799993
"ACTR1A",122.351535182104,123.219622142438,125.670971227568,123.221299276603,120.125896557816,125.939175456212,127.303336409305,124.358723623593,127.385177483513,124.316588188001,123.604706157548,123.192772368785
"ACTR1B",34.512634120537,33.6115874094235,33.6105869729568,36.7868349931334,34.908619078807,36.3577281919506,35.7296973205037,34.9388235697601,34.8182735720221,36.2323857970062,36.7906951823357,37.6899089169194
"ACTR2",273.206667914989,282.325901726433,290.832672804356,276.120231704412,290.965715708503,263.605611047,313.91819701002,316.539869470839,283.619049626405,292.818694715712,259.673471627549,280.361435593307
"ACTR3",171.483012196603,171.133282969953,175.212644324586,173.248475277185,177.100452196045,165.583113905654,170.047522356955,176.702366195163,164.304332904619,165.55553611025,153.511765365713,161.754201769376
"ACTR3B",4.14235505244975,4.45867996247455,4.41499137221054,4.21880766389506,4.20636282735024,4.55881128857865,4.74809488654965,4.97951636758934,4.62450211902133,4.68061407021419,4.22151785470943,5.3497949689971
"ACTR5",10.0150609495937,10.5293442190745,10.129084188014,9.48866775616535,9.51672121403825,10.2613526177548,9.46219386699034,9.74763817240366,9.7486041899591,10.3129964611126,10.3365925307925,10.4180217817312
"ACTR6",6.87945547951148,9.24890279395361,8.2341542627732,7.18219159389746,8.21708087203302,6.76572700071744,9.75682505326789,9.57147603675782,8.1345120376137,8.25300475333031,8.04204720606915,7.68278826374771
"ACTR8",18.8136328204933,18.6578607660473,19.0665114127323,15.0066930051354,16.3782632347325,15.9961116945534,18.9130557652777,18.5792332394489,19.5996904213369,16.3625923624479,16.485082915488,16.4784411451064
"ACTRT3",2.53784790555149,2.16074490489151,2.55913216707779,2.93418802921421,2.43158515600977,2.93181503364422,2.31172161540842,2.47801404141828,2.45956899405013,2.63366028463305,2.7512266757605,2.48048137660266
"ACVR1",19.1072681153505,18.9436735841547,19.7404813345963,21.6633583848452,23.4913485474277,22.777947569082,18.9357197026837,20.0120186093685,19.676551952401,23.8463597059102,24.4380215652572,22.6729405828925
"ACVR1B",28.5560324248624,29.3358276505377,28.7072115993955,26.7434451219922,27.0409038901087,26.5635329147216,32.0694714294403,32.2376708231904,32.5636686608095,27.3274849336182,27.3451882145426,27.4730072468047
"ACVR2A",8.70418909755263,8.55151951777169,9.21092226547465,8.1456563199081,8.3847764000337,8.37661438184064,9.3602061486635,10.088218301319,8.73659403094889,8.47464943074993,7.79699867624433,8.71520483671207
"ACVR2B",9.30194666208336,9.11171264126209,8.92765954469123,9.53246160734765,9.53069584137164,8.84377172236636,10.9013538922691,12.4135584918442,11.0936809835803,11.6428645256303,10.6150567692298,11.0481981314627
"ACY1",27.2032126735561,26.8092423384688,26.4704128732092,26.6996512708099,26.873208362108,27.0306902552473,26.2788354222163,26.2246699264788,26.1585410721373,28.409632476314,30.4528491155028,28.2774876932704
"ACYP1",1.92960336620444,1.60055178140112,2.00237440553797,1.81014584886847,1.95644782667453,1.98139147878153,1.79045105507123,1.93778349210434,1.58847164199071,1.65581611954652,1.7821711259987,1.95756908639994
"ACYP2",1.34233277649004,1.60055178140112,1.18188928326875,1.16783603152804,1.18784332333811,1.35314540014349,1.65446743063544,1.37406465803763,1.29383577291179,1.22556468690845,1.16954980143665,1.16649664737531
"ADA",8.41055380269544,8.21997664876718,8.6346291438808,7.62013010572048,7.57424801469711,7.99000141037107,9.09957086849491,8.66717707377579,9.71017342442706,7.70541202088186,7.8304143848568,8.3263726209203
"ADAL",6.00903656975622,5.48760610766098,6.16340609704613,5.82458220724611,6.03703900802426,5.75086795060982,5.59799253927333,5.66067662541996,5.43154819519403,5.12390342505342,5.44676050383354,5.57773109549572
"ADAM10",132.712666300637,136.172659059062,142.930461835303,137.936033273856,146.020881006587,131.706152280633,146.386371705127,149.232817176787,138.658202039576,149.245095436607,140.390530450548,145.932752988883
"ADAM15",169.763148326725,167.314823720038,166.792904141299,175.657137092212,174.2356535927,185.252048829168,171.464018444827,168.035189121388,173.527716632307,170.992349668131,187.361878190151,179.372323546975
"ADAM17",41.3711156504158,42.0487817999523,41.5321754748656,38.5385890404254,41.9937551368354,40.4332732661923,39.412587148973,38.7556698420869,39.5196372221075,38.3445291935931,37.1471294075355,36.9658765151003
"ADAM19",16.6113681090643,15.8111650976982,17.1325107673834,13.795063122425,13.9606527060561,14.8362727801447,21.3834249425279,20.7988761485866,21.2265928288597,16.792843795086,17.888542677212,17.2829215915721
"ADAM1A",3.72287605979661,3.22396858825083,3.02798080837449,2.48165156699709,1.9983717086747,1.99750035259277,3.19561517424105,3.35882471964753,3.17694328398141,2.4511293738169,2.43934672871073,2.57433742869033
"ADAM23",0.859931934938935,0.560193123490392,0.546990081512811,1.35760938665135,1.31361496933861,1.6592140025569,0.793237809208771,0.775113396841737,0.922338372768797,1.47328520873037,1.42573690079896,1.60896089293146
"ADAM8",144.783174314231,133.989049128722,130.486437480886,147.77505183948,150.129421442603,162.506319007708,148.097498979278,139.684829424782,149.072939498757,156.924431613086,181.202249235918,175.859425597408
"ADAM9",160.125618470519,158.431761333262,166.773368781245,171.233958122799,175.185928251371,169.352590377482,171.962625067759,172.944240634719,160.397205075529,179.79294715391,166.165180360304,172.614687796663
"ADAMTS1",477.849494480823,509.489929558149,515.381868945392,472.477262455458,487.490899897959,482.62185938451,502.278180790994,471.245456995023,457.377350851905,473.146196679869,455.021704176082,413.905189706618
"ADAMTS13",1.59402017208193,1.92066213768134,1.46515200405217,1.67876429532156,1.78875229867386,1.75586724542429,2.18706995967561,2.54847889567662,2.20336389050324,1.79923326375922,1.61509258293633,1.7832649896657
"ADAMTS15",7.7708483388994,7.21391552902933,6.93505281918028,11.2550197538515,10.4110973633752,11.4534092797859,7.0371525645521,7.15218270722148,8.30104535491918,8.42249774194531,7.60764299410697,8.0313964572162
"ADAMTS4",3.32437101677613,2.96102079559207,2.9010009680233,5.5618191001523,3.89892102601567,5.5897792124975,2.58368886428,2.19615462438492,2.9719792011439,4.5371969260015,4.58909064944666,4.59894655229575
"ADAMTS6",36.0017845444557,36.6755008195342,36.3943757806559,41.4289832184573,40.2469267201618,38.5324261564669,35.7523612579096,35.3381244105574,35.7790427103229,42.4384367647554,39.876078944221,41.6318631046015
"ADAMTS7",2.68466555298009,2.80096561745196,2.42238464669959,1.89773355123307,1.62105677067318,1.90084710972537,3.97752101474684,3.75812556044479,4.25300471887834,1.96872625237421,2.39479245056076,2.21232122778076
"ADAMTS9",5.42176598004182,5.04173811141353,4.5908096126968,3.37212654103722,3.31198667801331,3.85002084088445,3.76221360939017,3.22963915350724,4.56045084313461,1.83834703036268,1.67078543062378,1.99779310872323
"ADAMTSL1",3.63898026126598,3.40688879183953,3.72148609029252,1.31381553546905,1.77477767134047,1.57866963350074,3.96618904604386,3.60545170955172,3.75340476696191,2.68581197343767,2.6175638413106,2.46707336916157
"ADAMTSL2",1.90862941657178,1.69201188319547,1.74841472483559,2.29187821187378,2.72505233001095,2.98014165507792,1.47315593138772,1.44452951229596,2.02402031802042,2.09910547438575,2.09405107304848,2.19891322033966
"ADAMTSL4",16.0450714689826,13.9933955745355,11.8091251526605,6.65666537970985,7.09911068536187,7.53895294365657,26.0861919542656,26.201181641726,25.6717513753982,5.9452925237261,6.44923176220781,6.04701135593406
"ADAMTSL4-AS1",1.76181176914318,1.54338921777965,1.28933376356591,2.27728026147968,1.87260006267419,1.94917373115907,1.58647561841754,1.37406465803763,1.29383577291179,1.61670235294306,1.39232119218649,1.82348901198899
"ADAMTSL5",6.58582018465428,6.59655984191747,5.90944641634376,8.0872645183317,6.80564351136069,7.37786420554425,6.91250090881929,6.72939358167145,7.99359923066291,6.70149201139302,7.47398015965706,7.03920390657513
"ADAP1",8.34763195379747,8.13994905969712,7.60902274104428,4.91950928281188,5.65972407002275,5.89584781491091,8.48764455853385,8.05648167020351,8.26261458938714,5.18909303605919,6.38240034498286,5.99337932616968
"ADAP2",2.30713445959226,2.46942274844744,2.03167744561901,1.40140323783365,1.50925975200607,1.35314540014349,4.03418085826175,4.19265882837121,4.72698416044009,1.08214754269576,1.29207406634906,0.97878454319997
"ADAR",453.03731206539,449.995133340925,458.709789428654,402.713657522052,394.908993814254,403.495071223739,451.828256125316,449.213445896916,449.716818255853,415.41427717316,404.497152754018,403.111743716536
"ADARB1",45.9329496955187,47.3534677040246,44.9801665244017,43.852242983878,42.4688924661707,43.1073463188568,51.7304371291149,52.1439921511714,50.5364566746237,47.0147474573604,47.8512947330652,47.0218820959219
"ADAT1",28.6189542737604,29.1643399596733,27.662069836505,29.3564782425362,27.5719397287775,28.8993196173502,26.471478890167,25.9780429365746,27.375515313985,27.9663431214748,27.1112782542553,27.4864152542457
"ADAT2",14.398616422819,15.6168123813852,14.0752269189279,13.7804651720309,14.1283482340568,13.5636717490573,14.9015388444219,14.8093635366277,14.0656601847242,13.741970000016,13.5333619880527,14.601320103353
"ADAT3",5.35884413114385,4.92741298417059,4.62011265277785,6.94862438759186,7.12705994002864,7.18455771980947,5.16737772856,4.909051513331,4.49639956724789,6.6232644781861,7.67447441133192,6.70400372054774
"ADCK1",4.7505995917968,4.80165534420336,5.08896129407454,5.25526214187619,5.77152108868986,6.00860993158953,5.90395569425386,4.70940109293237,4.77822518114947,5.2412447248638,5.79205615949579,5.75203519222996
"ADCK2",11.2839849023694,11.1809974443592,11.7993574726335,14.9337032531648,14.3100183893908,15.4645188587827,12.0118868251614,12.5192557732317,13.5916807431624,14.5633590986887,15.3712259617388,14.0784078131503
"ADCK3",7.19406472400133,6.69945245643611,6.20247681715419,7.44495470099127,6.9174405300278,7.18455771980947,7.07114847066105,6.75288186642423,6.80224549916988,6.67541616699071,7.61878156364446,6.87830781728198
"ADCK4",13.1296924700433,11.8440831823683,10.9495693102832,12.5834332397147,12.1719004073823,12.709901437062,12.0345507625674,11.203911827076,11.4779886389006,12.0861538804695,12.7982163985782,13.1532552997147
"ADCK5",7.31990842179728,6.99669778726775,6.89598209907222,8.55439893094291,8.6502943193681,8.66657411044281,7.84172234246385,8.23264380584936,8.45476841704731,8.50072527515223,8.72149994785616,8.3129646134792
"ADCY1",1.88765546693913,1.96639218857852,1.97307136545692,2.56923926936169,2.23594037334232,2.38411332406233,2.24372980319052,2.64243203468774,3.16413302880407,2.43809145161575,2.76236524529799,2.56092942124924
"ADCY3",63.8447026818078,62.7187648054753,61.8098792109476,82.8725643873087,80.6475743409908,84.5232608875342,63.7196600168703,61.7624447574348,64.717409155944,80.3918282923139,82.8598187894022,82.0301895246222
"ADCY6",32.5305958802509,32.3883085479241,31.3054144865814,26.860228725145,26.3281978961058,28.7382308792379,36.2396359121379,34.903591142631,35.7406119447909,27.731660521854,26.3984098038558,26.8562389045143
"ADCY7",24.0046853545759,23.3794885211806,23.5498765451319,23.9698345471131,23.7848157214289,24.1310929692255,26.9134256695833,26.7296680486635,27.8366845003694,26.206223624319,27.2783567973177,26.6283027780156
"ADCY9",40.385340017681,36.6297707686371,37.2539316230332,43.0931495633848,40.9037342048311,43.9611166308521,38.6306813084672,39.1902031100133,38.6485398700481,41.7604648102954,44.4540310241302,42.3156714840974
"ADD1",136.498464209331,133.634641234269,134.637701492368,139.716983221936,139.704349451895,138.47187928135,133.898542194441,134.446941924912,136.698232997442,136.115907780045,137.015543880688,135.849931393179
"ADD3",29.8144694028219,31.0850020973546,31.6472832875269,26.0573414534695,25.2661262187682,25.6614359812926,34.199881545601,34.3163840238115,30.2706329840648,27.1058402561986,25.7078184925313,27.3389271723937
"ADGRA2",1.18502815424512,1.31473896329378,0.967000322674433,1.18243398192214,1.327589596672,1.22427440965363,1.08786899548631,1.2918556614029,1.70376393858681,0.808351176471532,1.28093549681157,1.43465679619722
"ADGRA3",54.0708421529896,54.5102206694324,54.0836443095792,58.800544187437,61.2507916022462,60.1988614325739,55.7532860186736,54.2227053517924,55.2250100695317,59.8440629032956,61.9750009066049,60.805313745368
"ADGRB2",3.48167563902105,3.14394099918077,3.12565760864463,3.08016753315521,3.24211354134636,2.89959728602176,3.63756195365737,4.0987056893601,4.38110727065179,3.53327691651266,3.59775796060988,3.2581458081862
"ADGRE2",5.29592228224588,5.41901103131522,4.47359745237263,3.35752859064312,3.28403742334653,3.47951674322611,7.88705021727578,8.19741137872019,9.30024525875204,3.35074600569651,3.19676945726017,2.58774543613143
"ADGRE5",26.1650021667395,25.9975339350439,24.956422469022,19.3714801729714,19.2849857200775,20.2488543807186,26.9474215756923,24.9797908345814,25.9535769892998,20.5999170778229,20.7066007701974,21.9220921661911
"ADGRF1",9.98360002514471,10.8837521135276,10.9593369903102,6.16033506631043,6.24665841802511,6.81405362215113,12.9864361336179,13.5409961599776,12.4131372668467,7.74452578748532,8.6546685306312,8.44704468789016
"ADGRF3",1.78278571877584,2.13787987944292,1.73864704480858,2.17509460872098,2.27786425534249,2.02971810021523,1.49581986879368,1.59720336318903,1.60128189716805,1.89049871916729,1.96038823859857,1.90393705663556
"ADGRF4",15.803871048207,15.2852695123807,15.3254899623857,10.2185652758704,11.8365093513809,11.5178447750309,17.4852277087019,16.4770317540751,17.7934444413314,9.73932788426184,10.4925325043174,8.94314096321069
