"","fpool2_eGFPorf_unt_1h1","fpool2_eGFPorf_unt_1h2","fpool2_eGFPorf_unt_1h3","fpool_eGFPorf_unt_1h1","fpool_eGFPorf_unt_1h2","fpool_eGFPorf_unt_1h3","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3"
"TPM2",73.4629843801257,74.3267455112359,73.1921127410761,71.7816965015791,72.2393358278778,73.9642091855163,70.7870800102172,69.3496221855657,69.0672654710194,74.8436916705535,72.1929248042901,73.6980976863864
"TPM3",311.756232708624,306.500472435058,305.123469089141,294.448864430535,295.554785876532,293.687643196567,296.110220913851,294.330040086942,302.798080837449,305.797864855618,308.755416303908,301.397029008151
"TPM3P9",8.10475592864338,8.88873380259655,9.21889005787275,8.19704377050911,9.07148352690345,9.24552614818953,8.67272817310365,8.08278649607565,8.86905346452915,9.09452309552463,8.30092863603336,8.61824748900911
"TPM4",656.015389296714,650.977001859114,657.070940918269,654.853998188664,650.180625041888,658.191519579696,665.167838650083,644.473607293885,670.189829693544,702.132218055448,675.309891258714,680.036107941158
"TPMT",31.3954417028815,31.7793397094738,33.4646656571496,34.814410620814,36.3790431760718,36.3604454669142,36.0961673178026,36.2867953869082,37.2148609029252,31.4001912977103,32.4071607861302,31.8955701462393
"TPP1",51.7160616399149,53.9249850690858,52.8688659022918,53.8909577103275,53.6042208407931,52.2987273103597,54.1127900522549,54.2244078513251,53.6050279882555,52.8737763274321,50.4484046735361,51.8061381769221
"TPP2",67.9087934642231,69.6707420908282,71.6572101826224,69.5482323281539,66.1606437871228,68.6734932208871,68.3331279031963,66.7087117462538,71.2259227569896,67.3841390191681,70.1246799589485,67.3834191523834
"TPPP",5.83945147653809,6.04433898576566,5.86484372643703,5.31886828929103,5.972281676803,5.7801071913574,5.94611472085825,5.87631154028697,5.08896129407454,5.70779860409331,5.91126736202376,5.44479934819641
"TPR",184.17764197265,181.143929436153,194.01357832997,199.146717896442,195.010293237436,195.83585143075,200.930437480854,199.405886937131,206.654806331545,177.175323933198,181.181043377395,179.823358354783
"TPRA1",21.5455623444681,22.3318854964283,21.3654646253885,23.1059927632188,24.1817552080799,22.0887391523269,22.6728395529022,22.6478077068258,22.289845821647,22.9187821187378,22.5550485160907,23.7122622501335
"TPRG1L",24.2303676210374,24.0927013354188,25.1932463143717,24.441466186504,25.2458588475993,24.1256647987092,24.6339038435556,25.0829329171004,23.2861491844025,27.006208229086,25.8111366847704,24.8237745431085
"TPRKB",7.98729569779348,7.90674035392874,7.61766454936248,7.92073892431218,7.44872547663626,8.09479542588268,7.44575211959322,8.27713921238865,8.96673026479929,8.99233744276593,8.72016745603505,6.58852938879388
"TPRN",10.0847998201132,9.49824697763175,9.08624415775947,7.25300221266958,8.28670709275784,7.90962036712066,7.28844749734829,7.17961799085645,6.70062849853193,10.0725857719294,9.94993466137332,10.1808082486986
"TPST1",16.5954526157936,18.268464329527,18.0682665368585,13.5159120598001,13.4476097444273,13.4913257098045,13.3918668404515,13.4446349637694,13.4012569970639,19.0357273139071,18.8936961547426,18.7024024948403
"TPST2",20.2870598710763,20.9435499310704,20.4937915675013,16.5322399641167,17.2783828466973,17.0625589859292,17.6390916410645,15.8911926867683,16.7418035663028,21.0356465178989,20.6824484534165,19.7011526711367
"TPT1",891.992993074172,894.206620541213,899.25393040366,1021.33783856313,994.604370563351,1016.87560840173,1008.92038615451,1024.34170758399,1071.39728680316,920.561349802374,900.874351046954,898.408001326219
"TPT1-AS1",2.01360395742693,2.11636519109442,2.07496086605769,2.164387961876,2.11490598354494,2.32791502443685,2.17080378697999,1.94352716312993,2.18796032605124,2.33567206305609,2.19401649134215,2.43243994549603
"TPTE2P1",1.45986286913452,1.55764478064549,1.45910490124605,1.26639721173596,1.64936064125517,1.48140047009618,1.75132479432686,1.31473896329378,1.06467712294458,1.40140323783365,1.10399555933777,1.2564921572761
"TPTE2P5",2.14784422125539,2.20101979873819,1.86651730873683,1.69236718295624,1.35673214038732,1.70625589859292,1.71986386987787,1.24614388694801,1.16235392321472,1.75175404729206,1.53720900667284,1.49812526444458
"TPTEP1",8.74239718182857,8.29615154909012,8.43248936434404,12.3761545692378,12.5298203553417,12.6977183151101,14.1154681027781,13.4560674764937,12.6003072348487,7.88289321281429,7.89566444336507,8.73100960568774
"TPX2",148.57041199215,150.668270684394,149.179264091682,157.700990966901,156.157209099482,157.901417964359,154.378756271171,156.625424322824,163.25700397152,147.074350220563,147.027054174591,143.739481017623
"TRA2A",44.7187878878563,43.8002939948901,42.5035362791543,47.4783827381736,45.889469454277,48.4100510763572,46.771907680825,48.4967189764539,47.3244097308851,43.3705106208727,43.0418521868397,41.7058742972796
"TRA2B",119.859775565838,119.650822443714,118.206446415232,117.026615066327,115.388738410392,118.604625137075,113.060075494837,120.292898885018,119.214534729712,116.185087186646,117.610463637806,111.956672988062
"TRABD",57.9078938090027,59.512189173575,56.2797604766332,50.4371471328658,52.6199249742376,53.3833240831087,52.5292568549893,50.3487860377895,50.8700775806914,62.2456604804447,61.6700304222479,64.6610194782852
"TRABD2B",3.22176633188308,4.01262840231502,3.99832641770021,2.15287525995113,2.31442541595484,2.28823465470213,2.45395210702086,2.30936757030733,1.91446528529484,3.83926095364844,3.49365683334737,4.15608944329785
"TRADD",12.5179046020041,13.6632536737056,12.8003293609312,11.8580829826185,14.6713289298746,13.2532434913962,11.9656382654308,11.912678258714,12.150993953606,13.5468979657253,14.2121959980571,14.5463130515425
"TRAF1",2.66802524359068,2.9967731105897,2.95610863109589,2.40615470229832,2.08830339255695,2.4998632932873,2.84197017522502,2.9038582319706,2.73495040756405,4.07282815995405,3.95481953534923,4.23663381235401
"TRAF2",24.9183489731582,27.7667113071588,26.2259893938251,21.1718588398403,23.3038697054763,22.5649035891436,23.6481282108207,23.0250806267275,22.0847245410797,29.5462515976595,28.2566964681136,28.5449243935031
"TRAF3",53.8303457952132,54.6191528517647,53.75001366733,47.0869508727279,45.0381865426614,46.0292288922741,46.5831421341311,47.1819800131601,45.7029748464007,60.9610408457638,59.5878109495728,60.2149703063852
"TRAF3IP1",21.3777620146825,21.9594052227957,21.1949198966715,22.4727941573508,21.6944129507031,21.9432444632996,22.0226471142898,22.1676421724055,22.6024115825115,21.4297911785396,19.8719200680799,18.9279267281976
"TRAF3IP2",76.8861111077515,77.1372784850093,82.1741351201751,75.4657611175382,75.6311661788461,75.9614544621638,79.8688002011577,75.3631238785441,77.0376923730632,78.3617977155317,74.8620786249675,77.5320096534596
"TRAF3IP2-AS1",7.88661549992213,7.09405612054849,6.81231444153187,7.40266733769292,7.63494361355217,7.18214692198414,8.71467607236896,8.16281408514571,8.60532610379975,7.89749116320839,8.17515699003286,7.82891267225875
"TRAF3IP3",0.671201319142309,0.677236861150214,0.729552450623023,1.42757503868417,1.38333473137531,1.21686467186472,2.08690798844937,2.1836099303401,1.97307136545692,1.02185652758704,0.950274658670486,1.11151229297501
"TRAF4",71.6507408184415,69.755396698472,70.3118017671878,68.2242716067935,73.9419016511089,69.8242239431939,74.4784951455648,73.48819179176,71.4310440375569,80.7120677289819,78.4815071043154,83.5084018374266
"TRAF5",4.17822821166087,4.35124683289012,4.57628355390806,3.87978054868198,3.83077310227008,3.45219216692056,4.04797227910279,4.05854201712427,3.92660737085982,4.86111748123548,4.03866729934956,3.20566588843517
"TRAF6",29.6167582071544,29.7814909690806,31.6265724698656,32.9838910147593,31.1250314559444,31.347492090428,32.4257261320876,33.7945076130122,32.9268493710658,30.933056885099,31.9459980841284,32.2499653700864
"TRAF7",128.769973077452,133.381799803535,133.934460285806,129.84025230871,134.782027240634,135.825905601943,136.875995302719,131.885466787452,133.826984050125,133.804813312326,129.41902373452,137.505346852676
"TRAFD1",19.4144981561913,18.5901518385734,19.5178967309536,18.7311660317673,19.8056289905561,19.5095151195702,20.3237571940446,19.9840322420654,20.0530470954607,18.8459539587838,17.8036752227382,17.703652318544
"TRAIP",7.3832145105654,7.43267455112359,7.03970741315463,6.45862577985339,6.13189722273092,6.26949841808561,6.42851556240936,6.08209676932425,6.0071232166139,6.64206742931574,6.30255692735866,7.13623109837577
"TRAK1",110.009896207424,108.374828705563,110.759326594586,123.139859788435,120.616147539531,121.699693976383,122.959779721451,121.241797441135,120.708989773845,110.068545971518,108.988118573105,112.907096542925
"TRAK2",25.2203895667723,23.9064611986025,22.8150948194836,24.4069280807294,25.2458588475993,25.9377350165947,23.8893286315963,24.6027673826801,25.5717863107239,22.9333800691319,23.7848157214289,20.9254270807904
"TRAM1",110.865677889331,102.499798935085,99.6549698136748,101.415391256201,102.220455871339,104.346145612399,103.506441437162,105.899365365133,108.470086699996,109.601411558907,116.84185913447,103.612276353844
"TRAM2",63.3949645929911,64.9470149843055,64.2006156548261,42.1940525546572,42.3380235573808,41.3337184736657,43.2377971677223,42.1516744144709,41.7372967554329,67.9826549853262,66.6310231256011,66.8518263166128
"TRAM2-AS1",1.09070214360625,1.23595727159914,1.20328780817044,1.24337180788621,1.43653991335128,1.38881294071517,1.12210630534715,1.07465619608361,1.22096000337681,1.56198069216876,1.02014779533743,1.28870990489856
"TRANK1",6.49387276270184,6.85702321914591,6.53754793415437,6.03265580863311,6.22500629118888,5.93882867029628,5.57907060228675,4.79022283147907,5.64571905561437,6.23332481828093,6.83359276602746,6.7979447483399
"TRAP1",95.3609274171435,97.2512132611707,95.9314099033521,109.393693690137,113.047710403449,110.311427862519,111.560438096102,109.534904411458,114.975361597987,96.8719988152512,93.5321807423759,98.4574367342499
"TRAPPC1",49.1151565282385,47.6944059465038,49.0410842133087,43.8633943337637,45.5968409534091,43.8468085568645,42.6924744772732,43.6036035304562,43.3098932397822,48.6111748123548,46.8988493308552,47.2634357621547
"TRAPPC10",62.4217226802347,59.9523931333227,58.8189819930874,77.3193061274427,76.0834102256418,74.8900844793264,76.1564111161774,74.4370903478763,75.6018434090921,61.8953096709863,63.2491633109209,63.8233580401011
"TRAPPC11",26.596352271014,25.8027244098231,27.4577013234483,28.9199072352793,28.5445801301097,27.6836712849223,28.8496677197196,29.5530453922992,30.7974951251766,25.0208869754883,27.6837367474446,26.0963755741958
"TRAPPC12",42.8226441612793,42.5304748802334,44.1710847377212,36.3916507845215,37.3500377471333,36.7572491642614,37.8894400113948,36.6297707686371,38.0548813852484,46.8448228146686,43.698659671509,45.2498265357507
"TRAPPC13",10.2693801828773,9.31200684081544,9.65472658681638,11.2248843767505,9.92276643851902,10.2904425512038,10.3611311185325,10.7008319099389,10.8811955500941,8.90474974040133,10.8023869287101,9.6169976653055
"TRAPPC2",17.0652935391932,16.9647833718128,18.4377801157455,12.7215356269839,14.3387965425248,14.6288296421997,14.5244601206149,12.8615768148304,12.6003072348487,17.0650040107035,16.6018572720667,16.3343980445892
"TRAPPC2B",2.48344488082654,2.40419085708326,2.28340442337855,2.02623553877753,2.16811116552091,2.23532749505584,2.07642101363304,2.04641977764857,2.13912192591617,2.5984351701499,2.57133142934367,2.33578670262864
"TRAPPC2L",9.21223810522819,10.0908292311382,10.1663607729676,9.44041557839533,10.002574211483,10.5549783494353,9.81580842808345,9.32893038302367,10.4514176289055,9.40108005380075,10.047757052707,9.34314681051455
"TRAPPC3",47.5546134612326,49.3197744132643,47.695675797874,48.2957845748395,49.4143127601852,49.8649979666302,48.7749198707437,47.8107682129963,48.8579354951264,49.4432579848185,51.8179181522083,50.3563395339112
"TRAPPC4",16.8807131764291,17.5912274683768,16.6754845856691,16.5782907718162,17.863639848433,17.4461358933648,16.8630555046562,15.6739749450067,17.0543693271673,17.3569630185855,18.334711061407,18.2996806495595
"TRAPPC5",26.4117719082499,26.7677869369622,26.6902500442215,25.0401266865974,27.5602842635542,28.3053304107662,25.7455231740864,26.1690216259083,25.2006144696973,26.8310328243568,26.0347307221046,27.2723233624158
"TRAPPC6A",1.22494240743471,1.06664805631159,1.20328780817044,1.03614317323851,1.22371918544739,1.28299862142258,1.16405420461246,1.17754881060225,1.04514176289055,1.44519708901595,1.39746273333895,1.27260103108733
"TRAPPC6B",12.6521448658325,12.4950200882214,13.0750958683087,14.5750806368884,13.6338278813432,13.7161811383012,14.9963739873497,14.9880241815491,15.2766515622506,13.0943615035082,13.9466780787227,12.5488126989497
"TRAPPC8",45.8598301303983,44.1219815039364,43.8015711588343,49.6773088058242,47.2595028901583,48.7010404544118,48.8693026440907,51.0118717757985,49.8640065379089,44.2755835453069,45.1520209141815,42.3663381235401
"TRAPPC9",21.8476029380822,22.145645359612,23.2698807627292,22.5533830708249,22.6521062262706,22.6310375387014,23.7425109841677,23.2651633939377,22.1042599011338,22.3786579541561,21.4650275840863,23.0840161714954
"TRDMT1",7.03083381801569,5.8750297704781,6.13013552666359,5.61819853933771,5.5865441074772,6.09755014923516,5.73637522453168,5.89917656573556,6.25131521728926,5.83918015764021,6.5261509646929,5.41258160057395
"TRERF1",50.2897588367375,49.0488796688042,51.2676403937816,57.5519969224369,54.1096700695649,53.991756419041,56.1787240910716,56.9110483415341,56.0664833550631,45.1806564697412,48.9531195488634,48.3749480551297
"TREX1",7.19863414780126,6.65385216080085,6.84073856298471,6.81551953952443,7.1826995667564,6.62662174569808,6.10341934310317,6.57369481646888,6.79830529880208,7.05081004035056,7.08513605802848,7.61949731271273
"TRIAP1",17.3169940338716,15.9489280800875,17.0070993359523,20.653787253221,22.1998621794749,22.2210070514427,21.2675849275141,22.4420224777886,22.3875226219172,16.8606327051861,17.2866140114028,16.7532287636813
"TRIB1",61.3981406685427,61.797863579957,63.7647791258824,58.62267820145,50.3986086267407,54.0049832089526,64.746582516012,63.3589855180357,61.2531214494078,79.3982521935128,75.3651652089696,78.466324334511
"TRIB2",7.61813497226521,7.53426008029613,7.32394862768308,6.29744795290518,6.61074386051468,5.95205546020785,5.69442732526636,6.08209676932425,6.45643649785657,5.73699450488151,5.82741959802342,6.42744065068156
"TRIB3",126.907389416832,133.754280077167,126.269422200689,73.4970890883851,76.9612957282454,72.4695819255085,72.632787577891,69.1781344947012,70.5324174750715,131.936275661881,128.692343113184,135.45951987865
"TRIM11",37.8725344326048,38.5855701640334,35.9186148092452,34.6877708996404,35.8735939473,35.2493951143421,34.5965299190676,34.1489155074653,33.5715162528488,37.9400730742673,37.8852147008189,40.8521039852843
"TRIM13",25.4385299954935,24.0080467277751,23.9994332133522,24.6371821192268,21.987041451571,24.2447059079133,23.2181622433512,23.9511141573953,23.2080077441864,24.1158140510541,24.7490650074328,23.6961533763223
"TRIM14",70.4257984110068,71.0590776561862,70.7381635889804,74.0266733769292,74.2345301519768,73.5409519083459,72.4335350563808,74.4256578351521,75.2209038880385,68.8877279097604,69.6495426296133,72.1677546743193
"TRIM16",60.8779596462074,60.1047714270815,61.3582035095416,66.9118235873581,70.6431803685986,72.1918193373655,78.5474413743003,74.9972834713667,74.195297485202,71.2525958736047,68.0704097409402,68.7687823001494
"TRIM16L",8.55781681906444,9.12576670399913,9.28521300792939,7.57535786656601,7.71475138651613,7.73767209827021,8.00156178485863,6.9052376854734,7.38436610042294,9.16751284749514,8.76209133803522,9.48812667481564
"TRIM17",1.67800329785577,2.13329611262317,1.98968850169916,2.03774824070241,1.76907230070111,2.39404897399471,1.8037596684085,1.87493208678417,1.81678848502469,1.94152740241537,2.02632096334148,1.62699625493443
"TRIM2",17.0820735721718,14.7806944946034,16.4007180782916,16.5782907718162,16.001458479274,16.8773839271672,17.1462038246971,18.0862351298327,18.1092787700848,15.678198723264,15.7354303773966,15.0295792658794
"TRIM21",20.2702798380977,20.0292801685176,19.7168655811235,21.2294223494646,21.933836269595,23.014614446137,21.0054105571059,20.8529032091117,20.9809766980271,20.9772547163225,19.3967827387446,19.1373420877436
"TRIM22",40.6580199070454,40.6850044335991,39.8506182768888,56.1129091818278,57.780827625907,54.6927762843544,55.5075577028266,56.7852907015669,56.5939380765219,39.4728578656479,38.7935654774892,38.5646439040894
"TRIM23",6.96371368610146,7.00940151290471,7.53239218500394,8.02435324163603,7.68814879552814,8.02866147632482,7.65549161591979,7.47686332168809,8.21461890271918,7.08000594113876,7.89566444336507,6.31467853400294
"TRIM24",17.6525946934427,16.5753721766515,17.1018464074618,17.6719974546791,16.4537025260697,16.8773839271672,16.5799071846153,17.3088242645807,17.4060058081398,16.0723433839047,17.4403349120701,15.3839744897266
"TRIM25",178.455650726961,179.129149774232,174.04089565577,174.808866027262,170.429499164537,167.477613860337,173.853068505093,174.060006227372,177.635028971285,188.196776480744,181.712079216064,182.867935505106
"TRIM26",56.2131104781684,57.091067394963,57.4640988705018,58.8529322399474,57.5281030115211,57.4571753758731,59.5765039315621,56.5909379852539,59.6023835248423,54.2897775156599,52.3908778728772,54.8507153272449
"TRIM27",47.084772537833,48.6763993951716,47.7430493336288,44.6692834685047,43.1627038780084,44.4552408927969,43.0804925454774,42.9633828178958,42.7433677982154,47.5455244335854,47.8491239895256,50.0824886791203
"TRIM28",387.316721211069,393.79630383732,385.667954579353,362.638597931554,367.368480248602,363.300238501176,375.51759422309,361.713270083929,363.201414124506,409.779065512796,399.772164126273,423.711707856835
"TRIM29",377.953462809034,388.76782014328,393.096124985696,431.519093548065,435.31149763192,431.775329873389,461.825396961473,451.035491998835,438.178126011869,362.262736979999,359.818704580113,374.86960246118
"TRIM3",12.3333242392399,12.0717470500026,11.9760298387987,10.3038682227608,11.0134726690265,11.5602143827148,10.5813575896754,11.4782427751909,10.4709529889595,12.4082578349855,12.6470377367175,13.7408693609809
"TRIM32",28.3750357667411,29.4598034600343,29.2957945107323,28.2406578217119,27.0149311483004,27.8556195537728,27.5492828424949,27.3694354619591,26.1969178324528,29.4002720937185,28.6479860334485,29.1892793459524
"TRIM33",56.6661713685894,56.9386891012042,55.1522703256704,61.8922855481137,57.1689680331833,58.7666275771189,62.3450652830728,62.1585716819849,64.7304155390249,53.9248287558074,57.2121243028966,53.465352179479
"TRIM34",3.70838728826126,5.04541461556909,4.50996060385142,5.84845257783515,5.79936483538109,5.50234460321437,5.09666976073564,5.77341892576832,6.10480001688405,4.35018921744196,3.92687028068245,4.04332732661923
"TRIM35",45.7423698995484,44.5791163852128,44.9764348455519,45.3830709878468,46.0224824092169,43.8864889265992,44.2760076745388,42.9862478433444,42.7629031582694,42.4070458948621,42.3291461928368,43.3328705522141
"TRIM36",2.33242458401952,2.43805270014077,2.43499973779373,1.71539258680598,1.46314250433927,1.44172010036146,1.23746302832676,1.4519291159853,1.61166720445739,2.01451715438587,2.2638896280091,2.40022219787357
"TRIM37",37.4698136411194,37.0956490695029,37.5008909034536,39.3389024772888,37.4963519975672,39.2306588777255,38.025770684007,39.4993314624348,39.3344474687873,38.3196197845139,37.0048131788154,37.565893727793
"TRIM38",28.2743555688698,28.443948168309,29.8548022326383,36.5758540153195,35.2351317635883,35.8975078200091,35.4250009295576,37.0299087139873,37.0097396223578,26.3055066101692,25.3499739827685,25.8708513408386
"TRIM39",11.1755019637194,12.3087799514051,13.4256600328938,12.9057388577819,13.3145967894873,13.3061506510424,14.0315723042475,14.4621285962315,13.47939843728,11.0944422995164,13.6112870227214,13.3864741371338
"TRIM4",16.5451125168579,16.7616123134678,16.7797063643295,19.0650343875886,18.7415253510366,18.9936703130188,19.1072681153505,19.5838942967151,19.5060570139479,15.8971679791755,17.2307155020693,16.801555385115
"TRIM41",29.9020187677899,32.5581620997965,29.9874481327515,29.2077247834012,31.6437819802101,30.7787401242304,32.5515698298836,29.5301803668507,29.3811815212595,33.8964408151014,31.3870129907928,31.943896767673
"TRIM44",80.5441582970771,78.5933377364823,79.9286295254003,89.2925161293099,86.0859844371248,86.8206489795652,87.3040653459346,89.1850317622152,89.1984540066962,76.7414252217865,81.0807877883259,76.5332594771632
"TRIM45",4.32924850846789,4.68986526346523,4.6047076753609,3.92583135638147,3.89727957974005,4.1664388221455,3.73336303461294,3.61267402087681,3.92660737085982,4.18961176310685,4.15046431801668,4.65546453144605
"TRIM46",3.85940758506828,4.19886853913132,3.67618637456796,2.94725169276732,3.28541998701635,3.05538846957337,3.15657941971487,2.78953310472767,2.99867776829344,3.73707530088974,3.8569971440155,4.33328705522141
"TRIM47",14.7160889221951,15.153174768236,14.9226637627437,13.0669166847301,13.4476097444273,12.763852264668,14.7971214658395,12.4728713822044,13.47939843728,17.7511076792263,16.6996796634004,17.8647410566563
"TRIM5",34.0299068805151,32.0163726108763,34.4784593223011,40.7319394101984,38.5870582280746,40.1962145412704,38.2250232055173,39.350708797019,40.9168116331636,32.1300888174153,31.9599727114618,32.7171227106122
"TRIM52",3.59092705741135,3.74173365785493,3.13612806696391,3.09691681779066,3.37852905547431,3.80931549453303,3.33485799159246,3.31542869004518,3.18426368880672,3.05097163236701,3.31198667801331,3.2217747622464
"TRIM52-AS1",3.22176633188308,4.04649024537253,3.68566108171891,4.01793297178045,3.91058087523404,3.75640833488673,3.72287605979661,4.05854201712427,4.00474881107594,3.03637368197291,3.68930161601483,3.38286350035872
"TRIM56",47.23579283464,48.0330243770789,49.5242942780071,45.1182788435747,45.796360385819,45.844053833512,46.3104807889065,45.0098025955443,44.1987521222405,52.2606624108799,49.2465867228646,49.9052910671967
"TRIM58",3.05396600209751,3.42004614880858,3.60986342451132,2.2910276830496,3.12580444108843,2.76439909151876,2.6532046285311,2.62947792658755,2.48099072686168,3.62029169773693,2.50145829267672,3.01235940270038
"TRIM59",21.7301427072323,21.6546486352781,20.8633051463883,22.4843068592757,23.2772671144883,24.8266846640225,23.1028055203716,23.4252185720778,25.0931699894002,21.1086362698694,21.2134842920853,19.3306485734784
"TRIM6",3.22176633188308,2.89518758141716,2.72871565947313,2.65943414464551,2.50064355287075,2.34114181434842,2.49590000628618,2.62947792658755,2.71541504751002,2.5984351701499,2.62722993867723,2.70629080028697
"TRIM61",3.85940758506828,3.55549352103862,4.0172758320021,2.82061197159373,3.44503553294427,3.00248130992707,3.00976177228627,3.30399617732088,3.49682944967118,3.38672449143132,3.53558071534754,3.38286350035872
"TRIM62",11.9641635137117,11.4791647964961,12.4023916605914,12.2264894442144,12.7692436742336,12.234780668205,12.4375521321656,12.5071689203773,11.9654080330927,11.7513500672509,11.9762556247148,12.2427440965363
"TRIM65",22.8376248838171,22.7212966915897,23.2225072269744,13.3547342328519,15.3230924090803,14.1923455751178,13.5596584375127,13.2388497347321,13.3231155568477,22.7290087636145,21.6187484847536,22.8101653167045
"TRIM66",9.83309932543483,10.1077601526669,9.76842307262776,9.80882203999124,9.85625996104906,9.35134046748212,10.0045739747774,9.88912350651406,9.19138690542062,10.0579878215353,8.73414208336844,10.0358283843975
"TRIM68",7.5006747414153,8.17763509838883,8.10087461406085,7.0803116837965,8.02068118287798,6.94406470357583,7.54013489294017,8.03705644517848,7.32576002026086,7.56173830414408,7.64412115136406,7.2489932150544
"TRIM7",20.7569007944759,20.9774117741279,21.0622739965582,18.2821706566973,18.3823903726988,18.3852379770865,17.4922739936359,17.2973917518564,17.5915917286531,19.8824084367649,19.5784528940787,21.666435276107
"TRIM8",46.6317116474119,47.2880638298137,46.9945474687038,51.0127822291094,51.768642062622,50.4072963530047,51.7007858444994,48.3938263619353,51.1142695813668,47.618514185556,49.4003076235319,51.5645050697536
"TRIML2",9.38003843501377,8.8718028810678,8.98202237909904,2.2910276830496,1.82227748267709,2.08983280602854,2.20226471142898,2.14931239216722,2.30517248637542,10.2623591270527,9.34902568603757,9.34314681051455
"TRIO",314.055097226686,309.649623839406,319.468175715677,308.828229134701,304.426749971025,301.054965177313,301.31176042275,293.015301123648,289.855904801655,335.855044717071,325.077781029306,333.759756494916
"TRIOBP",51.5650413431079,52.7567514836016,51.4097610010458,43.6331402952662,47.0865860487364,47.1138256650231,45.9224627207024,43.752226195872,44.56015628324,52.9029722282203,51.3288061955396,54.8023887058112
"TRIP10",59.2167363813302,59.3259490367587,61.0171140521074,61.8347220384894,65.4157712394592,62.7214377606792,64.8199913397263,63.9420436669747,62.6987380934059,63.0047539009379,61.0970707015789,64.8865437116425
"TRIP11",54.3169667515914,52.384271209969,55.588106854614,62.6175857693807,57.807430216895,61.9146035760733,60.2162093953581,60.1350169297849,63.402011055351,52.8299824762498,55.2976003582222,50.0341620576866
"TRIP12",268.86646841543,263.479000830491,268.314231807707,303.440284633861,288.877535538547,294.269621952676,301.657830591689,304.024810877143,309.694062936521,266.704553700217,267.809758217076,260.126094303774
"TRIP13",48.7459958027102,51.6054488196463,50.7749556219322,48.7678053537593,48.9088635314135,48.5687725552961,48.7749198707437,48.0622834929308,51.6612596628796,49.3410723320598,52.3629286182104,50.2274685434213
"TRIP4",15.8067910658014,16.7616123134678,16.6281110499144,20.5156348301225,20.4573924697617,19.4433811700123,19.8623303021261,19.5838942967151,20.6098048570005,15.7219925744463,16.6298065267335,16.7693376374925
"TRIP6",118.198552300961,123.358694258511,116.38730264225,112.041615132858,118.182010464131,114.940804331569,114.832374238797,113.536283864961,109.427319342643,127.045962279857,122.417735440492,124.360505822711
"TRIQK",7.36643447758684,7.31415810042231,7.27657509192834,7.74804839543909,7.30241122620234,8.39901159384886,8.27422313008317,8.87162987405192,8.82021506439407,6.97782028838006,7.72796891536439,6.89459799120729
"TRIT1",15.1188097136805,16.3722011183064,16.1354262780651,17.2114893776842,17.3581906196613,18.6497737753179,16.3806546631051,17.2516617009592,18.0799757300038,15.1818684098646,14.7991303460595,14.1758089538842
"TRMO",4.98366979463164,5.36710212461544,5.1921395187197,6.23988444328081,6.51763479205673,6.63984853560965,6.56484623502163,6.58512732919318,6.57364865818074,4.42317896941246,4.63957627468531,4.99375088148192
"TRMT1",38.3255953230258,40.1093531016214,39.0357934619072,42.0559001315587,42.2981196708988,41.6247078517203,44.2130858256409,43.363520763246,42.508943477567,40.6406938971759,39.1848550428242,40.3849466447586
"TRMT10A",4.4467087393178,4.2835231467751,4.63313179681375,5.34189369314077,5.24071042463337,4.89391226728201,4.92887816367438,4.76735780603048,5.48943617518214,4.43777691980656,4.36008372801752,3.70504097658336
"TRMT10B",8.70883711587146,7.83901666781372,8.072450492608,8.23158187628373,8.11379025133593,8.78258850128448,7.76036136408307,8.19711162331859,7.97042690204381,7.94128501439069,7.83976593403151,7.29731983648809
"TRMT10C",26.2104115125072,25.6503461160643,25.3827404573906,29.6797455623209,29.0101254723994,30.5803382755568,29.1223290649442,30.2275636430326,31.1491316061492,25.0792787770647,26.9850053807751,24.7432301740523
"TRMT11",10.4036204467058,9.90458909432187,10.6021973019112,12.4106926750124,12.0908776040399,11.3353589542181,11.2630109527368,12.0613009241299,11.3500441913908,9.43027595458895,10.2294272080411,10.7124010844693
"TRMT112",74.7382668864961,74.6145711772248,72.3962373403964,71.5629551650065,75.6311661788461,74.6123218911833,70.8814627835642,72.8251060537509,72.7692162012578,73.1941232760201,73.0453770716269,74.4552147555143
"TRMT12",7.90339553290069,6.77236861150214,7.08708094890937,8.87629318407658,9.05818223140946,9.41747441703998,8.42104077751176,8.84876484860333,8.78114434428601,6.68586128049805,7.65809577869744,6.57242051498265
"TRMT13",8.17187606055761,6.39988833786952,6.94496034164515,7.33359112614369,6.75705811094861,8.39901159384886,7.63451766628713,7.37397070716944,8.097406742395,6.49608792537474,7.11308531269525,6.31467853400294
"TRMT1L",16.2934120221796,16.7954741565253,17.0734222860089,19.2607503203114,18.4488968501687,17.9884342797393,18.3522059285748,18.9665386096033,19.6232691742721,16.9190245067625,17.007121464735,16.3021802969668
"TRMT2A",27.2507735571777,27.0725435244798,25.7143552076738,25.8920666290379,25.8045132583471,25.5409313192475,26.689350907556,26.4891319821885,24.7806042285357,27.3419610881503,26.118578486105,27.4495209743393
