"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNFAIP3orf_IL17_1h1","fpool_TNFAIP3orf_IL17_1h2","fpool_TNFAIP3orf_IL17_1h3","fpool2_TNFAIP3orf_IL17_1h1","fpool2_TNFAIP3orf_IL17_1h2","fpool2_TNFAIP3orf_IL17_1h3"
"AARSD1",17.36643029584,16.8515237556089,17.6013594086801,14.52496064213,14.7013079547258,14.8684905277671,15.8378844631854,16.9742288809476,16.1620575668458,15.7419218759766,15.8766397165852,15.2142609350521
"AASDH",11.1686281793898,12.3814112804101,13.1375296363345,8.72957433567212,9.04158388470301,8.50548537233049,11.3999772542304,11.6424835181655,11.6068977106074,8.85940719531709,9.83955196964303,9.42876132660794
"AASDHPPT",32.1845257113121,31.7366553226393,33.2003444118222,29.6776331512064,31.359063736126,29.0604083554625,34.4968920963758,34.038826327366,33.3607059984125,30.8370826206147,30.2214810496179,30.8657132762838
"AASS",24.9170521635965,25.8946413205253,24.5071091877793,31.7651400575628,32.6587040781313,33.7964172559647,20.2757916721405,21.2968585959715,19.636826944361,32.1672140039337,30.9243061903067,32.760209369729
"AATBC",6.1139063179195,5.8077164639412,5.27454721458782,2.7152187733027,2.54338217467689,3.02846827651161,3.992466708428,4.71422683206441,4.59895947024068,2.98974485241417,3.65829496307241,2.62314843707794
"AATF",54.7420085412346,55.7220670182075,57.2679079983859,54.1437980117189,52.5306241462111,53.255936819933,57.4123311790472,60.8331059894829,61.8158552285684,58.6600143083874,59.4878407541971,58.8168171780366
"AATK",1.2898979024084,1.00606111973785,1.20142464332278,1.32841348586315,1.22976720533828,1.22427440965363,0.742400834211817,0.632579958296183,0.773793180707162,1.07386753882631,1.08126944721352,1.1075515623218
"ABALON",16.1394542423295,16.6571710392959,16.3413286851952,14.1892077830657,14.3379676440576,15.1262325087468,14.0561224610771,15.6187003988843,14.1618751940745,14.4361965730856,13.5879527199832,13.7423832009139
"ABAT",12.9409269233493,11.9584083096112,11.9654080330927,14.0432282791247,12.7588347553846,13.6603249919247,12.6703075705483,12.2298791937262,12.5266896046556,12.6423496616371,11.2452022510206,11.454414841907
"ABCA1",35.7920450481291,35.5093845216563,34.5775872956312,73.7342474406018,71.3823964189536,70.1219277002929,32.121209426898,29.1288009367814,28.2361511601444,77.5991327204151,78.0496329313626,73.6813249881449
"ABCA11P",6.65922900836858,7.00813029999204,7.19878017990967,6.13113916552223,5.67369869735614,6.02471880540076,6.64861191527472,7.28973094798458,7.2707359243805,5.84525626247505,5.47843186588183,6.03324140527927
"ABCA12",88.1744842556898,89.5051421184955,83.3573813505415,33.2103371465787,39.2826774341579,33.3936954106839,74.3225724027608,73.2889065968863,76.6347246326772,40.5873117515491,34.8348973577289,39.5366761655137
"ABCA13",1.5101243735513,1.61198429412541,1.37724288380904,1.79554789847437,1.39746273333895,1.6592140025569,1.00636557526491,1.28022134417085,1.50378674741203,2.05011075594114,2.01836963479857,1.57388906224677
"ABCA2",3.68092816053129,3.0982109482836,3.1061222485906,3.67868349931334,3.57750459734771,3.41508124798118,6.54962513737981,6.28061530022639,6.46774300100514,3.84395766738964,4.18090852922561,4.32819492117861
"ABCA5",14.461538271717,15.571082330488,14.3291865996302,15.2986520130174,16.3503139800657,14.2563533229403,11.5649552173885,9.72968221569843,11.7382965526143,13.8138415221748,13.5519104050761,14.3544511695654
"ABCA7",18.70876307233,18.4177779988372,17.2887936478156,16.8314368043979,15.7913288867301,17.848632182845,17.3886773168723,17.019413163683,16.4978546075301,16.1812313236783,16.2190417082028,16.0449246067934
"ABCA9",2.01349916473507,1.78347198498982,1.66050560459246,1.89773355123307,1.56515826133962,1.62699625493443,1.74876640947673,1.85255559215311,1.85418365943037,1.76944083102063,1.42367143883113,1.83620390595456
"ABCB10",20.2713223199629,20.4641977764857,20.7270170173247,23.0501636722847,24.3996993240981,22.1658103642552,23.0969148421454,21.5378414372272,23.082396579208,21.6725994199492,23.7699066812439,23.2294367150125
"ABCB5",1.60450714689826,1.90922962495705,1.31863680364695,1.86853765044487,2.24991500067571,2.11026246927139,1.51779726105527,1.94292415762399,1.28478867740057,1.90367427337392,1.92826384753078,1.85077695282722
"ABCB6",7.98058783522597,7.22534804175362,7.61879042107129,8.68578048448982,8.32887789070014,8.13498127467216,8.14991138001417,8.49464515426302,9.5337159811656,10.1773355384221,10.4162290081569,10.186559763986
"ABCB7",16.1184802926969,16.6000084756745,17.0250662870862,14.9628991539531,14.7152825820591,15.1262325087468,15.7059020926589,15.2271032818438,15.8992598828321,15.8273431574742,15.4080896227927,16.4238238254825
"ABCB8",32.278908484659,32.2396858825083,31.5203034471757,36.2321128781575,36.6973713774808,39.3539787208398,31.3128174074229,30.6500051222079,28.6157478148309,35.6328774246913,35.3394897664285,36.0391449160764
"ABCB9",6.68020295800124,6.23071943474007,6.51504257801866,5.88297400882252,6.27460767269188,6.45965839830403,5.85671769211545,6.61196670695296,6.39474364433466,7.12657548493826,6.88408214725941,6.99506249887452
"ABCC1",111.759690617613,111.135456192859,106.877954855592,124.520516861678,119.664733855814,125.069296270405,113.603825430724,110.144219881428,114.287792803314,122.970036235827,126.832906158146,124.745281229929
"ABCC10",24.8751042643311,23.7681939538066,23.2763815043755,31.4439851488926,29.7100577107861,32.1694210010303,25.7035666600447,25.8604711522511,25.3891762499954,28.3842715376137,29.6087616961969,29.3646894484003
"ABCC2",2.08690798844937,1.90922962495705,2.00237440553797,2.8174044260614,2.9206971126784,3.31842800511379,2.11171792842472,1.83749416457463,1.97098263010315,3.5510847022552,3.15370255437277,3.87643046812629
"ABCC3",22.7147874521675,20.1326549074812,20.912602937838,31.1520261410105,30.8000786427905,31.8311346509944,24.3342495658318,23.1795370432816,24.6299829406223,26.2975516610307,26.5271437716383,27.6742160111723
"ABCC4",25.4728618288619,26.2947792658755,25.9917965518855,31.6921503055923,32.2115160034628,31.7505902819383,25.043654807412,24.2790212565106,24.4109848706108,30.3489610120573,30.8161792455853,28.3737222610598
"ABCC5",29.6781387302096,29.8274256976823,28.6486055192335,30.1593655142117,28.1029755674463,29.720872181723,31.5602843521601,30.7704965428357,32.3679147476939,30.5320066152663,29.8971002154538,29.1169476515652
"ABCC9",131.108159153739,142.380513468354,129.626881638509,123.17750542542,134.533737338541,119.38286381504,123.519001016531,113.231812535017,121.310330915015,133.000935291682,127.733964030824,131.274006228878
"ABCD1",1.64645504616357,1.68057937047118,1.78748544494365,2.23348641029738,1.8586254353408,2.22302458595001,1.73226861316091,1.6266341784759,1.34318816273696,2.05011075594114,2.30670815405551,2.11309179653501
"ABCD3",39.0010593419256,40.6425827348641,41.6298522751357,33.692069509584,36.5715997314803,33.2164977987604,39.825680306385,38.4066403251254,41.2738362614933,38.4151705934686,39.3401867211185,38.8225968687536
"ABCD4",9.59558195694055,9.47755304843949,9.5137203463121,10.6273078869052,9.23722866737046,10.9218164440153,10.1791403268598,10.1212793327389,9.76731392251116,9.70141697007863,9.91163659945726,9.39961523286263
"ABCE1",144.835609188313,146.450487998202,152.991172263128,125.688352893206,135.791453798546,122.040827993894,157.652941593958,148.234570227405,154.276840387407,135.612385897464,135.609209838029,136.083111696855
"ABCF1",107.365648169571,100.103081413916,101.720619801329,102.696581022497,99.1639555577319,100.841550058312,96.5121084475362,97.8992792601235,94.3735683036056,105.043770161556,105.207517213875,103.497778889598
"ABCF2",97.0045170510384,97.9652015344728,101.896438041815,92.1130669867744,92.2325404003707,91.8366895978336,102.401821732283,100.068124831425,102.067700496675,95.5376018349001,95.4941133464073,97.1876495937378
"ABCF3",30.2863832695566,29.5187478541264,30.3188788038529,33.2979248489433,30.4646875867891,31.4445216795248,30.0754826837365,31.2524622253471,31.0685261989593,32.6797416929189,32.7444430931161,33.2556929633993
"ABCG1",5.93562774604192,6.16212435839431,6.20247681715419,3.37212654103722,3.43775832401382,3.49562561703734,4.00896450474381,4.57867398385808,4.27776230089054,2.53823236449856,2.27066583914839,2.5065640620967
"ABCG2",5.14910463481728,5.88774405301126,5.56757761539825,7.86829526242019,6.83359276602746,6.76572700071744,5.03182787632454,5.21125394215427,5.0369556102636,6.12592618739556,6.57772247054891,6.1206796865152
"ABHD10",11.4412895246144,11.1466999061864,12.2975091540112,10.9338648451813,10.9700824567108,10.3580058606222,12.0103957179156,11.4918692423807,10.6287063312229,11.1779848359648,11.677710029906,11.4835609356523
"ABHD11",13.9896244049822,11.8555156950926,12.7468224352539,16.8898286059743,15.5537602220625,17.2526038518295,13.3797128121285,13.8263905170451,13.6800794400493,16.4008860475292,16.8137399041702,16.4092507786098
"ABHD12",22.8091702255144,22.1562096596812,21.8503002204314,21.5173788809042,21.5209260934198,21.4731287903722,23.3278839905669,22.848185636555,21.2720125337799,22.1363149480788,23.2653142725442,22.3987730432711
"ABHD13",12.6368046536758,14.2220458290214,14.2412774793871,12.8024024956262,14.0584750973898,11.5178447750309,14.0561224610771,12.8022134417085,14.088875837404,11.5318730021689,12.9211698942016,13.188607419753
"ABHD14A",1.45768949946966,1.90922962495705,1.92423296532185,2.26268231108558,2.2638896280091,2.17469796451632,2.29319368789872,2.15378414372272,1.98558250143725,2.62365364599611,2.52296204349821,2.3754066402428
"ABHD14B",16.0450714689826,14.8394015161332,15.4817728428179,15.7219925744463,15.7913288867301,15.625607596895,17.3556817242407,18.7062930524728,17.2570479169031,14.7046634577921,15.4080896227927,15.0393843725802
"ABHD15",11.8188206180022,12.4614388694801,11.5258624318771,13.9702385271542,13.8907795693892,14.1435912062617,12.8022899410749,12.410616324668,12.8478867740057,13.6918111200355,13.6600373497975,14.6313390601459
"ABHD16A",12.8884920492677,12.7015216366903,12.7565901152809,12.4666496365619,12.6051138547173,13.1126232823428,12.0598891068631,12.8022134417085,11.986494365294,12.9596287071994,13.3716988305405,13.232326560371
"ABHD16B",5.56858362747042,5.76198641304403,5.46013313510109,7.40116084980897,7.56027338736372,8.27996113897324,5.87321548843127,6.22036958991246,5.5771508496252,7.61469709349568,7.64097076030887,7.5196921862901
"ABHD17A",47.568917766866,44.5753671120212,46.572298368805,57.8078835606381,53.816289860883,57.9758368466239,45.5174200353423,50.7871337946364,47.3181829938096,55.2797721691273,54.6401493991899,57.0243324127
"ABHD17B",13.5491714626964,14.6679138252688,14.143600679117,14.1600118822775,14.10039897939,13.7891959824146,15.5409241295007,13.9920662204084,13.9136773813948,15.6198914738373,16.0027878187601,15.6223062474864
"ABHD17C",25.3260441814333,26.5348620330857,24.7219981483736,23.7508652912016,23.0162112180925,24.7593390478636,24.8291834553063,24.8061712217574,25.783372776016,24.5159077897962,23.8780336259652,24.0163812461358
"ABHD18",4.13186807763342,3.93278437715704,3.76055681040057,3.88305480483074,4.08059118134973,4.09165394805293,3.95947111579636,4.08164687376823,4.84715728292033,3.46566342075765,3.85652769506155,3.77441914001771
"ABHD2",69.7069216041354,70.7329562252052,71.3431349173137,76.9311985769098,80.4379549309899,78.5790864511897,77.3581669248714,71.210429591056,75.0287387859265,78.4777516158184,80.194150668336,78.6944531123383
"ABHD3",8.94538951832819,9.04311756491633,9.06440706506943,15.0942807075,16.0428721787311,14.9007082753896,7.88594663896108,8.17835517511493,7.88393052041259,13.8382476026027,14.2367143883113,14.3398781226928
"ABHD4",18.7821718960443,18.9779711223276,18.6855718916787,13.4739082137548,14.170272116057,14.3368976919965,13.0167612931805,12.0491420627844,13.3588822706991,13.2525016723338,13.6239950348903,11.8916062480867
"ABHD5",22.8825790492287,24.328387077297,23.7159271055911,17.3423650681914,18.5303558440745,17.2526038518295,17.9166067989785,17.4863174186159,17.4760459869146,17.4747535863555,16.5614436998204,16.3509585911192
"ABHD6",6.21877606608279,6.16212435839431,6.20247681715419,6.02895351276352,6.20473453602494,6.54020276736019,7.12704800843345,6.08481674170614,7.2561360530464,6.88251468065955,6.41553205346688,6.49957890520424
"ABHD8",14.2203378509414,13.467499989218,14.0849945989549,15.5176212689289,13.9746273333895,14.51409530392,12.8517833300223,13.6456533861034,13.8990775100607,13.8138415221748,13.5338892476226,14.033844138367
"ABI1",56.4304114866635,59.7577440098832,56.9944129576295,51.0344345777755,49.8614703255337,50.0985975529315,56.9173972895727,55.0947020820818,58.1512875237099,51.4602205821655,51.612594946992,49.4463480389192
"ABI2",31.5553072223324,33.5315598203535,30.9733133656629,28.7287663755899,30.0035248847873,29.5436745697995,28.5081920337338,29.3396609228801,27.1849604240893,26.7856732695882,28.581555721344,28.9420710890933
"ABI3BP",4.21576387616405,4.02424447895139,4.00474881107594,1.75175404729206,2.04029559067487,2.013609226404,4.0914534863229,3.479189770629,3.69376744752664,1.91587731358785,1.82013690280942,1.80705781220925
"ABL1",90.7962279597719,88.2589982315475,88.6514639251834,84.4783389306598,85.3709983796765,87.5195114164234,92.7506108875297,89.7058626574301,88.9716159099895,85.1772206932689,85.9248787385677,86.0829878767745
"ABL2",295.701228896014,315.926056623132,303.100878918286,301.491469489358,304.618926613224,298.352451857828,273.978903416792,250.817953464436,247.862015638971,298.559581874143,324.398855321509,295.512244483703
"ABLIM1",129.262451586065,134.617837328558,128.620810595727,87.2519495055389,89.7171074803606,88.9532011856231,121.060829365474,112.930583983447,119.485346998253,103.664826617381,100.233677756693,102.011328108587
"ABLIM3",12.5004739810635,12.9759019420734,12.0923878734439,10.7148955892698,10.4530212453753,10.486876851112,12.6043163852851,12.410616324668,12.1032933359667,10.4091933024869,9.677361552561,9.38504218598998
"ABR",44.1816249011919,42.3345946180596,43.3684993199443,57.2823573464505,55.9404332155582,59.0390225181652,44.5110544600774,44.6420713426163,43.9310128442991,46.2983345716708,47.0532421112417,46.7357613206054
"ABRACL",18.4675626515544,19.1151612750191,20.3851482163792,25.9113619495285,23.141982864093,22.4557700928574,16.514294112134,17.0344745912615,17.534445472251,21.6481933395214,23.6257374216154,22.1218851526907
"ABT1",23.1657273692696,24.4084146663671,24.282452547158,26.8164348739627,26.1884516227719,27.1273434981147,23.4433685647776,25.137522628484,24.5569835839518,25.3457145243438,26.4730802992777,26.6541027300864
"ABTB1",4.68767774289883,5.15606323865646,4.62011265277785,7.63472805611458,8.02143608936557,8.07054577942723,4.04196009737545,3.73523403946317,4.4821604995679,6.22355050910704,5.82083385749945,6.73274765516672
"ABTB2",11.4203155749817,10.5750742699717,9.72860930690642,8.40841942700191,7.78386742469795,8.50548537233049,9.02429458475253,8.5097065818415,8.46792537377649,7.3828393294309,7.10033603670211,7.67999570188931
"ACAA1",45.0625307857635,43.2377631232788,44.0815399619163,36.7284431915569,37.3541788621501,36.7926677848539,42.7952836432323,44.5517027771454,41.5804335595094,40.2822357462007,38.9797635720474,38.9829003843528
"ACAA2",9.55363405767524,8.89449489950051,9.40627586601494,7.15299569310926,8.45464953670065,7.94167478893737,9.51922847422708,9.71462078811995,9.67971469450657,7.77333661627684,7.1904418239699,7.44682695192683
"ACACA",257.088187622293,260.078231964958,257.671399112642,234.413887428466,235.067206374945,239.248993844418,231.678553663034,221.704213955234,228.195988951942,225.341340590531,225.859166365451,220.490199183274
"ACACB",5.21202648371525,4.84738539510053,5.30385025466886,5.92676786000482,5.78549571602325,5.75086795060982,4.9988322836929,4.35275257018088,4.75955805491575,5.24730729199221,5.96500311712792,5.42117343662775
"ACAD10",11.6929769202062,10.6551018590417,10.5783974692567,12.4228557853796,12.2417735440492,11.9205666203117,11.6309464026518,12.2600020488832,12.3368912773123,12.9352226267715,12.6508525323982,13.0865960916444
"ACAD11",18.2683101300442,18.1891277443513,18.4804506111114,16.7730450028215,16.4481363713994,16.2377448017218,16.7452632605554,16.7031231845349,15.5050633568114,15.2293941869914,16.0748724485743,15.0539574194529
"ACAD8",8.0644836337566,8.97452248857056,8.87882114455616,9.05072924434233,8.95773612070267,8.7632273533102,8.31488934317235,8.46452229910606,9.09571984114268,8.48111294868509,9.24485377367559,9.34132304537201
"ACAD9",36.683437907517,36.5611756922913,38.2990733859238,42.8449844066851,40.1910282108282,41.7703097925246,42.2508563648103,39.867598800238,41.4782344601707,43.3451988398985,42.998481684191,44.9287035083961
"ACADM",18.645841223432,19.2523514277106,18.3632384507872,20.3933367005585,20.3470573974151,21.0220803236577,18.4445362810847,17.8779145356564,18.8630337636538,21.3187112537451,20.742352229046,20.7374456997884
"ACADS",3.68092816053129,3.57837648270393,3.41868800945507,4.52536462217117,4.36008372801752,4.33328705522141,4.71836974632399,4.36781399775936,4.23396268688824,4.3808914368028,3.83850653760799,4.48849843677781
"ACADSB",21.9177773661265,22.8764579613117,21.4107546192157,21.1086362698694,20.0675648507473,20.2005277592849,21.414139617932,20.2576200930563,20.4252199964023,21.9410663046558,20.8504791737674,22.2676156214172
"ACADVL",77.802866162341,76.4034825364549,72.0171048391777,78.1428284596202,75.812353283638,82.5901960301864,98.2443770606972,98.3661835150564,99.4397236565373,82.6145822483425,82.3386684053095,82.8623445179177
"ACAP2",52.5292568549893,52.429503353611,53.0189671866346,48.494391209202,50.3086584002022,43.3489794260253,53.6013402300932,50.0039395605554,52.8953338434349,49.288079424085,51.2341506404673,50.1604273356793
"ACAP3",30.1605395717607,27.4723280764778,26.0406349520206,30.7724794307639,31.107520444125,32.2660742438977,29.8445135353151,32.3670078661547,31.3021241403048,31.8499349583713,31.3748351266456,34.071783588268
"ACAT1",29.4579122590667,29.8045606722337,31.2077376863113,28.320023764555,27.5160412194439,26.8373837695125,25.7365622526763,25.1224612009055,26.2505686587071,28.2988502561161,27.1398631250593,27.688789058045
"ACAT2",147.488813816844,147.650901834253,152.160919460832,148.242186252091,145.028682465916,143.030690569929,128.748802448645,125.597244576949,125.179296818551,120.749082916891,123.192632352527,123.477426152008
"ACBD3",57.5525177920107,56.0650423999364,57.7660596797636,52.2606624108799,54.319376444885,52.2571866436366,52.0010539874588,51.118485201363,51.9901418207208,47.7016841962734,45.7917610894926,44.0543206960368
"ACBD4",3.26144916787816,3.14394099918077,2.88146560796927,3.51810604497823,3.3259613053467,3.28621025749133,2.77162978105745,3.37375977757964,2.58417722613524,3.14838437519533,3.225787184187,3.30808164009274
"ACBD5",20.9844366074733,20.1326549074812,21.8698355804854,16.6270654988805,17.2726393840694,16.0283294421758,23.3278839905669,21.1161214650297,21.1552135631071,17.6700022297784,18.4356440749905,18.8720957000885
"ACBD6",38.7808328707827,39.6479541278506,38.8753665075176,37.5751243144148,36.8371176508147,39.0156923708039,38.2088962674349,40.4399330482202,39.7700495140813,38.7690587596727,40.2232234363429,38.4291246031919
"ACBD7",5.15959160963361,5.13319821320788,4.66895105291292,6.16033506631043,5.74357183402308,6.41133177687033,4.38841382000763,5.36186821793907,4.73035831224755,5.62560153862421,5.74874922768521,6.19354492087848
"ACCS",1.44720252465333,1.32617147601807,1.39677824386307,1.53278479138056,1.48131049733929,1.53034301206704,1.28682811263382,1.35552848206325,1.15338983539369,1.31792834310502,1.69398880063451,1.55931601537411
"ACD",21.550733247555,20.9672283363547,21.6451789398641,25.3128459833703,23.4913485474277,25.6614359812926,20.4737652279303,20.7245243479892,19.0528320909971,22.9539186424125,23.3373989023585,23.5791898399562
"ACER2",5.12813068518462,5.04173811141353,4.90337537356127,4.40858101901836,4.77932254801921,5.15483961959424,4.91634330211381,4.97027110089858,4.99315599626131,6.33337787103246,5.56853765314963,5.94580312404334
"ACER3",48.5127455003355,49.628537736159,48.9165415752885,57.0341921897508,59.2384452662381,55.4467436582605,51.6875958574583,48.9345782024833,49.17236665324,56.5732944318044,56.6044555616277,56.7037253815015
"ACIN1",153.969764253335,148.954208284823,151.399040418724,152.431798015198,147.865531814594,152.228857516142,153.495496922372,154.304325541533,151.780262389276,155.710793129815,155.738842713654,152.230047631757
"ACKR3",2.75807437669439,2.49228777389603,2.67634432740197,7.73691370887328,6.31653155469205,6.95903348645222,3.9099777268489,3.93103259798342,4.01496461687678,8.10281870205309,7.8031611773909,7.60713046752604
"ACKR4",1.44720252465333,1.22327886149943,1.38701056383606,0.948866775616535,1.22976720533828,0.950423554862687,1.22083692737054,1.17479135112148,1.41618751940745,1.25691314203534,1.09929060466708,1.07840546857649
"ACLY",700.813066050783,701.830523631667,716.195602620782,651.389742485554,634.154613761882,647.335094104357,542.150582530416,531.050874989645,531.230918362468,550.625580533192,567.269994323119,558.27885264455
"ACO1",28.0107097344134,27.0836226438518,29.1467572006112,33.3563166505197,33.3015369354672,32.5721428463111,23.7898222874098,23.5861955879005,23.0677967078739,30.5442096554803,30.7440946157711,29.1460937453105
"ACO2",78.9144854928718,75.8890194638617,77.5163086943869,82.8725643873087,81.9192654283292,86.1985837639024,79.931823150139,78.575467676933,78.0071125380824,89.143208762798,89.258792867476,88.5895519388712
"ACOT1",1.6569420209799,1.49765916688248,1.47491968407919,5.66400475291101,5.29638375935462,5.57367033868627,1.79825979842418,1.89773987488855,1.6643853320871,5.36933769413157,5.76677038513877,5.52318476473634
"ACOT11",4.84498236514376,4.5387075515446,4.05358721121101,4.23340561428916,3.95481953534923,4.55881128857865,5.03182787632454,5.63297391435172,5.78154904830257,5.10087080942499,4.43320473357543,4.67794804612233
"ACOT13",21.8548555172285,22.4648875032371,22.4754317421603,18.8313560083897,19.7601230494128,18.4607693876719,20.7047343763518,21.0709371822943,20.688017680416,19.0855548945949,19.1384692156793,18.9158148407065
"ACOT2",6.78507270616452,6.57369481646888,7.22808321999071,9.31349235143614,9.51672121403825,9.84252189866275,8.34788493580399,7.75663520291748,6.99333836903265,9.53057440708353,10.5603982677854,10.3177171858399
"ACOT7",84.9340090374443,84.3719439052876,82.8885327092448,81.2375939431695,80.3960310489898,82.9445912540335,88.9066243459441,93.8929395242477,90.5192022714038,87.9473108218323,88.3577349947981,89.697103501193
"ACOT8",5.09666976073564,5.23609082772652,5.79223425601958,5.2990559930585,5.63177481535597,5.84752119347721,6.28566039632672,6.23543101749094,5.63555033496159,5.49136809627092,6.01906658948859,5.40660038975509
"ACOT9",42.4407870816813,41.6943739054992,42.9484890787827,41.677148375157,40.3866729934957,39.7244828184981,42.0198872163889,40.2893187724354,41.8724309861913,41.160854641604,38.3129807462657,39.055765618716
"ACOX1",53.2318841676833,56.2936926544222,53.6831694284716,47.6623080367383,48.7714493935294,45.1853910405057,51.3081465421945,50.0190009881339,51.6689446513707,47.0549230649348,44.6564281699184,48.440807804706
"ACOX3",11.6195680964919,12.0384358986813,11.3305088313368,11.5907726129158,12.1719004073823,13.3864741371338,12.9342723116014,12.7269063038161,13.9574769953971,12.9840347876272,13.4257623029012,13.0865960916444
"ACP1",40.4692358162116,41.5228862146348,43.0363981990258,37.7211038183558,38.7376669681557,36.3094015705169,43.092243976917,43.346788570867,43.9456127156332,38.7446526792448,38.3670442186264,39.6969796811129
"ACP2",14.2622857502067,14.3020734180914,14.9250150812781,15.7803843760227,15.3441408120617,15.5450632278389,16.4812985195023,15.6638846816198,15.2422656727977,15.4368458706283,15.065687631175,14.922799997599
"ACP5",3.77531093387825,3.55551145725534,3.80939521053565,4.32099331665376,4.06661655401634,3.83391196707321,3.992466708428,4.14189258408215,4.13176358754956,4.39309447701674,4.59539515065746,4.7216671867403
"ACP6",4.54086009547023,3.96708191532992,4.10242561134608,4.01443635837765,3.91289565334906,4.33328705522141,3.95947111579636,3.73523403946317,3.54776873418567,3.67311510439455,4.00069695469002,4.19703749932471
"ACP7",2.873431099674,3.17823853735365,2.52982912699675,3.32833268985492,3.49365683334737,2.43243994549603,1.20433913105473,1.37058990964173,1.40158764807335,1.5863952278116,1.54981954100604,1.79248476533659
"ACRC",0.996262607551205,1.0860887088079,0.947464962620404,1.00725857719294,1.03412242267082,1.06318567154131,0.593920667369454,0.602457103139222,0.832192666043551,1.07386753882631,0.93710018758505,1.15127070293976
"ACSF2",12.7207004522064,12.7586842003118,13.2352064366046,10.9484627955754,10.690589910043,10.1969171225099,12.2908582552845,12.4708620349819,11.6798970672779,9.56718352772534,11.1911387786599,9.96796406089618
"ACSF3",16.5274723105337,15.5482173050394,15.9701568441687,15.3570438145938,15.3161915573949,15.3195389944816,14.8975100731838,16.1759732192881,16.191257309514,14.9365212218569,14.8133914268252,15.6223062474864
"ACSL1",66.5293682347878,68.9380517274911,65.2383349004297,61.8807117205922,61.2927154842463,61.1976116088703,47.7941159269252,47.9706468374605,50.369556102636,61.3080740348113,59.8843062181754,60.9882011620622
"ACSL3",157.755562162029,160.512478649084,163.628175812547,152.037653354557,154.391682779287,145.978614477384,136.321290957605,128.504100099596,132.815029526284,141.628484722934,141.484107167889,139.260035915093
"ACSL4",115.65035827447,117.686285983879,120.699222093818,130.6516560272,129.894161063855,120.591029350883,126.554595538641,112.298004025151,121.412530014354,125.081162192838,125.733615553479,121.000008183656
"ACSL6",3.28242311751081,3.16680602462936,2.89123328799629,4.61295232453577,3.95481953534923,4.05943620043046,2.42517605842527,3.78041832219862,2.54037761213295,4.07581543145442,4.77560672519304,4.32819492117861
"ACSS1",6.03001051938887,5.4533085694881,5.70432513577645,10.7148955892698,11.0539302207111,12.1460908536689,3.62951518948,4.30756828744543,3.898165646204,7.7245244554211,8.77630367988307,8.40864804552207
"ACSS2",108.015840608183,110.438072916677,110.35524894521,103.251303137473,99.6111436324003,105.223163734967,63.1205687043203,60.3511403069715,61.158861018534,70.0332477877751,68.2461232766266,69.0325230357679
"ACTA2",4.98131303775603,5.09890067503499,5.30385025466886,3.05097163236701,2.83684934867807,3.01235940270038,6.00519785895781,5.90407961076437,6.51154261500744,4.23445495423558,3.69433727797953,3.58496953067319
"ACTB",7372.21745218112,7005.27217181097,7311.06942950023,6919.5744663076,6741.93318534776,6979.74949817346,6746.95527911331,6735.99756306174,6346.21367202012,6683.83698293647,6504.2321904533,6354.00873999328
"ACTG1",2706.31066900099,2585.46275259902,2644.22819547314,2987.71871330937,2881.17686657958,2893.2020631187,3350.05901768635,3222.39243041591,3073.92991003754,3175.26767278663,3160.60465767748,3072.30431474005
"ACTG1P17",3.89066765685786,3.62410653360111,3.75078913037356,5.57641705054641,4.87714493935293,4.88098876480329,3.21707028158454,3.14783836390243,3.76676680419713,4.64935832150938,4.14486621431849,4.82367851484888
"ACTG1P20",5.14910463481728,5.64766128580109,4.71778945304799,6.10194326473402,5.8553688526902,5.46090822200765,4.91634330211381,5.52754392130236,5.24135380894096,5.61339849841027,5.67666459787098,6.00409531153396
"ACTL10",1.47866344910231,1.44049660326101,1.64097024453843,2.8028064756673,2.34773739200944,2.4163310716848,1.91374437263491,2.22909128161512,1.98558250143725,1.76944083102063,1.89222153262366,2.06937265591704
"ACTL6A",39.2212858130685,38.2531875754868,40.9656500332987,36.2759067293398,37.8293161914854,36.2127483276495,40.7660546963867,40.2893187724354,41.6096333021776,38.7690587596727,38.3310019037193,40.3381937435097
"ACTN1",1319.54458021416,1257.07336911244,1297.31395814798,1349.46373033144,1302.53308986323,1354.12804144597,1242.00360004374,1217.1892697549,1183.69916828328,1277.58509215775,1277.42974609551,1249.44931972084
"ACTN4",967.454887730751,922.523749261432,943.32346628895,988.120664226271,955.752712585175,990.148037681186,938.559632406895,940.751827979473,913.17815233379,995.414193290923,985.468974190402,975.607195936778
"ACTR10",28.3882408278012,28.2497389417298,27.9551002373154,25.123072628247,25.2102277094347,24.0988752216031,28.7391611821552,29.9270565984408,30.7473290296091,26.9199067119414,26.3108898821956,25.8671581989631
"ACTR1A",122.351535182104,123.219622142438,125.670971227568,123.221299276603,120.125896557816,125.939175456212,132.576291193915,131.757368456548,128.843864523409,125.33742603733,130.383074176497,124.512112479966
"ACTR1B",34.512634120537,33.6115874094235,33.6105869729568,36.7868349931334,34.908619078807,36.3577281919506,37.2190284884858,38.5421931733317,36.4704785925753,36.3040446364578,36.2045053241993,35.0627507756085
