"","logFC","logCPM","F","PValue","FDR"
"PITPNM3",0.28448379404286,4.96096360566223,35.7954929601037,2.99216764248063e-05,0.000316782494167711
"SRSF7",0.15531829503194,6.42621841883432,35.7485364280992,3.01286142614489e-05,0.000318558250433693
"MAGI1",-0.181396158479079,4.57856512455608,35.7469197165912,3.0135768124276e-05,0.000318558250433693
"EFEMP1",-0.373968429988869,5.94644793010637,35.7365523579441,3.01816891912082e-05,0.000318622996220637
"EIF2S1",0.123279571942356,6.75598356559845,35.7348574044463,3.01892043849785e-05,0.000318622996220637
"NACC2",0.21257868904795,5.2506927831264,35.7298427174448,3.02114513226234e-05,0.000318622996220637
"YBX3",-0.167010324120383,8.22131515028426,35.7183807527802,3.02623708991364e-05,0.000318915261423261
"CCND2",-0.100384065357238,9.92285498755112,35.6900146158638,3.03888082108948e-05,0.000320002300715798
"CEP55",0.205462950889668,5.65410548337987,35.6377263230251,3.062345611482e-05,0.000322226289379676
"NFE2L2",-0.138595176253656,6.65591019445551,35.5871684009541,3.08523049899873e-05,0.00032438590296282
"KDM3A",0.182120132506414,4.48203851048078,35.5509808788673,3.10173040904314e-05,0.000325589034034303
"SHROOM2",0.205048560947574,4.8018971694944,35.5485021457874,3.10286427819306e-05,0.000325589034034303
"WDR75",0.156719765105633,5.40851499922192,35.5464980818115,3.10378136068212e-05,0.000325589034034303
"QPCT",-0.401300008129513,2.19131754277625,35.444811193935,3.15072265702115e-05,0.000330261104140234
"GAMT",0.368211338111484,2.41212234667375,35.4322102750692,3.15659573278425e-05,0.000330624531706716
"TMX2",0.123603959894433,5.96689804089269,35.4208600228909,3.16189658045908e-05,0.000330927515679122
"SRRD",0.187877217136472,3.91255642610056,35.2908765149151,3.22333132113454e-05,0.000337100601332046
"FKBP14",-0.144549516098816,5.11215513847909,35.2550844363241,3.24048608628319e-05,0.000338500545584291
"HSD17B7",-0.223918727677745,4.02203947018316,35.2526763338519,3.24164399642648e-05,0.000338500545584291
"FTL",0.118081378299812,8.49276872765327,35.2281945647371,3.25344260564687e-05,0.000339474626323457
"SNHG3",0.144506519834327,5.93574946129034,35.2110674059791,3.26172588261541e-05,0.00034002735920671
"SLC4A2",0.169982836656286,6.5650601819638,35.2070164121734,3.26368859550029e-05,0.00034002735920671
"MIEF1",0.109421272491406,6.0087291108972,35.170282565641,3.2815477991334e-05,0.000341127943671655
"MMP15",-0.218093760821246,4.52257362842139,35.1689388326223,3.28220320243084e-05,0.000341127943671655
"ZBTB10",-0.215285782631123,3.97032533177401,35.1681087835321,3.28260813190809e-05,0.000341127943671655
"XRCC5",0.127209551147515,8.35884244649948,35.1648839936962,3.28418184745743e-05,0.000341127943671655
"ACTA2",0.314488193524579,2.39311246029563,35.1594427558758,3.28683915260812e-05,0.000341146099963299
"KRR1",0.156483732662123,5.49740713874962,35.0425605124472,3.34451640290165e-05,0.000346647323137397
"KRT19",-0.438941714231769,6.96480568297275,35.0418172578225,3.34488684674857e-05,0.000346647323137397
"CAMK2N1",0.276446141433588,5.93357016506496,34.9814451802787,3.37513357502174e-05,0.000349518354091551
"EPS8L2",0.134260550587605,6.87697255243543,34.961037354914,3.38542843405755e-05,0.000350057332380453
"DKC1",0.11505137107108,6.42206106533268,34.9610284364281,3.38543294086467e-05,0.000350057332380453
"MYLK",0.224091655806707,2.85336422573766,34.9180553946449,3.40722828670524e-05,0.000351904641905625
"E2F8",0.306477461224719,2.61956401484069,34.9157147540154,3.40842001438209e-05,0.000351904641905625
"NIP7",0.136565399838254,5.51698043275673,34.8853584841418,3.4239189138095e-05,0.00035323944229407
"WDR45",-0.185430309048029,4.13510997359575,34.8419407242756,3.44622643156257e-05,0.000355274145705423
"PCNA",0.141644766674455,6.53674999837285,34.7807254244369,3.47796019913342e-05,0.000358276829508932
"SMPD4",0.133464157794237,6.81670804942741,34.7754658415678,3.48070225250354e-05,0.00035829071426145
"TDP1",0.140776043820445,4.43161241246531,34.728569618929,3.50526059790667e-05,0.000360548586350549
"IL17RC",-0.216535158022878,3.60319461364414,34.7189569952968,3.51031884459505e-05,0.000360798814977002
"GTF3C5",0.135924317901497,5.5841104419688,34.6543549921077,3.54452969303266e-05,0.000364042803001905
"RPN2",-0.096010591105885,7.13470266414838,34.6106514356656,3.56788906395423e-05,0.000366168271223742
"DDX56",0.118773129834758,5.86047224288512,34.5574994044895,3.59653550728418e-05,0.000368832768217158
"RASGEF1B",-0.675213246897725,1.09991796496539,34.5154223524918,3.61939910107548e-05,0.000370900689388362
"FZD10",0.451556556652154,3.37979259245306,34.463913678895,3.64761353275584e-05,0.000373513451319902
"SEC24C",-0.104910181951426,6.82801086638585,34.4198158901218,3.67196793674522e-05,0.000375727352097936
"REEP4",0.214176191012509,5.30494655273019,34.3757392023386,3.69649612675368e-05,0.000377955727483996
"NDUFV2",0.152361267825157,5.65977870342639,34.3472022885885,3.7124762233285e-05,0.000379307422014723
"FAM185A",0.310307950644438,2.41549226697801,34.3019779977443,3.73796250694712e-05,0.000381627643168406
"ARL1",-0.184155767586527,5.28858704460484,34.2576329239503,3.7631471879017e-05,0.000383913650008502
"MRPL39",0.204878525043141,4.6058005882556,34.2329026066353,3.77727615908303e-05,0.000385069206069132
"EIF5A2",0.224658341450049,3.36512994874156,34.1924078339594,3.80054251612073e-05,0.00038715385660883
"HAX1",-0.13672443451546,5.37528175115277,34.1708089867827,3.81301897340535e-05,0.000388137086907677
